,BNPIDRXA,BNPIF3AX,BNPIF3XM,BPFXSTGU,BNPICCE3,BNPIVMRU,BPCURVW4,BNPIVCXA,BNPIAIRT,BPFXGGUR,BNPIFXMG,BNPIAIRU,BNPIAIRG,BNPIAIRJ,BNPIAIRE,BNPIEC03,BNPIAIRB,BNPIPLEE,BNPIPMEE,BNPIPQEE,BNPIPVEE,BNPILUEE,BNPIPMUH,BNPIPQUH,BNPIPVUH,BNPIMDEA,BNPIAIFH,BNPICVXA
21/07/2016,291.9112,481.2145,209.2369,126.28,217.7195,195.16,114.1099,123.126,115.103,173.5901,156.1909,125.1191,151.4471,122.7457,89.6497,167.8411,111.466,168.5722,204.6345,192.3875,151.5295,138.7303,107.4608,124.1254,92.9638,2505.4658,118.6316,126.925
22/07/2016,291.5451,479.4808,208.6441,125.2198,217.6869,194.8187,114.1078,123.1082,115.26,173.5209,156.2454,125.4286,151.4223,122.8537,90.0017,168.2962,111.6407,168.9521,205.1498,192.7339,151.5129,138.9658,107.8281,124.259,93.0803,2517.7466,118.6992,126.9109
25/07/2016,293.9208,482.2521,210.0861,125.114,218.2106,194.7675,114.0959,123.2718,115.3085,173.4264,156.1744,125.5171,151.7889,123.463,90.2166,168.7574,111.6946,169.1664,205.3892,193.0724,151.9187,138.7204,107.8681,124.4515,93.2096,2515.5918,119.0581,127.1006
26/07/2016,293.9969,483.0484,210.0796,125.1438,218.3169,195.6226,114.1054,123.4021,115.3339,174.2833,156.8536,125.5926,151.7594,123.0475,90.2353,168.5006,111.6866,168.8898,205.7162,192.9786,151.8733,138.3207,108.2116,124.7729,93.3144,2523.644,119.3734,127.2674
27/07/2016,294.4231,486.7418,211.5408,124.9837,218.3689,195.9341,114.1244,123.3899,115.3994,174.3358,156.6314,125.8507,151.7417,122.7841,90.0574,167.2893,111.6209,169.0027,205.991,192.933,152.5369,137.2185,107.6294,123.8094,93.1236,2526.0171,119.5875,127.2632
28/07/2016,291.2605,489.8014,213.6748,125.6741,218.6045,196.2643,114.132,123.2751,115.4269,173.8355,156.6552,125.9224,151.6827,122.0561,90.1012,168.7619,111.5776,168.8678,206.4341,192.6459,152.5096,137.3186,107.7217,124.161,92.9031,2541.9873,119.3915,127.1627
29/07/2016,290.8928,488.8862,213.2782,127.1983,219.0569,197.2229,114.1531,123.3915,115.4908,174.1176,157.2514,126.4564,152.2438,125.0453,90.6051,168.8478,111.5309,168.6721,206.7347,192.9381,152.484,137.4079,107.5854,124.11,92.8735,2553.6814,119.1349,127.258
01/08/2016,293.5464,496.2585,216.2651,126.7295,218.7468,198.7369,114.1488,123.2831,115.5589,173.8828,157.2897,126.6336,153.0892,125.9103,91.1617,169.9379,111.6201,168.5454,206.6338,193.0076,152.2718,137.4278,107.4505,123.9609,93.011,2542.949,119.5576,127.1925
02/08/2016,294.1818,500.4207,217.6048,127.3454,217.7322,197.2854,114.1276,123.3241,115.4857,174.1575,157.5261,126.4112,152.0991,126.5756,89.8839,167.7471,111.3515,169.5176,207.6959,193.3741,152.2654,137.6975,107.0588,123.4175,92.4798,2534.6313,119.0936,127.2166
03/08/2016,291.793,492.5518,214.8333,127.2411,218.1812,197.7142,114.1294,123.2752,115.5359,174.0182,157.238,126.7166,152.167,125.8942,90.2929,167.9124,111.3375,169.0305,207.0595,192.6758,152.0903,137.4906,106.8533,123.8572,93.1629,2525.2605,119.1767,127.1682
04/08/2016,290.3129,488.2824,212.8506,127.2906,218.2987,198.2061,114.1712,123.4413,115.5611,174.4522,157.7504,127.0054,151.4217,126.5422,90.38,168.7821,111.3159,169.2067,206.8951,193.0601,152.2684,137.3498,107.1286,123.6323,92.885,2540.6541,119.3262,127.3479
05/08/2016,291.2419,485.6287,212.1459,126.9042,219.6612,199.47,114.1364,123.5655,115.3796,175.0476,157.616,127.0298,151.6624,127.8462,91.0514,170.1507,111.3683,168.8032,206.1685,192.3422,152.4335,136.93,106.7881,123.3904,92.9449,2537.9551,119.8584,127.4523
08/08/2016,290.5913,482.7939,210.7472,126.9555,219.6134,199.8258,114.134,123.6145,115.4917,175.8534,157.6287,127.3422,152.1926,127.9844,91.5558,170.837,111.553,168.7122,206.5163,192.1954,152.8112,136.7748,106.5561,123.6176,93.1286,2533.7119,119.9801,127.5209
09/08/2016,292.2453,485.5306,211.2406,127.2445,219.7594,200.8923,114.1396,123.6478,115.5425,175.9003,157.7944,127.3672,151.9558,128.0529,91.2371,170.5039,111.5824,169.1878,206.9949,192.7841,152.6378,136.8878,106.5056,123.0053,92.7923,2531.637,120.0447,127.5539
10/08/2016,293.9277,491.2124,213.2062,127.7237,219.4047,200.3722,114.1644,123.6844,115.566,176.2499,157.947,127.3778,151.7182,128.7387,91.2108,170.8964,111.6438,169.3686,207.4498,193.0512,152.7631,137.2198,106.5589,123.1115,92.9013,2544.8137,119.9574,127.6014
11/08/2016,292.1799,484.231,210.0775,127.8518,220.0873,200.2314,114.1432,123.4632,115.2573,175.7606,157.9712,127.5105,151.5545,,91.3438,170.6387,111.651,169.7299,207.73,193.0126,152.7623,137.1952,106.0795,123.0533,93.1542,2540.1069,119.9391,127.3846
12/08/2016,291.0415,477.3326,207.3694,127.9756,220.2182,200.1607,114.1585,123.5454,115.237,175.9627,158.0581,127.7784,151.796,128.8813,91.6407,170.5884,111.7507,169.3686,207.3219,192.8522,152.3106,137.0854,106.1236,123.3675,93.0393,2548.8054,120.0623,127.4665
15/08/2016,289.3973,474.1414,206.1168,127.9696,220.7163,200.5729,114.1543,123.6625,115.2985,175.8472,158.0319,128.0149,152.1557,129.0268,91.7922,171.3002,111.7481,169.3697,207.2604,192.96,152.2985,136.7628,106.0461,123.3443,93.269,2553.9211,120.1632,127.5752
16/08/2016,288.797,471.6085,204.8054,127.9685,219.8574,200.1061,114.1407,123.6593,115.3279,174.6972,158.0055,127.7565,151.7574,128.8209,91.4271,171.917,111.4917,169.0568,207.0209,192.5871,151.8708,136.4736,105.4495,122.9201,93.025,2541.1545,119.6382,127.5679
17/08/2016,288.9382,468.5683,203.6344,127.9675,220.18,199.639,114.1329,123.7953,115.4122,174.1785,157.749,128.0108,151.694,128.864,91.1123,171.9961,111.6901,169.2077,206.8049,192.4491,151.967,136.5321,105.3836,123.0205,93.0247,2541.9048,119.692,127.6682
18/08/2016,287.5567,466.2885,202.7006,127.9203,220.5384,200.5058,114.1404,123.8355,115.426,174.0463,157.7114,128.4029,152.672,128.0927,91.5418,172.4056,111.6202,169.5388,207.9177,193.7959,152.6324,137.1212,105.9736,123.3419,93.4457,2563.3831,119.5559,127.7102
19/08/2016,288.4985,466.4892,202.1273,127.9317,220.3466,200.3899,114.1211,123.7828,115.36,173.5587,157.6397,128.7259,152.5229,128.4322,91.4872,172.2535,111.5141,169.5707,207.894,193.7536,152.3912,136.8392,105.7941,123.4869,93.5058,2551.2109,119.6173,127.6824
22/08/2016,288.7226,469.8578,203.7303,127.9023,220.28,200.3811,114.1245,123.8135,115.3227,173.5658,157.5566,128.8086,152.6515,129.2498,91.7738,172.4301,111.5693,169.7426,208.6151,194.5896,152.9186,136.8992,105.9476,123.9403,93.4553,2552.3459,119.7216,127.6911
23/08/2016,287.8894,465.9706,202.9188,127.8665,220.5847,200.759,114.1225,123.7487,115.3851,173.8724,157.742,128.7629,152.8328,129.3806,91.8699,173.5082,111.6148,169.4788,208.3242,194.1152,152.9399,136.7131,105.75,124.2367,93.7762,2556.3123,119.8507,127.6388
24/08/2016,288.8419,464.5787,202.3339,127.8643,219.7147,200.2969,114.1166,123.6859,115.421,174.3833,157.6327,128.507,152.791,129.4061,92.032,173.8855,111.755,169.5309,208.0789,193.7845,152.7985,137.0168,105.589,124.1672,93.6016,2530.1826,119.7816,127.5876
25/08/2016,287.5628,461.7902,201.5011,127.8632,219.5155,199.8841,114.1031,123.8368,115.4607,174.2976,157.6496,128.631,152.6406,129.5832,92.0218,173.5584,111.8683,169.2356,207.5279,193.2283,152.3691,137.1495,105.8103,124.4548,93.6219,2530.0652,120.0069,127.7694
26/08/2016,287.2647,460.9155,201.4456,127.8622,219.1901,200.7829,114.0799,124.0039,115.2638,174.9154,157.9855,129.0966,153.0747,129.3437,92.1013,174.1417,111.9916,169.5832,207.4012,193.1144,152.2392,136.6413,105.498,124.1527,93.1908,2521.7483,119.7015,127.9305
30/08/2016,289.004,465.233,200.8105,127.858,219.7764,200.4208,114.0929,124.1127,115.3494,175.1186,156.973,129.739,153.677,128.988,92.4722,174.7512,112.1443,169.0252,206.3628,191.9716,151.5059,136.9359,105.5299,124.1031,93.3829,2517.4177,119.9137,128.0388
31/08/2016,289.4067,469.2083,198.1704,127.8569,219.2941,200.4668,114.0985,124.0414,115.3939,175.5008,157.0107,129.7476,153.9126,128.8961,92.7445,174.9421,112.0088,169.0901,205.7261,191.566,151.5079,136.9171,105.5146,123.917,93.325,2502.2915,120.0617,127.9674
01/09/2016,291.353,477.0819,196.5058,127.8704,219.1409,200.1521,114.0984,123.9335,115.3867,175.3021,157.0039,129.9375,153.5617,128.891,92.7596,175.0989,112.0258,169.8356,206.4586,191.9885,151.829,136.9596,105.6556,124.0761,93.1312,2502.3232,119.9905,127.8652
02/09/2016,290.6312,474.308,198.127,127.8043,220.0505,201.452,114.0925,124.086,115.6063,175.6299,156.8582,130.647,150.4648,128.2779,91.8958,174.2762,112.0346,170.3374,206.0048,191.6912,150.9912,137.4252,105.7025,124.283,93.3745,2511.002,120.4641,128.0198
06/09/2016,290.8507,475.6406,197.1979,127.9332,220.5408,201.7903,114.1266,124.0958,115.5839,175.8037,157.7819,130.8992,149.852,129.6068,92.1589,175.5016,111.8238,170.3556,206.8441,192.2197,151.2631,137.6319,105.6227,124.2621,93.3843,2544.8557,119.9828,128.0159
07/09/2016,291.3986,473.2406,198.5502,127.9699,220.5391,202.9049,114.1302,124.1338,115.6324,175.4815,158.0721,131.0543,150.3413,130.133,92.1738,174.5908,111.7696,170.399,206.904,192.1315,150.9437,137.5465,105.5175,124.7505,93.8712,2552.4224,120.2371,128.0609
08/09/2016,289.3206,463.8316,200.8905,127.9701,220.0127,202.6891,114.0976,123.8276,115.4526,175.2978,158.0303,131.0511,150.9911,130.6288,92.7341,176.0749,111.9582,169.9682,206.9257,191.5862,151.1645,137.2543,105.6211,124.657,94.036,2539.2324,120.4247,127.7694
09/09/2016,290.7366,468.8423,198.885,127.8945,215.9327,201.2644,114.0842,123.7102,115.3074,175.42,157.3727,126.539,150.5702,131.459,92.2476,177.201,111.4896,169.5865,206.116,191.1087,151.5226,136.0273,104.94,124.3835,93.7816,2486.9612,120.5251,127.6367
12/09/2016,289.5403,464.586,199.4722,127.9462,218.4632,198.6651,114.0972,123.7995,115.4169,174.0346,157.1431,126.3792,149.5709,130.5553,91.5543,176.868,111.4911,169.3938,206.3717,191.3822,151.2205,136.3114,104.61,124.0599,93.8196,2484.8362,120.5113,127.7304
13/09/2016,291.0957,467.2384,197.9961,127.9268,216.0092,196.9234,114.0894,123.7156,115.2999,173.696,156.9536,125.0383,149.4306,131.4111,91.4277,175.5983,111.6325,169.2022,206.4926,191.9523,151.1838,135.6464,104.4421,124.0533,93.6915,2463.2869,120.3863,127.6664
14/09/2016,292.5848,473.3418,195.6702,127.897,215.742,196.6787,114.1137,123.624,115.2985,173.7692,156.8133,125.4266,149.9245,131.4952,91.9339,175.3404,111.6727,169.4369,206.8574,192.0922,151.2479,135.3116,104.5206,124.0895,93.6655,2463.1997,120.3888,127.5812
15/09/2016,291.6328,469.7671,196.7362,127.895,217.4002,195.7618,114.1212,123.8575,115.3748,173.8223,156.9897,125.4524,150.3472,130.8798,92.5127,175.7777,111.8195,170.1561,207.7905,192.7689,151.6838,135.3564,104.6931,123.9102,93.608,2479.342,120.6502,127.7649
16/09/2016,291.8524,470.6359,195.9212,127.894,217.0232,195.8574,114.1132,123.8977,115.4552,174.4199,157.3044,126.3103,150.8659,131.2097,92.339,174.2972,111.7138,169.9089,207.4514,193.0071,151.8081,135.1932,104.9131,124.163,93.8798,2481.0015,120.3023,127.8207
19/09/2016,292.1655,472.8943,195.1548,127.8908,217.0884,199.2006,114.1147,124.0553,115.4753,175.044,157.923,126.71,150.3194,,92.7383,175.7264,111.6953,170.324,207.7534,192.9371,151.8098,135.6204,105.1782,124.9389,94.0394,2490.199,120.4708,128.0055
20/09/2016,290.6043,472.8052,195.5983,127.8898,217.0296,198.8349,114.1183,124.0004,115.5302,175.1207,158.166,126.6132,150.1023,132.1982,92.8702,175.6106,111.7638,170.1576,207.5333,193.0709,151.5219,135.5617,104.6734,124.5904,93.6225,2498.2766,120.4396,127.9583
21/09/2016,289.0929,469.4734,195.8637,127.8887,218.7069,199.5475,114.1086,124.0017,115.9237,174.6909,158.4572,127.0088,150.39,132.4905,93.0788,176.1477,111.8832,170.1331,208.1604,192.975,151.9783,136.0379,105.1265,124.746,93.851,2507.458,120.8214,127.9878
22/09/2016,289.4346,469.7552,193.7593,127.8877,219.5552,201.7603,114.1239,123.9516,116.1115,174.2714,158.2345,127.4861,150.4483,,92.9701,177.1793,111.2559,170.0696,208.1344,192.5625,151.2184,136.2255,105.318,124.9394,94.1168,2531.0483,121.0007,127.9669
23/09/2016,290.4566,475.4889,194.3312,127.8866,219.1621,201.7,114.1275,123.7641,116.2512,173.9762,158.173,127.5694,150.6541,133.7998,93.3647,177.72,111.4136,170.185,208.3207,192.4378,151.7891,135.6987,105.2807,125.059,94.3298,2522.021,121.0883,127.7576
26/09/2016,288.9893,470.9411,193.8204,127.8835,217.8691,200.4874,114.1386,123.8356,116.2614,173.5913,158.3909,126.9551,149.3834,133.6653,92.3764,176.832,111.374,169.934,208.636,192.4944,151.642,135.7189,105.7857,124.9908,94.4706,2519.6836,121.0493,127.8507
27/09/2016,290.167,474.042,195.5016,127.8824,218.9458,201.1224,114.1404,123.9064,116.2795,174.8931,159.2011,127.5238,149.6705,133.7662,92.438,176.7785,111.2511,170.7063,209.0043,192.9626,151.8871,135.546,105.6174,124.7246,93.9546,2538.7866,121.1569,127.9466
28/09/2016,288.3281,469.1104,193.6742,127.8814,219.6874,201.5576,114.1365,123.6622,116.3449,174.613,158.8285,127.6954,149.7489,133.7156,92.7535,177.4594,111.252,170.5395,209.039,192.8963,152.2021,135.7005,105.9511,124.9463,93.8768,2543.9131,121.2675,127.7307
29/09/2016,288.1111,467.8507,192.7614,127.8803,218.4943,202.3098,114.1287,123.9298,116.3426,174.9817,158.4321,126.9914,149.0744,133.3879,92.8996,177.5628,111.2936,170.8447,209.35,192.7164,152.0438,135.3234,106.161,124.7738,93.8428,2534.6389,121.2252,127.9783
30/09/2016,288.4939,467.9322,192.5669,127.8793,219.5153,200.9238,114.1133,124.0708,116.2717,174.7335,158.5961,127.3724,149.11,132.3682,92.9641,177.8324,111.3138,170.5577,208.9384,192.3951,152.0223,135.2871,105.8362,124.64,93.6757,2523.0139,121.4296,128.1046
03/10/2016,288.2562,465.2138,192.8965,127.8761,219.1838,200.9452,114.1035,124.2979,116.3812,175.0997,158.734,127.8022,148.1242,133.1191,93.4169,178.3302,111.3726,171.1099,209.5618,193.1789,152.3231,134.9169,105.9107,124.8006,93.5305,2522.7954,121.6311,128.3217
04/10/2016,288.3637,462.8259,195.6645,127.8751,218.4459,201.6055,114.0919,123.9559,116.2855,176.5242,158.8859,128.0077,146.3507,133.3663,93.461,178.7532,111.4157,170.6824,208.1007,192.7213,151.4229,134.267,105.4359,124.5116,93.274,2498.3977,121.1572,127.96
05/10/2016,287.15,458.2404,194.3666,127.874,219.1608,202.1053,114.0803,123.9694,116.3056,175.5174,157.9288,128.249,146.3168,133.2063,93.676,179.0945,111.1366,169.3512,206.9733,191.8912,151.2136,133.7307,105.154,124.3069,93.6295,2482.199,121.3643,127.9771
06/10/2016,286.3478,455.7146,194.4245,127.873,219.3535,202.0074,114.067,124.0148,116.2622,175.6549,157.9668,128.5918,146.6218,133.2679,93.998,179.5384,111.2865,168.7478,206.0326,191.5358,151.3552,133.8946,105.1458,124.5234,93.6311,2473.0923,121.0975,128.0217
07/10/2016,285.787,455.2937,194.9692,127.8719,218.6512,202.4519,114.0521,123.9585,116.3933,175.8142,158.4221,128.7302,146.0294,133.0832,93.9098,179.5654,111.3081,168.1538,205.7046,190.7354,150.9671,133.5263,104.8982,124.0579,93.5388,2476.5249,121.2662,127.9528
10/10/2016,283.1316,453.0645,194.2294,127.8688,219.63,203.119,,123.9435,116.4006,176.3831,158.4547,129.1817,146.7584,,94.1891,180.397,111.3261,168.0496,206.0793,190.6244,150.8307,133.8047,105.5736,124.0473,93.9646,2481.7647,121.2662,127.9668
11/10/2016,283.6447,453.3199,194.9109,127.8677,217.5625,201.8705,114.0282,124.0054,116.4342,177.1814,158.6637,128.296,146.6975,134.0257,94.221,180.3459,111.3784,167.9641,205.4892,190.8144,151.0504,133.4884,105.3864,123.9946,93.9523,2455.4851,120.9932,128.0116
12/10/2016,284.9426,454.901,194.8049,127.8421,217.411,200.9704,114.0167,123.9977,116.4861,177.8999,158.799,128.4473,146.7129,134.237,94.3909,180.2914,111.3301,167.8913,205.3922,190.5358,150.3698,133.8618,105.5771,123.9904,93.8901,2443.4409,120.995,128.0174
13/10/2016,284.5946,449.8631,196.8125,127.8454,217.0176,198.7584,114.0281,124.0575,116.4524,177.466,158.7464,128.4257,146.6597,134.3547,94.1133,179.2456,111.3655,168.661,206.3191,190.6635,150.3128,134.0956,105.643,124.4431,94.2501,2442.5913,121.1143,128.0786
14/10/2016,284.9159,450.8227,196.9029,127.8495,217.0425,200.4013,114.0166,124.2681,116.468,178.3832,158.8282,128.9681,147.6165,134.9942,93.765,180.745,111.3852,168.4708,205.8854,190.4457,149.7499,133.9161,105.3916,124.0984,93.7534,2447.5855,121.0638,128.2857
17/10/2016,285.7564,451.6294,196.7202,127.7958,216.6691,199.8881,114.0278,124.5562,116.4852,178.7565,159.1449,129.4389,147.835,135.6477,93.8292,180.8775,111.4577,168.3399,205.922,190.2409,150.0008,134.1317,105.7701,124.1509,94.0957,2440.1462,121.1895,128.536
18/10/2016,286.3645,451.2102,196.8547,127.9699,217.5801,200.6249,114.045,124.6368,116.6174,179.9433,159.3653,129.8424,147.8329,136.0993,93.808,181.6759,111.5177,168.9281,206.3949,189.3897,150.7568,133.6877,105.9664,124.1619,94.153,2459.8784,121.2848,128.6381
19/10/2016,286.0189,450.5,197.5649,127.9557,218.0096,201.6104,114.0448,124.5764,116.6878,180.4031,159.4792,130.1446,148.5679,136.3714,94.1735,182.0973,111.6549,168.6777,206.593,189.602,150.6485,133.4585,105.8342,124.2182,94.5336,2461.1895,121.3802,128.5748
20/10/2016,287.0603,452.4631,196.8603,127.8512,217.9588,201.9782,114.0254,124.6217,116.8839,180.2003,159.6011,130.693,149.0035,136.0186,94.5549,182.4172,111.9026,168.2213,205.7929,188.9055,150.2442,133.1636,105.5164,124.1246,94.5004,2455.6284,121.4219,128.5986
21/10/2016,287.5881,451.1112,197.7859,127.7134,217.9505,202.252,114.0235,124.5316,117.0673,180.5521,159.8998,131.1308,149.3562,136.36,95.0189,183.0251,112.0211,168.2716,206.1932,189.4052,150.3645,132.791,105.1251,124.4569,94.3075,2456.1204,121.3955,128.5292
24/10/2016,288.4983,453.0393,197.1706,127.7394,218.7689,203.6141,114.0116,124.4938,117.0746,180.074,159.8147,131.3207,149.9397,136.8205,94.8856,182.9184,112.0219,167.6792,205.4957,188.5566,149.936,132.8429,105.3657,123.9012,94.1931,2456.5659,121.5792,128.4906
25/10/2016,289.3693,460.3055,195.2847,127.6044,218.1635,203.6961,114.0058,124.3469,117.105,180.9654,160.1241,131.2264,149.6706,136.9704,94.9491,183.3831,112.101,167.9235,205.7346,188.0236,150.5748,132.7197,105.1995,123.3084,94.4365,2453.676,121.5693,128.3639
26/10/2016,289.1194,464.6999,194.7779,127.7996,217.8705,202.7396,113.9827,124.3674,117.0494,180.6309,159.7963,131.0737,149.5944,137.1829,94.9596,183.5576,111.761,166.9681,204.7623,188.3277,150.8139,132.5876,104.8691,123.1868,94.7243,2431.2273,121.6444,128.4279
27/10/2016,288.6383,463.2671,194.7138,127.615,217.2022,202.3332,113.975,124.4148,116.9547,180.6624,160.1843,130.7904,149.4717,137.5341,95.1791,183.8897,111.4469,166.616,204.0189,188.3998,150.9407,132.1087,104.1293,123.4879,94.9404,2424.9299,121.5836,128.4659
28/10/2016,289.4585,466.4425,192.5697,127.592,216.9603,201.7746,113.9807,124.2322,116.9374,180.6613,160.0942,130.3268,149.4121,137.4384,95.0633,184.0667,111.5305,166.3585,203.7712,187.6756,151.6727,132.1901,104.6304,123.9506,94.3682,2422.6179,121.5284,128.2887
31/10/2016,291.0404,472.8988,189.9643,127.6946,216.8415,200.3987,113.986,124.2549,116.8708,180.4206,160.0083,130.397,149.1916,137.7035,94.7086,184.1888,111.6231,166.4826,204.415,188.1878,151.916,132.6515,105.0884,124.0358,94.5018,2416.9758,121.7372,128.2982
01/11/2016,292.6603,476.8022,188.9955,127.8149,215.6861,198.838,113.9916,123.9934,116.8104,179.53,159.6428,130.0895,148.4902,137.5004,94.1151,183.2327,111.508,166.0856,204.3192,188.3139,152.5298,132.3719,104.9571,124.0319,94.4977,2418.5759,121.3731,128.0138
02/11/2016,293.8144,482.3875,187.0156,128.0141,214.7227,198.3096,114.001,123.846,116.8027,179.3275,159.3684,130.1644,148.3601,135.0753,94.2656,181.9207,111.2943,166.0031,203.7575,188.0176,152.5699,132.6754,104.8467,123.1961,94.732,2401.3977,121.459,127.8516
03/11/2016,294.1804,486.0856,186.1396,128.1292,213.9433,197.3055,113.9932,123.891,116.7998,180.2542,159.5619,129.748,148.0316,,94.0622,181.4864,111.3401,165.5577,203.951,187.8413,153.5081,132.538,105.0426,123.4201,94.6639,2393.9307,121.4771,127.9112
04/11/2016,294.4276,487.7529,185.1947,128.2345,213.6056,195.9439,114.0086,123.7616,116.7359,179.4294,159.3361,129.9309,147.4284,135.3866,94.3629,180.7183,111.4163,165.5846,202.6527,187.2127,152.5062,132.628,105.1604,123.7839,94.8993,2386.7087,121.7699,127.7697
07/11/2016,294.2477,486.1294,185.6142,127.9357,216.1781,200.9667,113.9851,123.8459,116.7924,181.5838,160.0011,129.1305,146.7275,135.7143,94.2323,182.3037,111.4759,165.2951,202.0638,186.6534,152.2851,132.7753,105.0727,123.4547,94.6921,2406.5515,122.0765,127.8584
08/11/2016,294.9628,490.3632,186.3439,127.9658,216.3251,201.6983,113.9715,123.7283,116.9022,182.1133,159.9001,129.1818,146.4241,136.4045,94.0831,182.4111,111.4847,165.1308,201.14,185.9846,151.6203,132.7522,105.4395,123.5243,94.631,2400.0027,122.1818,127.7383
09/11/2016,295.0462,491.1625,186.081,127.9587,217.9846,202.1222,113.9617,124.0551,115.8597,181.9232,160.1574,131.1386,148.6053,128.1333,95.7145,183.8936,111.7804,164.5875,200.9121,184.5837,151.9212,132.0508,105.0787,122.9398,94.8906,2363.6321,121.9861,128.0747
10/11/2016,295.6082,495.0567,187.2338,127.9697,217.9866,203.6365,113.9445,123.9608,115.7716,182.2533,159.938,131.2452,149.062,118.4504,96.1987,184.5111,111.2282,162.7778,197.4547,181.9992,151.5397,131.2696,103.4215,122.2066,95.1379,2382.1001,121.7269,127.9793
11/11/2016,296.1251,494.3017,186.2187,128.2894,218.139,203.064,,122.826,115.6599,181.6826,159.5447,131.8749,148.3471,118.3874,96.364,183.945,111.2226,162.9306,197.7636,182.6627,152.1082,131.3043,104.3984,122.1329,95.408,2348.9819,121.7269,126.8176
14/11/2016,294.7668,498.0142,187.6884,128.2156,218.8175,203.6394,113.9077,122.9866,115.6021,183.5118,160.0664,132.4455,149.2689,117.8621,96.8088,184.3702,111.2269,161.2847,195.4075,180.6847,151.5371,131.0679,105.1957,122.6516,96.6447,2346.6462,121.4528,126.9945
