,FSTEMIB,CAC 40,DAX,SP 500,IBEX,SX5E
2012-11-28,15453.400391,3515.1899409999996,7343.410156,1409.930054,7837.600098000001,2546.840088
2012-11-29,15888.0,3568.8798829999996,7400.959961,1415.949951,7973.700195,2581.689941
2012-11-30,15808.200195,3557.280029,7405.5,1416.180054,7934.600098000001,2575.25
2012-12-03,15876.099609,3566.5900880000004,7435.209961,1409.459961,7889.200195,2582.360107
2012-12-04,16041.5,3580.4799799999996,7435.120117,1407.050049,7902.399901999999,2590.830078
2012-12-05,15954.400391,3590.5,7454.549805,1409.280029,7883.200195,2592.090088
2012-12-06,15835.200195,3601.649902,7534.540039,1413.939941,7910.799805,2603.409912
2012-12-07,15699.200195,3605.610107,7517.799805,1418.069946,7848.5,2601.3701170000004
2012-12-10,15354.0,3612.100098,7530.919922,1418.550049,7804.399901999999,2596.02002
2012-12-11,15585.599609,3646.149902,7589.75,1427.839966,7920.899901999999,2624.030029
2012-12-12,15765.0,3646.6599119999996,7614.790039,1428.47998,7986.799805,2630.340088
2012-12-13,15866.299805,3643.1298829999996,7581.97998,1419.449951,8017.100098000001,2627.659912
2012-12-14,15908.099609,3643.280029,7596.470215,1413.579956,8024.100098000001,2630.540039
2012-12-17,16004.700195,3638.100098,7604.939941,1430.359985,8040.299805,2628.01001
2012-12-18,16155.099609,3648.6298829999996,7653.580078,1446.790039,8168.799805,2643.5
2012-12-19,16332.5,3664.5900880000004,7668.5,1435.810059,8264.200195,2654.689941
2012-12-20,16399.400391,3666.7299799999996,7672.100098000001,1443.689941,8264.200195,2658.300049
2012-12-21,16334.0,3661.399902,7636.22998,1430.150024,8291.0,2651.090088
2012-12-24,16334.0,3661.399902,7636.22998,1426.660034,8299.5,2651.090088
2012-12-25,16334.0,3661.399902,7636.22998,1426.660034,8299.5,2651.090088
2012-12-26,16334.0,3661.399902,7636.22998,1419.829956,8299.5,2651.090088
2012-12-27,16408.300781,3674.26001,7655.879883,1418.099976,8280.900391,2659.949951
2012-12-28,16273.400391,3620.25,7612.390137,1402.430054,8131.0,2626.850098
2012-12-31,16273.400391,3620.25,7612.390137,1426.189941,8167.5,2626.850098
2013-01-01,16273.400391,3620.25,7612.390137,1426.189941,8167.5,2626.850098
2013-01-02,16893.400391,3733.929932,7778.779785,1462.420044,8447.599609,2626.850098
2013-01-03,16909.800781,3721.169922,7756.439941,1459.369995,8403.400391,2701.219971
2013-01-04,16959.800781,3730.0200200000004,7776.370117,1466.469971,8435.799805,2709.350098
2013-01-07,16895.699219,3704.639893,7732.660156,1461.890015,8419.0,2695.560059
2013-01-08,16951.099609,3705.8798829999996,7695.830078,1457.150024,8453.0,2691.449951
2013-01-09,17326.300781,3717.4499509999996,7720.470215,1461.02002,8606.400391,2706.389893
2013-01-10,17451.099609,3703.1201170000004,7708.470215,1472.119995,8618.900391,2708.27002
2013-01-11,17502.400391,3706.0200200000004,7715.529785,1472.050049,8664.700195,2717.790039
2013-01-14,17391.199219,3708.25,7729.52002,1470.680054,8632.099609,2715.159912
2013-01-15,17467.5,3697.350098,7675.910156,1472.339966,8601.0,2701.590088
2013-01-16,17339.900391,3708.48999,7691.129883,1472.630005,8581.099609,2702.540039
2013-01-17,17587.300781,3744.110107,7735.459961,1480.939941,8628.900391,2718.929932
2013-01-18,17554.099609,3741.580078,7702.22998,1485.97998,8604.0,2709.590088
2013-01-21,17632.0,3763.030029,7748.859863,1485.97998,8665.900391,2726.6298829999996
2013-01-22,17715.900391,3741.01001,7696.209961,1492.560059,8632.099609,2716.699951
2013-01-23,17579.0,3726.169922,7707.540039,1494.810059,8613.299805,2708.280029
2013-01-24,17756.599609,3752.169922,7748.129883,1494.819946,8665.599609,2722.959961
2013-01-25,17726.900391,3778.1599119999996,7857.970215,1502.959961,8724.599609,2744.179932
2013-01-28,17897.400391,3780.889893,7833.0,1500.180054,8672.5,2744.5
2013-01-29,17891.900391,3785.820068,7848.569823999999,1507.839966,8643.0,2749.27002
2013-01-30,17289.900391,3765.5200200000004,7811.310059,1501.959961,8571.900391,2732.1201170000004
2013-01-31,17439.099609,3732.600098,7776.049805,1498.109985,8362.299805,2702.97998
2013-02-01,17318.900391,3773.530029,7833.390137,1513.170044,8229.700195,2710.080078
2013-02-04,16539.0,3659.9099119999996,7638.22998,1495.709961,7919.600098000001,2625.169922
2013-02-05,16712.300781,3694.6999509999996,7664.660156,1511.290039,8093.600098000001,2651.209961
2013-02-06,16602.800781,3642.899902,7581.180176000001,1512.119995,8056.200195,2617.350098
2013-02-07,16400.599609,3601.0500490000004,7590.850098000001,1509.390015,8014.600098000001,2597.919922
2013-02-08,16630.5,3649.5,7652.140137,1517.930054,8174.899901999999,2630.300049
2013-02-11,16529.900391,3650.580078,7633.740234000001,1517.01001,8078.600098000001,2622.610107
2013-02-12,16644.400391,3686.580078,7660.189941,1519.430054,8234.700195,2648.830078
2013-02-13,16712.199219,3698.530029,7711.890137,1520.329956,8306.200195,2656.860107
2013-02-14,16544.900391,3669.600098,7631.189941,1521.380005,8247.400391,2635.350098
2013-02-15,16489.800781,3660.3701170000004,7593.509765999999,1519.790039,8150.200195,2615.26001
2013-02-18,16406.0,3667.040039,7628.72998,1519.790039,8108.899901999999,2616.649902
2013-02-19,16664.400391,3735.820068,7752.450195,1530.939941,8225.299805,2662.3701170000004
2013-02-20,16527.5,3709.8798829999996,7728.899901999999,1511.949951,8163.0,2640.350098
2013-02-21,16009.5,3624.8000490000004,7583.569823999999,1502.420044,8014.5,2579.76001
2013-02-22,16233.299805,3706.280029,7661.910156,1515.599976,8179.0,2630.050049
2013-02-25,16352.0,3721.330078,7773.189941,1487.849976,8244.5,2651.860107
2013-02-26,15552.200195,3621.919922,7597.109863,1496.939941,7980.700195,2570.52002
2013-02-27,15827.0,3691.48999,7675.830078,1515.98999,8136.700195,2611.889893
2013-02-28,15921.200195,3723.0,7741.700195,1514.680054,8230.299805,2633.550049
2013-03-01,15675.400391,3699.9099119999996,7708.160156,1518.199951,8187.100098000001,2616.75
2013-03-04,15542.200195,3709.76001,7691.680176000001,1525.199951,8246.299805,2619.780029
2013-03-05,15974.299805,3787.1899409999996,7870.310059,1539.790039,8423.299805,2683.02002
2013-03-06,15899.700195,3773.76001,7919.330078,1541.459961,8358.900391,2679.889893
2013-03-07,15947.200195,3793.780029,7939.77002,1544.26001,8389.099609,2690.850098
2013-03-08,16204.0,3840.149902,7986.470215,1551.180054,8628.099609,2728.780029
2013-03-11,16092.0,3836.2700200000004,7984.290039,1556.219971,8554.400391,2718.709961
2013-03-12,16024.0,3839.969971,7966.120117,1552.47998,8532.299805,2711.850098
2013-03-13,15745.299805,3836.040039,7970.910156,1554.52002,8498.299805,2704.72998
2013-03-14,16131.0,3871.580078,8058.370117,1563.22998,8657.900391,2744.699951
2013-03-15,16061.200195,3844.030029,8042.850098000001,1560.699951,8619.099609,2725.719971
2013-03-18,15924.099609,3825.469971,8010.700195,1552.099976,8507.799805,2705.469971
2013-03-19,15670.599609,3775.75,7947.790039,1548.339966,8321.0,2671.959961
2013-03-20,16016.0,3829.5600590000004,8001.970215,1558.709961,8416.299805,2708.899902
2013-03-21,15936.0,3774.850098,7932.509765999999,1545.800049,8351.200195,2683.919922
2013-03-22,16045.5,3770.290039,7911.350098000001,1556.890015,8329.5,2681.669922
2013-03-25,15644.400391,3727.9799799999996,7870.899901999999,1551.689941,8140.600098000001,2649.280029
2013-03-26,15495.900391,3748.639893,7879.669922,1563.77002,7990.5,2641.1201170000004
2013-03-27,15353.799805,3711.639893,7789.089844,1562.849976,7900.399901999999,2612.459961
2013-03-28,15338.700195,3731.419922,7795.310059,1569.189941,7920.0,2624.02002
2013-03-29,15338.700195,3731.419922,7795.310059,1569.189941,7920.0,2624.02002
2013-04-01,15338.700195,3731.419922,7795.310059,1562.170044,7920.0,2624.02002
2013-04-02,15555.0,3805.3701170000004,7943.870117,1570.25,8050.399901999999,2679.800049
2013-04-03,15200.299805,3754.959961,7874.75,1553.689941,7904.299805,2639.01001
2013-04-04,15154.0,3726.1599119999996,7817.390137,1559.97998,7847.899901999999,2621.429932
2013-04-05,15250.400391,3663.4799799999996,7658.75,1553.280029,7798.399901999999,2585.280029
2013-04-08,15243.400391,3666.780029,7662.640137,1563.069946,7787.100098000001,2589.25
2013-04-09,15436.099609,3670.719971,7637.509765999999,1568.609985,7872.5,2595.1298829999996
2013-04-10,15928.599609,3743.709961,7810.629883,1587.72998,8136.399901999999,2661.6201170000004
2013-04-11,16020.900391,3775.6599119999996,7871.629883,1593.369995,8159.5,2674.330078
2013-04-12,15780.099609,3729.3000490000004,7744.77002,1588.849976,8040.399901999999,2633.469971
2013-04-15,15629.0,3710.4799799999996,7712.629883,1552.359985,8014.100098000001,2624.709961
2013-04-16,15533.0,3685.790039,7682.580078,1574.569946,7948.700195,2609.300049
2013-04-17,15383.799805,3599.2299799999996,7503.029785,1552.01001,7803.0,2553.48999
2013-04-18,15480.599609,3599.360107,7473.72998,1541.609985,7812.5,2555.5
2013-04-19,15760.799805,3651.959961,7459.959961,1555.25,7915.5,2575.159912
2013-04-22,16021.700195,3652.1298829999996,7478.109863,1562.5,8027.700195,2583.6201170000004
2013-04-23,16490.800781,3783.0500490000004,7658.209961,1578.780029,8289.299805,2662.8798829999996
2013-04-24,16563.400391,3842.9399409999996,7759.029785,1578.790039,8389.299805,2702.050049
2013-04-25,16649.800781,3840.469971,7832.859863,1585.160034,8365.099609,2704.409912
2013-04-26,16565.199219,3810.0500490000004,7814.759765999999,1582.23999,8297.0,2683.429932
2013-04-29,16929.699219,3868.679932,7873.5,1593.609985,8450.900391,2717.3798829999996
2013-04-30,16767.699219,3856.75,7913.709961,1597.569946,8419.0,2712.0
2013-05-01,16767.699219,3856.75,7913.709961,1582.699951,8419.0,2712.0
2013-05-02,16748.300781,3858.76001,7961.709961,1597.589966,8406.400391,2718.899902
2013-05-03,16922.300781,3912.9499509999996,8122.290039,1614.420044,8544.799805,2763.679932
2013-05-06,16863.0,3907.040039,8112.080078,1617.5,8503.799805,2750.52002
2013-05-07,17121.900391,3921.320068,8181.779785,1625.959961,8544.0,2769.080078
2013-05-08,17255.599609,3956.280029,8249.709961,1632.689941,8597.0,2784.6201170000004
2013-05-09,17090.599609,3928.580078,8262.549805,1626.670044,8572.700195,2784.6201170000004
2013-05-10,17284.0,3953.830078,8278.589844,1633.699951,8544.5,2785.23999
2013-05-13,17171.5,3945.1999509999996,8279.290039,1633.77002,8457.799805,2777.389893
2013-05-14,17315.199219,3966.0600590000004,8339.110352,1650.339966,8474.599609,2795.6298829999996
2013-05-15,17493.0,3982.2299799999996,8362.419922,1658.780029,8582.5,2809.580078
2013-05-16,17544.0,3979.070068,8369.870117,1650.469971,8542.299805,2806.699951
2013-05-17,17604.599609,4001.2700200000004,8398.0,1667.469971,8582.400391,2817.98999
2013-05-20,17506.900391,4022.850098,8455.830078,1666.290039,8515.200195,2817.98999
2013-05-21,17427.5,4036.179932,8472.200195,1669.160034,8464.5,2821.649902
2013-05-22,17545.5,4051.110107,8530.889648,1655.349976,8462.400391,2835.01001
2013-05-23,17008.400391,3967.149902,8351.980469,1650.51001,8343.599609,2776.780029
2013-05-24,16896.800781,3956.790039,8305.320313,1649.599976,8264.599609,2764.290039
2013-05-27,17159.199219,3995.1599119999996,8383.299805,1649.599976,8363.599609,2795.0
2013-05-28,17519.800781,4050.5600590000004,8480.870117,1660.060059,8511.299805,2835.8701170000004
2013-05-29,17237.099609,3974.1201170000004,8336.580078,1648.359985,8441.700195,2786.540039
2013-05-30,17351.0,3996.3100590000004,8400.200195,1654.410034,8433.5,2799.199951
2013-05-31,17214.099609,3948.5900880000004,8348.839844,1630.73999,8320.599609,2769.639893
2013-06-03,17058.099609,3920.669922,8285.799805,1640.420044,8284.400391,2747.73999
2013-06-04,17135.5,3925.830078,8295.959961,1631.380005,8363.0,2755.699951
2013-06-05,16971.199219,3852.4399409999996,8196.179688,1608.900024,8290.700195,2709.330078
2013-06-06,16525.099609,3814.280029,8098.810059,1622.560059,8216.700195,2676.209961
2013-06-07,16691.099609,3872.5900880000004,8254.679688,1643.380005,8266.599609,2724.080078
2013-06-10,16556.300781,3864.360107,8307.69043,1642.810059,8227.400391,2719.399902
2013-06-11,16286.599609,3810.5600590000004,8222.459961,1626.130005,8089.299805,2683.199951
2013-06-12,16024.0,3793.6999509999996,8143.27002,1612.52002,8123.799805,2666.52002
2013-06-13,16116.299805,3797.9799799999996,8095.390137,1636.359985,8071.700195,2661.709961
2013-06-14,16152.900391,3805.1599119999996,8127.959961,1626.72998,8070.899901999999,2667.320068
2013-06-17,16194.099609,3863.6599119999996,8215.730469,1639.040039,8136.299805,2702.689941
2013-06-18,16197.900391,3860.5500490000004,8229.509766,1651.810059,8180.200195,2700.929932
2013-06-19,16045.5,3839.3400880000004,8197.080078,1628.930054,8098.299805,2683.97998
2013-06-20,15549.200195,3698.929932,7928.47998,1588.189941,7822.100098000001,2586.449951
2013-06-21,15254.799805,3658.040039,7789.240234000001,1592.430054,7700.200195,2549.47998
2013-06-24,15112.400391,3595.6298829999996,7692.450195,1573.089966,7553.200195,2511.830078
2013-06-25,15056.599609,3649.820068,7811.299805,1588.030029,7607.700195,2543.3701170000004
2013-06-26,15362.900391,3726.040039,7940.990234000001,1603.26001,7823.0,2602.810059
2013-06-27,15430.5,3762.1899409999996,7990.75,1613.199951,7844.399901999999,2619.860107
2013-06-28,15239.299805,3738.9099119999996,7959.220215,1606.280029,7762.700195,2602.590088
2013-07-01,15459.599609,3767.4799799999996,7983.919922,1614.959961,7907.100098000001,2622.6201170000004
2013-07-02,15365.700195,3742.570068,7910.77002,1614.079956,7886.600098000001,2603.199951
2013-07-03,15282.799805,3702.01001,7829.319823999999,1615.410034,7763.799805,2570.76001
2013-07-04,15808.200195,3809.3100590000004,7994.310059,1615.410034,8002.0,2646.540039
2013-07-05,15533.700195,3753.850098,7806.0,1631.890015,7868.399901999999,2596.01001
2013-07-08,15799.599609,3823.830078,7968.540039,1640.459961,8017.600098000001,2650.850098
2013-07-09,15790.5,3843.5600590000004,8057.75,1652.319946,8014.799805,2664.139893
2013-07-10,15677.299805,3840.530029,8066.47998,1652.619995,7995.0,2659.709961
2013-07-11,15677.299805,3868.9799799999996,8158.799805,1675.02002,8030.700195,2681.320068
2013-07-12,15430.599609,3855.0900880000004,8212.769531,1680.189941,7844.700195,2674.8701170000004
2013-07-15,15597.299805,3878.580078,8234.80957,1682.5,7855.100098000001,2686.689941
2013-07-16,15530.0,3851.030029,8201.049805,1676.26001,7798.200195,2665.610107
2013-07-17,15695.0,3872.0200200000004,8254.719727,1680.910034,7812.700195,2681.8798829999996
2013-07-18,16053.599609,3927.790039,8337.089844,1689.369995,7957.299805,2717.98999
2013-07-19,16124.400391,3925.320068,8331.570313,1692.089966,7943.200195,2716.169922
2013-07-22,16233.5,3939.919922,8331.05957,1695.530029,7966.0,2725.399902
2013-07-23,16238.599609,3923.0900880000004,8314.230469,1692.390015,8073.700195,2722.899902
2013-07-24,16442.699219,3962.75,8379.110352,1685.939941,8192.5,2752.25
2013-07-25,16432.0,3956.0200200000004,8298.980469,1690.25,8282.099609,2740.290039
2013-07-26,16421.5,3968.8400880000004,8244.910156,1691.6500239999998,8353.599609,2741.959961
2013-07-29,16275.700195,3968.9099119999996,8259.030273,1685.3299559999998,8376.099609,2741.72998
2013-07-30,16542.900391,3986.610107,8271.019531,1685.959961,8456.5,2759.209961
2013-07-31,16482.300781,3992.6899409999996,8275.969727,1685.72998,8433.400391,2768.149902
2013-08-01,16819.0,4042.7299799999996,8410.730469,1706.869995,8540.200195,2768.149902
2013-08-02,16779.199219,4045.649902,8406.94043,1709.6700440000002,8574.0,2811.0
2013-08-05,16757.199219,4049.969971,8398.379883,1707.140015,8560.799805,2809.080078
2013-08-06,16683.199219,4032.570068,8299.730469,1697.369995,8529.5,2790.780029
2013-08-07,16838.199219,4038.48999,8260.480469,1690.910034,8574.099609,2794.439941
2013-08-08,17146.5,4064.320068,8318.320313,1697.47998,8671.799805,2816.8798829999996
2013-08-09,17186.599609,4076.5500490000004,8338.30957,1691.4200440000002,8735.5,2825.6201170000004
2013-08-12,17262.900391,4071.679932,8359.25,1689.469971,8717.700195,2827.149902
2013-08-13,17380.099609,4092.5,8415.759766,1694.160034,8758.5,2841.610107
2013-08-14,17463.5,4114.200195,8438.120117,1685.390015,8789.299805,2852.080078
2013-08-15,17463.5,4093.1999509999996,8376.290039,1661.319946,8737.599609,2835.860107
2013-08-16,17677.800781,4123.890136999999,8391.94043,1655.829956,8821.299805,2854.27002
2013-08-19,17243.199219,4083.9799799999996,8366.290039,1646.060059,8657.099609,2823.350098
2013-08-20,16999.599609,4028.929932,8300.030273,1652.349976,8502.400391,2787.97998
2013-08-21,16877.900391,4015.0900880000004,8285.410156,1642.800049,8461.799805,2774.580078
2013-08-22,17309.800781,4059.1201170000004,8397.889648,1656.959961,8629.700195,2812.320068
2013-08-23,17342.199219,4069.469971,8416.990234,1663.5,8686.799805,2826.050049
2013-08-26,16977.800781,4067.1298829999996,8435.150391,1656.780029,8649.900391,2821.449951
2013-08-27,16579.800781,3968.7299799999996,8242.55957,1630.47998,8394.0,2749.27002
2013-08-28,16743.099609,3960.459961,8157.899901999999,1634.959961,8398.099609,2742.610107
2013-08-29,16905.199219,3986.350098,8194.549805,1638.170044,8432.099609,2758.310059
2013-08-30,16682.199219,3933.780029,8103.149901999999,1632.969971,8290.5,2721.3701170000004
2013-09-02,16988.599609,4006.01001,8243.870117,1632.969971,8429.599609,2774.090088
2013-09-03,16941.0,3974.070068,8180.709961,1639.77002,8445.200195,2753.350098
2013-09-04,16712.199219,3980.419922,8195.919922,1653.079956,8490.299805,2758.290039
2013-09-05,16842.699219,4006.8000490000004,8234.980469,1655.079956,8550.0,2774.199951
2013-09-06,17047.0,4049.1899409999996,8275.669922,1655.170044,8655.0,2803.419922
2013-09-09,17244.699219,4040.330078,8276.320313,1671.709961,8632.5,2798.310059
2013-09-10,17332.400391,4116.640136999999,8446.540039,1683.9899899999998,8801.599609,2851.399902
2013-09-11,17562.599609,4119.109863000001,8495.730469,1689.130005,8875.200195,2863.439941
2013-09-12,17522.699219,4106.629883,8494.0,1683.4200440000002,8924.200195,2862.070068
2013-09-13,17547.900391,4114.5,8509.419922,1687.9899899999998,8941.599609,2867.110107
2013-09-16,17731.800781,4152.220215,8613.0,1697.5999760000002,8999.5,2894.639893
2013-09-17,17751.699219,4145.509765999999,8596.950195,1704.7600100000002,8992.0,2890.949951
2013-09-18,17804.699219,4170.399902,8636.05957,1725.52002,9062.5,2908.919922
2013-09-19,18059.199219,4206.040039,8694.179688,1722.339966,9153.700195,2936.199951
2013-09-20,17970.099609,4203.660156,8675.730469,1709.910034,9171.799805,2927.189941
2013-09-23,17913.199219,4172.080078,8635.290039,1701.839966,9109.5,2906.350098
2013-09-24,18064.599609,4195.609863000001,8664.599609,1697.4200440000002,9167.599609,2922.929932
2013-09-25,18089.199219,4195.350098,8665.629883,1692.77002,9242.900391,2927.350098
2013-09-26,17872.5,4186.720215,8664.099609,1698.6700440000002,9272.400391,2922.98999
2013-09-27,17646.199219,4186.77002,8661.509766,1691.75,9228.400391,2919.340088
2013-09-30,17434.900391,4143.439941,8594.400391,1681.550049,9186.099609,2893.149902
2013-10-01,17977.099609,4196.600098,8689.139648,1695.0,9341.5,2933.02002
2013-10-02,18098.400391,4158.160156,8629.419922,1693.869995,9350.0,2918.310059
2013-10-03,18018.199219,4127.97998,8629.419922,1678.660034,9295.700195,2902.1201170000004
2013-10-04,18304.199219,4164.25,8622.969727,1690.5,9420.900391,2928.310059
2013-10-07,18425.800781,4165.580078,8591.580078,1676.119995,9381.900391,2923.040039
2013-10-08,18372.800781,4133.529785,8555.889648,1655.449951,9318.900391,2903.350098
2013-10-09,18551.599609,4127.049805,8516.69043,1656.400024,9439.0,2904.72998
2013-10-10,18836.800781,4218.109863000001,8685.769531,1692.560059,9660.5,2969.409912
2013-10-11,18882.599609,4219.97998,8724.830078,1703.199951,9668.5,2974.280029
2013-10-14,18917.699219,4222.959961,8723.80957,1710.140015,9696.0,2977.689941
2013-10-15,18999.199219,4256.02002,8804.44043,1698.060059,9805.299805,3004.560059
2013-10-16,19275.0,4243.720215,8846.0,1721.540039,9879.0,3015.399902
2013-10-17,19198.099609,4239.640136999999,8811.980469,1733.1500239999998,9918.0,3010.389893
2013-10-18,19271.0,4286.029785,8865.099609,1744.5,10001.799805,3033.310059
2013-10-21,19262.699219,4276.919922,8867.219727,1744.660034,10037.799805,3028.649902
2013-10-22,19371.900391,4295.430176,8947.459961,1754.6700440000002,10012.900391,3045.77002
2013-10-23,18910.699219,4260.660156,8919.860352,1746.380005,9828.299805,3017.159912
2013-10-24,19152.900391,4275.689941,8980.629883,1752.069946,9915.400391,3038.959961
2013-10-25,18874.800781,4272.310059,8985.740234,1759.77002,9815.5,3034.5
2013-10-28,18829.400391,4251.609863000001,8978.650391,1762.109985,9736.200195,3022.040039
2013-10-29,19256.900391,4278.089844,9022.040039,1771.949951,9863.900391,3050.639893
2013-10-30,19166.900391,4274.109863000001,9010.269531,1763.310059,9778.700195,3040.689941
2013-10-31,19351.5,4299.890136999999,9033.919922,1756.540039,9907.900391,3067.949951
2013-11-01,19164.300781,4273.189941,9007.830078,1761.640015,9838.299805,3052.139893
2013-11-04,19310.699219,4288.589844,9037.230469,1767.930054,9873.799805,3061.179932
2013-11-05,19091.900391,4253.339844,9009.110352,1762.969971,9795.700195,3035.919922
2013-11-06,19262.5,4286.930176,9040.870117,1770.4899899999998,9837.099609,3056.399902
2013-11-07,18863.400391,4280.990234000001,9081.030273,1747.1500239999998,9740.400391,3042.97998
2013-11-08,18961.699219,4260.439941,9078.280273,1770.609985,9747.200195,3034.909912
2013-11-11,19107.800781,4290.140136999999,9107.860352,1771.890015,9789.5,3052.830078
2013-11-12,19005.0,4263.779785,9076.480469,1767.689941,9707.599609,3034.679932
2013-11-13,18733.0,4239.939941,9054.830078,1782.0,9675.200195,3021.169922
2013-11-14,18760.800781,4283.910156,9149.660156,1790.619995,9708.700195,3053.689941
2013-11-15,18687.199219,4292.22998,9168.69043,1798.180054,9695.900391,3054.530029
2013-11-18,19105.5,4320.680176,9225.429688,1791.530029,9783.099609,3081.300049
2013-11-19,18766.800781,4272.290039,9193.290039,1787.869995,9629.799805,3049.169922
2013-11-20,18728.199219,4268.370117,9202.070313,1781.369995,9559.5,3047.320068
2013-11-21,18841.800781,4253.899902,9196.080078,1795.8499760000002,9599.299805,3044.340088
2013-11-22,18822.300781,4278.529785,9219.040039,1804.7600100000002,9677.400391,3055.97998
2013-11-25,18784.300781,4301.970215,9299.950195,1802.47998,9689.099609,3072.75
2013-11-26,18774.300781,4277.569824,9290.070313,1802.75,9714.599609,3062.6201170000004
2013-11-27,18924.800781,4293.060059,9351.129883,1807.22998,9808.400391,3082.649902
2013-11-28,19099.400391,4302.419922,9387.370117,1807.22998,9859.799805,3092.419922
2013-11-29,19021.5,4295.209961,9405.299805,1805.810059,9837.599609,3086.639893
2013-12-02,18732.599609,4285.810059,9401.959961,1800.9000239999998,9745.5,3077.22998
2013-12-03,18366.800781,4172.439941,9223.400391,1795.1500239999998,9605.0,3013.8798829999996
2013-12-04,18313.0,4148.52002,9140.629883,1792.810059,9540.5,2991.76001
2013-12-05,17993.099609,4099.910156,9084.950195,1785.030029,9392.099609,2953.169922
2013-12-06,18124.400391,4129.370117,9172.410156,1805.089966,9400.5,2979.939941
2013-12-09,18285.5,4134.100098,9195.169922,1808.369995,9487.400391,2988.669922
2013-12-10,18236.699219,4091.139893,9114.44043,1802.619995,9438.299805,2960.860107
2013-12-11,17974.0,4086.860107,9077.110352,1782.219971,9358.700195,2947.310059
2013-12-12,17804.900391,4069.1201170000004,9017.0,1775.5,9272.099609,2928.1201170000004
2013-12-13,17805.699219,4059.709961,9006.459961,1775.319946,9272.700195,2921.919922
2013-12-16,18222.400391,4119.879883,9163.55957,1786.540039,9429.5,2978.77002
2013-12-17,17925.199219,4068.639893,9085.120117,1781.0,9343.400391,2941.76001
2013-12-18,18131.5,4109.509765999999,9181.75,1810.6500239999998,9443.599609,2975.090088
2013-12-19,18454.0,4154.27002,9335.740234,1809.5999760000002,9617.099609,3031.050049
2013-12-20,18565.599609,4193.77002,9400.179688,1818.319946,9689.900391,3049.350098
2013-12-23,18697.199219,4215.290039,9488.820313,1827.9899899999998,9758.400391,3070.909912
2013-12-24,18697.199219,4218.410156,9488.820313,1833.319946,9819.5,3070.909912
2013-12-25,18697.199219,4218.410156,9488.820313,1833.319946,9819.5,3070.909912
2013-12-26,18697.199219,4218.410156,9488.820313,1842.02002,9819.5,3070.909912
2013-12-27,18956.5,4277.649902,9589.389648,1841.4000239999998,9900.099609,3111.3701170000004
2013-12-30,18967.699219,4275.709961,9552.160156,1841.069946,9901.900391,3100.929932
2013-12-31,18967.699219,4295.950195,9552.160156,1848.359985,9916.700195,3100.929932
2014-01-01,18967.699219,4295.950195,9552.160156,1848.359985,9916.700195,3100.929932
2014-01-02,18929.599609,4227.279785,9400.040039,1831.97998,9760.299805,3100.929932
2014-01-03,19112.699219,4247.649902,9435.150391,1831.369995,9798.0,3074.429932
2014-01-06,19233.699219,4227.540039,9428.0,1826.77002,9888.5,3069.159912
2014-01-07,19468.800781,4262.680176,9506.200195,1837.880005,10178.700195,3110.959961
2014-01-08,19436.300781,4260.959961,9497.839844,1837.4899899999998,10253.599609,3110.659912
2014-01-09,19503.0,4225.140136999999,9421.610352,1838.130005,10234.200195,3090.26001
2014-01-10,19569.0,4250.600098,9473.240234,1842.369995,10290.599609,3104.149902
2014-01-13,19697.199219,4263.27002,9510.169922,1819.199951,10365.5,3111.939941
2014-01-14,19730.400391,4274.200195,9540.509766,1838.880005,10382.0,3119.530029
2014-01-15,20045.800781,4332.069824,9733.80957,1848.380005,10525.0,3168.76001
2014-01-16,19875.699219,4319.27002,9717.709961,1845.890015,10455.5,3150.199951
2014-01-17,19969.300781,4327.5,9742.959961,1838.699951,10465.700195,3154.100098
2014-01-20,19973.400391,4322.859863000001,9715.900391,1838.699951,10454.099609,3153.169922
2014-01-21,19995.800781,4323.870117,9730.120117,1843.800049,10357.400391,3153.080078
2014-01-22,19958.400391,4324.97998,9720.110352,1844.859985,10279.700195,3151.27002
2014-01-23,19814.599609,4280.959961,9631.040039,1828.459961,10241.200195,3117.080078
2014-01-24,19359.0,4161.470215,9392.019531,1790.290039,9868.900391,3028.199951
2014-01-27,19273.599609,4144.560059,9349.219727,1781.560059,9758.400391,3014.6201170000004
2014-01-28,19448.300781,4185.290039,9406.910156,1792.5,9879.099609,3038.600098
2014-01-29,19337.400391,4156.97998,9336.730469,1774.199951,9896.200195,3011.449951
2014-01-30,19411.599609,4180.02002,9373.480469,1794.189941,9964.5,3027.300049
2014-01-31,19418.300781,4165.720215,9306.480469,1782.589966,9920.200195,3013.959961
2014-02-03,18907.199219,4107.75,9186.519531,1741.890015,9725.400391,2963.959961
2014-02-04,19019.699219,4117.450195,9127.910156,1755.199951,9754.299805,2962.48999
2014-02-05,19069.599609,4117.790039,9116.320313,1751.640015,9775.0,2962.51001
2014-02-06,19504.199219,4188.100098,9256.580078,1773.430054,9964.599609,3010.790039
2014-02-07,19692.099609,4228.180176,9301.919922,1797.02002,10072.400391,3038.48999
2014-02-10,19682.800781,4237.129883,9289.860352,1799.839966,9982.700195,3032.530029
2014-02-11,19887.400391,4283.319824,9478.769531,1819.75,10091.200195,3077.080078
2014-02-12,20145.0,4305.5,9540.0,1819.2600100000002,10080.799805,3094.889893
2014-02-13,20110.300781,4312.799805,9596.769531,1829.8299559999998,10098.900391,3097.949951
