,HFRXAR,HFRXCA,HFRXDS,HFRXED,HFRXEDE,HFRXEH,HFRXEHE,HFRXEHG,HFRXEHV,HFRXEMC,HFRXEMN,HFRXEW,HFRXEWC,HFRXEWE,HFRXEWG,HFRXEWJ,HFRXFIC,HFRXGL,HFRXGLC,HFRXGLCD,HFRXGLE,HFRXGLG,HFRXGLJ,HFRXM,HFRXMA,HFRXMD,HFRXME,HFRXMLP,HFRXMREG,HFRXNA,HFRXRVA,HFRXRVAE,HFRXRVMS,HFRXSDV,HFRXSS
30/09/2003,,984.17,1092.89,1119.1,1123.35,1089.12,1092.69,,,,980.56,1056.27,,1045.42,,,,1074.75,,1083.14,1063.53,,,1104.66,1025.54,,1106.81,,,,1035.6,1041.05,,,
01/10/2003,,985.15,1093.18,1121.25,1125.59,1091.7,1095.35,,,,981.69,1057.54,,1046.77,,,,1076.5,,1084.79,1065.34,,,1107.17,1025.58,,1109.51,,,,1035.68,1041.55,,,
02/10/2003,,987.85,1095.08,1122.16,1126.59,1094.78,1098.5,,,,979.98,1058.82,,1048.11,,,,1078.09,,1086.4,1066.99,,,1104.91,1029.14,,1107.36,,,,1037.36,1042.91,,,
03/10/2003,,990.3,1097.73,1123.95,1128.48,1097.08,1100.88,,,,980.43,1059.05,,1048.41,,,,1078.26,,1086.65,1067.22,,,1098.2,1031.36,,1100.64,,,,1034.14,1039.78,,,
06/10/2003,,989.13,1097.54,1124.11,1128.58,1099.17,1102.92,,,,979.9,1059.36,,1048.69,,,,1079.17,,1087.53,1068.1,,,1102.12,1030.75,,1104.65,,,,1032.37,1037.99,,,
07/10/2003,,990.27,1097.02,1126.91,1131.36,1100.76,1104.5,,,,981.11,1060.92,,1050.23,,,,1081.07,,1089.64,1069.97,,,1104.6,1031.27,,1107.16,,,,1035.3,1040.91,,,
08/10/2003,,992.48,1099.39,1127.47,1131.88,1100.27,1103.99,,,,980.79,1062.08,,1051.35,,,,1081.79,,1090.49,1070.65,,,1108.49,1032.61,,1111.01,,,,1035.42,1041.01,,,
09/10/2003,,989.79,1100.45,1129.38,1133.96,1104.41,1108.26,,,,980.48,1063.04,,1052.44,,,,1083.96,,1092.54,1072.93,,,1111.07,1031.36,,1113.7,,,,1036.49,1042.23,,,
10/10/2003,,994.35,1100.84,1129.3,1133.83,1103.19,1107.0,,,,980.67,1063.93,,1053.27,,,,1084.44,,1093.23,1073.36,,,1112.82,1030.67,,1115.4,,,,1039.05,1044.73,,,
13/10/2003,,993.67,1100.36,1131.24,1135.95,1106.18,1110.15,,,,978.66,1065.03,,1054.5,,,,1086.33,,1094.79,1075.37,,,1116.96,1032.39,,1119.65,,,,1039.44,1045.28,,,
14/10/2003,,993.73,1101.17,1131.83,1136.54,1107.06,1111.03,,,,975.52,1064.68,,1054.17,,,,1086.04,,1094.73,1075.1,,,1114.99,1035.18,,1117.71,,,,1036.6,1042.46,,,
15/10/2003,,997.31,1102.84,1132.63,1137.44,1108.19,1112.27,,,,975.14,1065.22,,1054.77,,,,1086.63,,1095.4,1075.76,,,1114.43,1034.53,,1117.2,,,,1035.32,1041.23,,,
16/10/2003,,1001.15,1102.9,1133.89,1138.88,1109.64,1113.89,,,,978.38,1067.12,,1056.79,,,,1088.21,,1096.81,1077.47,,,1118.62,1037.01,,1121.53,,,,1034.28,1040.3,,,
17/10/2003,,1003.69,1104.22,1133.99,1138.92,1107.52,1111.72,,,,979.16,1067.37,,1057.01,,,,1087.9,,1096.85,1077.14,,,1116.03,1035.99,,1118.94,,,,1037.83,1043.88,,,
20/10/2003,,1004.32,1106.68,1132.35,1137.33,1106.31,1110.55,,,,977.75,1067.21,,1056.89,,,,1087.14,,1095.84,1076.42,,,1114.39,1038.38,,1117.33,,,,1037.58,1043.65,,,
21/10/2003,,1002.52,1109.29,1134.44,1139.35,1105.3,1109.48,,,,979.82,1068.32,,1057.93,,,,1088.07,,1097.05,1077.28,,,1113.85,1037.68,,1116.74,,,,1043.89,1049.91,,,
22/10/2003,,1005.24,1108.8,1130.03,1134.81,1099.51,1103.63,,,,980.36,1066.25,,1055.77,,,,1084.57,,1093.62,1073.73,,,1112.48,1035.38,,1115.33,,,,1039.9,1045.81,,,
23/10/2003,,1005.77,1109.36,1126.52,1131.51,1092.52,1096.89,,,,982.56,1062.89,,1052.65,,,,1079.65,,1089.07,1069.09,,,1104.17,1030.31,,1107.29,,,,1035.18,1041.29,,,
24/10/2003,,1004.23,1108.92,1125.72,1130.75,1091.35,1095.76,,,,979.79,1062.41,,1052.22,,,,1079.42,,1089.09,1068.9,,,1103.03,1029.22,,1106.19,,,,1039.97,1046.06,,,
27/10/2003,,1005.24,1110.38,1126.5,1131.59,1094.5,1098.92,,,,979.43,1062.83,,1052.69,,,,1080.54,,1089.94,1070.05,,,1102.16,1027.95,,1105.36,,,,1038.79,1044.96,,,
28/10/2003,,1005.15,1109.1,1128.22,1133.41,1096.49,1100.96,,,,979.53,1063.56,,1053.49,,,,1081.7,,1090.92,1071.27,,,1101.72,1029.78,,1104.93,,,,1040.32,1046.58,,,
29/10/2003,,1007.59,1110.13,1129.28,1134.59,1098.99,1103.56,,,,979.59,1064.71,,1054.73,,,,1083.19,,1092.73,1072.84,,,1103.9,1030.27,,1107.21,,,,1039.49,1045.87,,,
30/10/2003,,1009.41,1111.29,1131.22,1136.59,1101.14,1105.75,,,,976.97,1065.21,,1055.27,,,,1083.89,,1093.56,1073.58,,,1102.23,1033.52,,1105.54,,,,1037.19,1043.61,,,
31/10/2003,,1011.27,1116.47,1133.13,1138.55,1101.35,1105.99,,,,977.68,1067.43,,1057.5,,,,1086.14,,1095.83,1075.83,,,1101.27,1032.12,,1104.57,,,,1047.45,1053.95,,,
03/11/2003,,1011.34,1119.08,1135.03,1140.58,1102.31,1107.06,,,,976.7,1067.69,,1057.84,,,,1086.24,,1096.14,1076.02,,,1101.8,1034.24,,1105.17,,,,1042.46,1049.0,,,
04/11/2003,,1010.28,1118.17,1134.25,1139.85,1105.0,1109.86,,,,975.09,1067.42,,1057.64,,,,1086.95,,1096.82,1076.8,,,1101.18,1032.6,,1104.62,,,,1043.26,1049.88,,,
05/11/2003,,1007.33,1119.56,1133.12,1138.65,1103.71,1108.51,,,,974.32,1067.46,,1057.63,,,,1086.98,,1096.93,1076.79,,,1104.72,1031.41,,1108.16,,,,1045.96,1052.6,,,
06/11/2003,,1008.56,1117.48,1136.07,1141.82,1102.62,1107.54,,,,972.69,1067.38,,1057.69,,,,1086.76,,1096.64,1076.71,,,1104.04,1032.8,,1107.6,,,,1045.4,1052.17,,,
07/11/2003,,1009.82,1117.98,1136.36,1142.11,1103.47,1108.43,,,,973.85,1068.38,,1058.72,,,,1087.6,,1097.9,1077.57,,,1106.98,1034.65,,1110.64,,,,1044.7,1051.46,,,
10/11/2003,,1011.47,1119.07,1137.46,1143.27,1099.14,1104.05,,,,974.91,1068.29,,1058.65,,,,1086.58,,1096.8,1076.58,,,1106.78,1032.52,,1110.46,,,,1046.7,1053.52,,,
11/11/2003,,1013.05,1119.53,1137.02,1142.77,1091.88,1096.68,,,,975.15,1067.83,,1058.16,,,,1084.48,,1094.61,1074.45,,,1106.41,1032.33,,1110.05,,,,1050.63,1057.47,,,
12/11/2003,,1009.46,1121.38,1138.47,1144.28,1094.95,1099.95,,,,973.74,1067.64,,1058.06,,,,1085.23,,1095.41,1075.29,,,1101.78,1031.88,,1105.51,,,,1051.85,1058.7,,,
13/11/2003,,1011.56,1123.5,1139.56,1145.38,1098.04,1103.15,,,,973.79,1069.31,,1059.76,,,,1087.73,,1098.23,1077.82,,,1100.79,1030.17,,1104.63,,,,1058.68,1065.49,,,
14/11/2003,,1012.55,1123.22,1140.61,1146.36,1096.94,1102.04,,,,972.85,1068.52,,1058.95,,,,1086.49,,1096.95,1076.57,,,1103.79,1030.46,,1107.6,,,,1049.77,1056.55,,,
17/11/2003,,1012.15,1123.54,1138.04,1143.82,1088.44,1093.58,,,,972.15,1065.6,,1056.09,,,,1081.94,,1092.24,1072.1,,,1095.94,1027.45,,1099.79,,,,1050.79,1057.58,,,
18/11/2003,,1015.06,1123.2,1137.01,1142.72,1090.27,1095.63,,,,971.76,1066.37,,1056.88,,,,1082.96,,1093.44,1073.18,,,1097.82,1028.12,,1101.84,,,,1051.13,1057.77,,,
19/11/2003,,1014.79,1123.19,1138.02,1143.77,1087.48,1092.81,,,,973.04,1065.55,,1056.09,,,,1081.4,,1091.74,1071.65,,,1091.7,1028.7,,1095.78,,,,1051.66,1058.37,,,
20/11/2003,,1017.81,1124.12,1135.83,1141.76,1087.06,1092.59,,,,973.92,1065.38,,1056.07,,,,1081.1,,1091.83,1071.53,,,1088.29,1026.31,,1092.63,,,,1053.96,1060.75,,,
21/11/2003,,1017.15,1123.77,1136.33,1142.24,1086.87,1092.39,,,,974.78,1065.8,,1056.47,,,,1081.38,,1092.27,1071.78,,,1089.28,1027.71,,1093.59,,,,1054.95,1061.71,,,
24/11/2003,,1012.94,1126.48,1137.24,1143.26,1089.69,1095.08,,,,974.41,1065.3,,1056.03,,,,1081.32,,1092.27,1071.74,,,1082.6,1029.98,,1086.84,,,,1053.01,1060.0,,,
25/11/2003,,1017.19,1127.88,1138.29,1144.35,1095.06,1100.48,,,,973.83,1066.44,,1057.2,,,,1083.4,,1094.48,1073.83,,,1079.82,1030.23,,1084.19,,,,1052.26,1059.29,,,
26/11/2003,,1017.94,1128.89,1139.83,1145.78,1098.92,1104.33,,,,980.83,1068.93,,1059.61,,,,1085.95,,1097.15,1076.32,,,1084.85,1032.32,,1089.43,,,,1050.83,1057.76,,,
28/11/2003,,1017.84,1126.62,1141.03,1146.95,1100.62,1106.03,,,,977.27,1069.64,,1060.32,,,,1087.5,,1098.7,1077.84,,,1091.72,1032.44,,1096.24,,,,1051.72,1058.62,,,
01/12/2003,,1018.57,1125.35,1143.28,1149.42,1104.84,1110.42,,,,975.97,1071.13,,1061.96,,,,1090.2,,1101.74,1080.68,,,1095.21,1032.45,,1099.81,,,,1054.29,1061.42,,,
02/12/2003,,1020.65,1129.73,1142.67,1148.76,1106.59,1112.06,,,,976.44,1072.73,,1063.48,,,,1091.77,,1103.33,1082.15,,,1097.53,1033.23,,1101.97,,,,1055.98,1063.07,,,
03/12/2003,,1018.66,1131.55,1145.9,1151.97,1105.58,1111.05,,,,974.96,1072.39,,1063.15,,,,1091.16,,1102.78,1081.55,,,1098.3,1033.99,,1102.7,,,,1051.41,1058.54,,,
04/12/2003,,1021.36,1137.79,1145.41,1151.56,1106.52,1112.07,,,,972.67,1073.96,,1064.76,,,,1092.74,,1104.23,1083.17,,,1098.0,1034.15,,1102.5,,,,1057.04,1064.2,,,
05/12/2003,,1020.55,1136.82,1143.37,1149.52,1104.26,1109.78,,,,972.71,1073.07,,1063.86,,,,1091.46,,1103.22,1081.88,,,1094.21,1034.25,,1098.66,,,,1060.0,1067.11,,,
08/12/2003,,1020.35,1138.1,1145.37,1151.6,1102.77,1108.4,,,,972.82,1073.94,,1064.8,,,,1091.99,,1104.06,1082.49,,,1097.16,1034.58,,1101.62,,,,1062.31,1069.47,,,
09/12/2003,,1018.84,1139.14,1145.35,1151.51,1101.12,1106.72,,,,969.94,1072.66,,1063.5,,,,1090.46,,1102.46,1080.94,,,1098.13,1034.04,,1102.48,,,,1056.88,1064.08,,,
10/12/2003,,1021.17,1137.81,1145.27,1151.5,1096.15,1101.91,,,,968.2,1071.64,,1062.57,,,,1088.39,,1100.45,1079.01,,,1095.99,1034.48,,1100.48,,,,1057.3,1064.55,,,
11/12/2003,,1022.09,1139.64,1147.83,1154.06,1100.57,1106.29,,,,969.64,1073.17,,1064.09,,,,1090.26,,1102.68,1080.86,,,1093.01,1039.11,,1097.59,,,,1056.39,1063.69,,,
12/12/2003,,1019.99,1139.67,1147.58,1153.86,1103.13,1108.85,,,,968.77,1074.29,,1065.22,,,,1091.99,,1104.59,1082.58,,,1099.75,1040.74,,1104.2,,,,1056.96,1064.31,,,
15/12/2003,,1021.59,1138.17,1148.93,1155.13,1103.18,1108.85,,,,966.85,1074.19,,1065.08,,,,1092.16,,1104.36,1082.69,,,1100.41,1039.81,,1104.75,,,,1056.59,1063.92,,,
16/12/2003,,1023.29,1137.72,1149.64,1155.84,1100.42,1106.19,,,,966.22,1073.83,,1064.76,,,,1091.21,,1103.73,1081.81,,,1099.78,1039.57,,1104.16,,,,1056.62,1063.98,,,
17/12/2003,,1021.39,1139.29,1150.1,1156.31,1099.8,1105.65,,,,970.01,1074.37,,1065.32,,,,1091.5,,1104.07,1082.12,,,1101.08,1038.13,,1105.37,,,,1057.99,1065.36,,,
18/12/2003,,1023.97,1142.17,1151.88,1158.1,1106.14,1111.85,,,,971.03,1077.29,,1068.17,,,,1095.39,,1108.28,1085.89,,,1107.25,1039.62,,1111.38,,,,1058.12,1065.56,,,
19/12/2003,,1024.27,1142.27,1151.27,1157.59,1108.05,1113.77,,,,969.57,1076.96,,1067.92,,,,1095.67,,1108.72,1086.23,,,1105.01,1038.38,,1109.35,,,,1058.12,1065.6,,,
22/12/2003,,1023.72,1141.13,1158.01,1164.16,1109.31,1115.03,,,,968.53,1077.67,,1068.64,,,,1097.15,,1110.33,1087.69,,,1103.02,1037.17,,1107.44,,,,1060.98,1068.43,,,
23/12/2003,,1023.91,1142.38,1160.23,1166.46,1109.5,1115.36,,,,969.7,1078.63,,1069.7,,,,1098.02,,1111.04,1088.67,,,1103.1,1037.84,,1107.67,,,,1062.96,1070.49,,,
24/12/2003,,1025.6,1143.41,1159.62,1165.77,1111.39,1117.11,,,,969.22,1079.66,,1070.62,,,,1099.29,,1112.47,1089.8,,,1107.03,1038.7,,1111.34,,,,1062.72,1070.2,,,
26/12/2003,,1026.54,1143.78,1159.13,1165.33,1112.13,1117.85,,,,969.95,1080.06,,1071.02,,,,1099.78,,1113.26,1090.29,,,1106.73,1038.43,,1111.1,,,,1064.1,1071.55,,,
29/12/2003,,1024.57,1144.69,1161.77,1167.77,1116.81,1122.27,,,,969.11,1082.07,,1072.86,,,,1102.99,,1116.68,1093.26,,,1111.09,1039.72,,1115.16,,,,1067.87,1075.13,,,
30/12/2003,,1024.86,1144.04,1164.92,1170.77,1121.19,1126.45,,,,970.32,1084.08,,1074.77,,,,1105.88,,1119.12,1095.98,,,1116.55,1041.09,,1120.32,,,,1067.9,1075.17,,,
31/12/2003,,1025.1,1152.35,1166.97,1172.63,1121.17,1126.34,,,,971.62,1085.6,,1076.14,,,,1106.95,,1120.28,1096.91,,,1117.43,1039.95,,1121.03,,,,1068.9,1076.07,,,
02/01/2004,,1021.28,1151.24,1165.26,1171.08,1122.4,1127.73,,,,970.01,1084.94,,1075.62,,,,1106.85,,1120.16,1096.96,,,1118.69,1041.47,,1122.48,,,,1068.03,1075.33,,,
05/01/2004,,1024.73,1152.44,1168.26,1174.17,1125.55,1130.94,,,,966.75,1087.15,,1077.88,,,,1109.53,,1122.84,1099.67,,,1124.6,1046.37,,1128.41,,,,1067.94,1075.35,,,
06/01/2004,,1029.68,1153.47,1169.39,1175.25,1126.84,1132.16,,,,970.19,1088.59,,1079.25,,,,1110.6,,1124.08,1100.68,,,1124.74,1046.39,,1128.48,,,,1066.94,1074.34,,,
07/01/2004,,1030.38,1155.45,1171.49,1177.42,1129.3,1134.71,,,,971.72,1089.7,,1080.41,,,,1111.88,,1125.26,1102.01,,,1123.64,1048.41,,1127.51,,,,1066.08,1073.49,,,
08/01/2004,,1030.09,1156.17,1170.04,1176.04,1131.8,1137.2,,,,970.87,1090.0,,1080.77,,,,1112.7,,1126.87,1102.87,,,1126.63,1049.45,,1130.47,,,,1064.01,1071.6,,,
09/01/2004,,1033.82,1158.52,1170.16,1176.04,1130.66,1135.94,,,,971.97,1091.17,,1081.8,,,,1113.02,,1126.27,1103.06,,,1130.72,1049.78,,1134.35,,,,1062.67,1070.22,,,
12/01/2004,,1033.28,1162.59,1169.18,1175.21,1132.44,1137.86,,,,970.55,1091.87,,1082.61,,,,1114.12,,1127.79,1104.27,,,1129.58,1050.35,,1133.42,,,,1066.27,1073.85,,,
13/01/2004,,1032.39,1166.35,1169.16,1175.23,1132.68,1138.12,,,,972.26,1092.4,,1083.16,,,,1114.2,,1127.83,1104.38,,,1130.15,1051.41,,1133.99,,,,1064.15,1071.8,,,
14/01/2004,,1029.77,1168.64,1171.22,1177.39,1134.93,1140.55,,,,971.3,1092.94,,1083.82,,,,1115.45,,1129.6,1105.74,,,1130.5,1052.38,,1134.56,,,,1064.74,1072.39,,,
15/01/2004,,1033.28,1177.64,1176.05,1182.42,1136.64,1142.49,,,,972.92,1094.69,,1085.73,,,,1117.07,,1131.72,1107.54,,,1120.67,1051.22,,1124.95,,,,1069.24,1077.02,,,
16/01/2004,,1033.0,1178.85,1179.18,1185.82,1138.51,1144.7,,,,972.78,1094.91,,1086.15,,,,1117.88,,1132.48,1108.57,,,1121.22,1050.18,,1125.66,,,,1066.22,1073.96,,,
20/01/2004,,1034.69,1177.69,1181.81,1188.31,1139.83,1145.8,,,,973.77,1097.52,,1088.64,,,,1120.67,,1135.2,1111.21,,,1133.0,1052.02,,1137.4,,,,1068.15,1076.03,,,
21/01/2004,,1033.75,1178.19,1184.53,1190.88,1140.12,1145.94,,,,974.65,1098.4,,1089.4,,,,1121.49,,1136.14,1111.9,,,1133.47,1053.85,,1137.73,,,,1069.54,1077.38,,,
22/01/2004,,1037.04,1184.1,1184.17,1190.49,1144.85,1150.59,,,,973.88,1099.87,,1090.83,,,,1124.19,,1138.71,1114.52,,,1133.01,1050.06,,1137.24,,,,1073.19,1081.09,,,
23/01/2004,,1036.25,1186.25,1184.93,1191.58,1146.47,1152.6,,,,974.05,1100.4,,1091.62,,,,1125.02,,1140.26,1115.65,,,1131.4,1050.81,,1135.94,,,,1074.55,1082.59,,,
26/01/2004,,1034.79,1183.99,1186.41,1193.29,1146.81,1153.22,,,,974.29,1099.81,,1091.2,,,,1124.55,,1139.49,1115.38,,,1127.22,1052.74,,1131.9,,,,1073.6,1081.69,,,
27/01/2004,,1035.75,1187.02,1187.57,1194.11,1148.64,1154.63,,,,974.1,1100.77,,1091.91,,,,1125.78,,1140.85,1116.3,,,1128.24,1052.94,,1132.71,,,,1073.51,1081.53,,,
28/01/2004,,1037.55,1187.49,1185.57,1192.56,1143.28,1149.76,,,,972.03,1099.65,,1091.16,,,,1123.36,,1138.61,1114.31,,,1127.79,1051.64,,1132.6,,,,1073.39,1081.6,,,
29/01/2004,,1036.61,1185.03,1180.88,1187.95,1136.8,1143.34,,,,969.9,1095.77,,1087.38,,,,1118.2,,1133.63,1109.27,,,1116.33,1049.46,,1121.09,,,,1072.15,1080.4,,,
30/01/2004,,1037.88,1185.64,1180.32,1187.28,1138.96,1145.41,,,,972.01,1097.13,,1088.66,,,,1119.49,,1134.91,1110.47,,,1116.92,1052.46,,1121.65,,,,1073.4,1081.63,,,
02/02/2004,,1036.21,1184.46,1180.8,1188.03,1138.69,1145.42,,,,968.53,1095.68,,1087.23,,,,1118.66,,1134.05,1109.9,,,1114.97,1051.31,,1119.89,,,,1072.37,1080.78,,,
03/02/2004,,1037.19,1184.24,1179.59,1186.81,1138.49,1145.21,,,,967.64,1095.78,,1087.11,,,,1118.52,,1134.1,1109.75,,,1114.33,1051.74,,1119.33,,,,1073.59,1081.95,,,
04/02/2004,,1035.38,1183.07,1176.64,1183.96,1131.7,1138.54,,,,967.7,1093.82,,1085.09,,,,1114.89,,1130.19,1106.26,,,1112.2,1051.05,,1117.29,,,,1073.37,1081.81,,,
05/02/2004,,1033.07,1185.45,1174.79,1182.22,1130.85,1137.79,,,,971.28,1093.39,,1084.97,,,,1114.1,,1129.76,1105.59,,,1111.44,1050.05,,1116.64,,,,1072.15,1080.68,,,
06/02/2004,,1029.97,1183.48,1177.91,1185.39,1137.49,1144.44,,,,973.47,1095.39,,1086.67,,,,1117.42,,1133.33,1108.88,,,1113.8,1052.14,,1119.12,,,,1073.13,1081.63,,,
09/02/2004,,1029.53,1182.09,1179.05,1186.59,1141.37,1148.32,,,,973.4,1095.81,,1087.15,,,,1118.93,,1134.62,1110.42,,,1115.1,1052.19,,1120.47,,,,1071.69,1080.29,,,
10/02/2004,,1027.42,1182.32,1181.55,1189.07,1141.64,1148.62,,,,972.3,1095.96,,1087.06,,,,1119.18,,1135.02,1110.68,,,1114.2,1052.84,,1119.59,,,,1071.99,1080.61,,,
11/02/2004,,1028.46,1181.12,1183.4,1190.97,1145.11,1152.06,,,,975.41,1097.74,,1088.84,,,,1121.64,,1137.64,1113.14,,,1119.4,1053.05,,1124.85,,,,1072.53,1081.2,,,
12/02/2004,,1029.9,1182.72,1184.07,1191.72,1147.1,1154.1,,,,975.08,1098.75,,1089.95,,,,1123.05,,1139.13,1114.59,,,1119.05,1053.94,,1124.6,,,,1075.13,1083.83,,,
13/02/2004,,1033.22,1181.65,1183.88,1191.59,1146.65,1153.74,,,,975.61,1098.54,,1089.88,,,,1122.81,,1138.84,1114.41,,,1118.98,1051.84,,1124.53,,,,1074.09,1082.87,,,
17/02/2004,,1030.75,1181.1,1190.18,1197.69,1149.51,1156.46,,,,973.95,1100.6,,1091.56,,,,1125.47,,1141.66,1116.94,,,1124.94,1055.56,,1130.36,,,,1074.46,1083.2,,,
18/02/2004,,1032.02,1180.2,1190.42,1198.12,1148.84,1156.01,,,,974.34,1099.76,,1091.19,,,,1124.86,,1141.11,1116.5,,,1121.19,1054.5,,1126.77,,,,1074.68,1083.55,,,
19/02/2004,,1033.59,1180.85,1190.1,1197.8,1147.08,1154.27,,,,972.11,1099.53,,1090.9,,,,1124.27,,1140.46,1115.93,,,1121.56,1053.8,,1127.15,,,,1075.1,1083.97,,,
20/02/2004,,1033.25,1180.22,1188.59,1196.44,1144.95,1152.29,,,,972.0,1098.4,,1089.77,,,,1122.63,,1139.32,1114.4,,,1117.62,1052.81,,1123.23,,,,1074.89,1083.86,,,
23/02/2004,,1032.57,1178.29,1184.43,1192.34,1143.04,1150.42,,,,972.5,1097.01,,1088.51,,,,1120.82,,1137.23,1112.67,,,1113.82,1053.23,,1119.5,,,,1076.04,1085.03,,,
24/02/2004,,1030.77,1177.37,1181.06,1189.1,1139.13,1146.64,,,,972.46,1095.93,,1087.42,,,,1118.69,,1135.4,1110.69,,,1115.97,1052.63,,1121.83,,,,1074.85,1083.9,,,
25/02/2004,,1029.02,1177.45,1184.34,1192.27,1141.1,1148.51,,,,973.19,1096.64,,1087.83,,,,1119.82,,1136.61,1111.69,,,1114.68,1053.3,,1120.33,,,,1075.4,1084.43,,,
26/02/2004,,1029.01,1176.68,1185.3,1193.38,1145.68,1153.24,,,,974.39,1097.42,,1088.76,,,,1121.95,,1138.83,1113.93,,,1114.97,1052.79,,1120.7,,,,1076.74,1085.93,,,
27/02/2004,,1030.81,1176.8,1187.52,1195.6,1148.81,1156.36,,,,974.31,1099.08,,1090.6,,,,1124.44,,1141.33,1116.39,,,1119.87,1053.89,,1125.64,,,,1078.0,1087.17,,,
01/03/2004,,1029.27,1177.36,1190.11,1198.38,1155.02,1162.78,,,,974.56,1100.72,,1092.36,,,,1127.86,,1144.47,1119.95,,,1124.47,1054.0,,1130.39,,,,1077.96,1087.31,,,
02/03/2004,,1030.97,1178.54,1190.94,1199.4,1155.49,1163.59,,,,974.66,1100.5,,1093.3,,,,1128.33,,1145.31,1120.62,,,1122.69,1056.38,,1128.8,,,,1078.66,1088.13,,,
03/03/2004,,1030.76,1178.77,1189.38,1197.79,1153.06,1161.09,,,,974.06,1099.75,,1092.53,,,,1126.92,,1143.81,1119.19,,,1119.85,1057.07,,1125.88,,,,1079.5,1088.98,,,
04/03/2004,,1032.83,1178.22,1190.65,1199.04,1158.61,1166.74,,,,973.53,1100.64,,1093.38,,,,1129.52,,1146.77,1121.77,,,1124.22,1054.32,,1130.31,,,,1077.62,1086.99,,,
05/03/2004,,1033.61,1178.99,1190.49,1198.96,1160.98,1169.07,,,,974.24,1102.1,,1094.93,,,,1131.29,,1145.38,1123.58,,,1130.32,1054.7,,1136.51,,,,1077.46,1086.96,,,
08/03/2004,,1033.27,1179.6,1188.5,1196.96,1158.16,1166.17,,,,974.59,1101.06,,1093.88,,,,1129.46,,1146.66,1121.73,,,1128.28,1053.46,,1134.42,,,,1076.42,1085.92,,,
09/03/2004,,1032.95,1180.5,1185.93,1194.41,1154.37,1162.47,,,,975.39,1100.78,,1093.68,,,,1127.6,,1144.7,1119.96,,,1127.73,1056.82,,1133.99,,,,1076.23,1085.76,,,
10/03/2004,,1032.1,1180.2,1180.91,1189.31,1147.44,1155.52,,,,973.81,1098.14,,1091.09,,,,1123.12,,1140.06,1115.54,,,1123.67,1056.38,,1129.98,,,,1072.87,1082.36,,,
11/03/2004,,1033.29,1178.52,1175.23,1183.64,1139.24,1147.19,,,,973.23,1095.92,,1088.88,,,,1119.15,,1136.4,1111.57,,,1122.16,1052.99,,1128.4,,,,1073.32,1082.89,,,
12/03/2004,,1032.28,1177.02,1180.18,1188.69,1142.94,1151.04,,,,975.25,1096.66,,1089.72,,,,1120.5,,1137.87,1113.01,,,1116.51,1056.05,,1122.78,,,,1073.75,1083.38,,,
15/03/2004,,1032.56,1175.03,1173.58,1182.01,1136.86,1144.87,,,,973.9,1095.32,,1088.4,,,,1117.94,,1135.33,1110.46,,,1122.22,1054.19,,1128.63,,,,1073.66,1083.32,,,
16/03/2004,,1033.98,1172.51,1175.7,1184.27,1135.87,1143.94,,,,975.54,1095.45,,1088.6,,,,1117.72,,1135.22,1110.32,,,1121.46,1053.91,,1127.93,,,,1073.28,1083.01,,,
17/03/2004,,1032.67,1173.79,1180.9,1189.54,1142.15,1150.33,,,,976.23,1096.66,,1089.81,,,,1120.44,,1137.79,1113.05,,,1121.4,1054.92,,1127.87,,,,1071.24,1080.91,,,
18/03/2004,,1034.71,1173.6,1176.17,1184.85,1142.79,1151.0,,,,975.7,1096.34,,1089.51,,,,1120.69,,1138.43,1113.33,,,1125.68,1047.8,,1132.15,,,,1071.96,1081.72,,,
19/03/2004,,1033.39,1175.65,1179.19,1187.89,1142.4,1150.66,,,,976.93,1096.94,,1090.16,,,,1121.3,,1138.81,1113.98,,,1126.82,1046.89,,1133.44,,,,1072.95,1082.73,,,
22/03/2004,,1034.33,1175.06,1170.87,1179.49,1134.57,1142.73,,,,976.74,1095.33,,1088.57,,,,1117.34,,1134.77,1110.04,,,1127.56,1047.66,,1134.18,,,,1072.04,1081.85,,,
23/03/2004,,1032.31,1172.51,1171.58,1180.3,1134.76,1143.0,,,,977.89,1094.68,,1087.99,,,,1116.87,,1134.5,1109.64,,,1126.01,1048.12,,1132.66,,,,1070.75,1080.61,,,
24/03/2004,,1032.33,1171.01,1168.87,1177.33,1134.24,1142.4,,,,976.86,1093.54,,1086.86,,,,1115.94,,1133.56,1108.69,,,1124.8,1046.57,,1131.66,,,,1070.32,1080.13,,,
25/03/2004,,1035.04,1174.03,1172.05,1180.72,1141.23,1149.72,,,,978.12,1095.32,,1088.77,,,,1119.0,,1136.42,1111.9,,,1121.54,1046.44,,1128.4,,,,1070.94,1080.86,,,
26/03/2004,,1034.09,1173.21,1174.88,1183.68,1142.26,1150.82,,,,980.02,1096.5,,1090.0,,,,1120.5,,1137.75,1113.46,,,1126.09,1046.05,,1133.12,,,,1071.97,1081.96,,,
29/03/2004,,1033.79,1169.49,1178.16,1187.16,1146.99,1155.77,,,,980.05,1097.57,,1091.16,,,,1123.01,,1141.11,1116.09,,,1126.67,1048.31,,1133.77,,,,1074.17,1084.32,,,
30/03/2004,,1034.08,1170.94,1178.12,1187.11,1150.58,1159.43,,,,980.07,1097.97,,1091.55,,,,1124.44,,1142.37,1117.52,,,1126.16,1046.79,,1133.22,,,,1074.41,1084.55,,,
