Date,ON,3M,6M,12M
05/06/2009,0.14375,0.50500,0.71188,0.88525
08/06/2009,0.14375,0.50375,0.71313,0.88813
09/06/2009,0.14000,0.49625,0.71063,0.88625
10/06/2009,0.13750,0.49125,0.71125,0.88625
11/06/2009,0.13625,0.49063,0.71125,0.88500
12/06/2009,0.13750,0.48875,0.71125,0.88500
15/06/2009,0.13500,0.48813,0.71375,0.88625
16/06/2009,0.13375,0.48625,0.71250,0.88625
17/06/2009,0.13625,0.48500,0.71250,0.88625
18/06/2009,0.13500,0.48813,0.71250,0.88500
19/06/2009,0.13125,0.48625,0.71250,0.88375
22/06/2009,0.12625,0.48625,0.71250,0.88375
23/06/2009,0.12875,0.48125,0.71125,0.88000
24/06/2009,0.13000,0.47500,0.70875,0.88125
25/06/2009,0.12875,0.47250,0.69750,0.87250
26/06/2009,0.13250,0.46250,0.68875,0.86625
29/06/2009,0.13125,0.45875,0.69625,0.87063
30/06/2009,0.13000,0.45500,0.69875,0.86750
01/07/2009,0.12750,0.45375,0.69875,0.86875
02/07/2009,0.12625,0.45250,0.69875,0.86500
03/07/2009,0.12375,0.45250,0.69875,0.86500
06/07/2009,0.12875,0.45000,0.69625,0.86375
07/07/2009,0.13125,0.44375,0.69125,0.86188
08/07/2009,0.12500,0.44375,0.68375,0.85875
09/07/2009,0.13000,0.44063,0.67938,0.85625
10/07/2009,0.13000,0.43750,0.67125,0.85000
13/07/2009,0.12500,0.43625,0.66875,0.84938
14/07/2009,0.12125,0.43375,0.66750,0.84813
15/07/2009,0.12125,0.43125,0.66500,0.84625
16/07/2009,0.12125,0.42875,0.66250,0.84375
17/07/2009,0.12125,0.42438,0.66375,0.84313
20/07/2009,0.12000,0.42438,0.66375,0.84313
21/07/2009,0.12000,0.42063,0.66000,0.84188
22/07/2009,0.12375,0.42000,0.66000,0.84063
23/07/2009,0.12000,0.41688,0.65313,0.83438
24/07/2009,0.12000,0.41813,0.65438,0.83688
27/07/2009,0.11875,0.41563,0.64875,0.83563
28/07/2009,0.12375,0.41688,0.64625,0.83563
29/07/2009,0.13250,0.41438,0.64313,0.83438
30/07/2009,0.12875,0.41438,0.64063,0.83188
31/07/2009,0.12875,0.41313,0.63813,0.83188
03/08/2009,0.12875,0.41063,0.63625,0.83000
04/08/2009,0.12500,0.40938,0.63500,0.83000
05/08/2009,0.12500,0.41250,0.63500,0.83000
06/08/2009,0.12250,0.41250,0.63500,0.83000
07/08/2009,0.12125,0.41000,0.63500,0.83000
10/08/2009,0.12125,0.40375,0.63375,0.82813
11/08/2009,0.12125,0.40250,0.63250,0.82625
12/08/2009,0.12125,0.40250,0.63000,0.82500
13/08/2009,0.12000,0.40125,0.62625,0.82250
14/08/2009,0.12125,0.39875,0.62313,0.82125
17/08/2009,0.12000,0.39625,0.61563,0.81875
18/08/2009,0.12000,0.39625,0.61250,0.81813
19/08/2009,0.12125,0.39500,0.60875,0.81750
20/08/2009,0.12125,0.39250,0.60563,0.81625
21/08/2009,0.12250,0.39000,0.60500,0.81625
24/08/2009,0.12125,0.38875,0.60125,0.81375
25/08/2009,0.12125,0.38875,0.59875,0.81250
26/08/2009,0.12125,0.38813,0.59500,0.81063
27/08/2009,0.12250,0.39313,0.60375,0.81250
28/08/2009,0.12125,0.39063,0.59875,0.81500
01/09/2009,0.12125,0.38813,0.59375,0.81375
02/09/2009,0.12000,0.38500,0.58813,0.81563
03/09/2009,0.12000,0.38188,0.58438,0.81313
04/09/2009,0.12000,0.38125,0.58313,0.81188
07/09/2009,0.12250,0.37938,0.58125,0.81000
08/09/2009,0.12000,0.37438,0.57563,0.81000
09/09/2009,0.12000,0.37000,0.57406,0.80875
10/09/2009,0.12000,0.36625,0.57125,0.80875
11/09/2009,0.12250,0.35938,0.56469,0.80625
14/09/2009,0.12000,0.35500,0.56000,0.80375
15/09/2009,0.12250,0.35375,0.55750,0.80375
16/09/2009,0.12250,0.35188,0.55563,0.80375
17/09/2009,0.12250,0.34938,0.55125,0.80250
18/09/2009,0.12250,0.34875,0.55000,0.80125
21/09/2009,0.12500,0.34875,0.55000,0.80000
22/09/2009,0.12250,0.34875,0.54875,0.80000
23/09/2009,0.12250,0.34750,0.54875,0.80000
24/09/2009,0.12250,0.34625,0.54750,0.79938
25/09/2009,0.12250,0.34625,0.54750,0.79875
28/09/2009,0.12750,0.34625,0.54625,0.79500
29/09/2009,0.12500,0.35500,0.55000,0.79500
30/09/2009,0.12125,0.35125,0.54875,0.79375
01/10/2009,0.11875,0.34625,0.54625,0.79000
02/10/2009,0.11875,0.34500,0.54250,0.78375
05/10/2009,0.11875,0.34375,0.54000,0.77875
06/10/2009,0.11875,0.34375,0.54000,0.77625
07/10/2009,0.11875,0.34250,0.54000,0.77625
08/10/2009,0.11875,0.34125,0.54000,0.77375
09/10/2009,0.11875,0.34125,0.54000,0.77375
12/10/2009,0.11875,0.34063,0.54000,0.77250
13/10/2009,0.11750,0.34000,0.54000,0.77250
14/10/2009,0.11750,0.33875,0.53750,0.77000
15/10/2009,0.11750,0.33875,0.53500,0.77250
16/10/2009,0.11750,0.33250,0.53375,0.77125
19/10/2009,0.11750,0.33063,0.53313,0.76875
20/10/2009,0.11750,0.33188,0.53375,0.76625
21/10/2009,0.11750,0.32938,0.53188,0.76625
22/10/2009,0.11750,0.32750,0.53125,0.76250
23/10/2009,0.11750,0.32563,0.53125,0.76125
26/10/2009,0.12000,0.32563,0.53125,0.75875
27/10/2009,0.12125,0.32438,0.53125,0.75750
28/10/2009,0.12125,0.32438,0.52750,0.75438
29/10/2009,0.12125,0.32563,0.52750,0.75438
30/10/2009,0.12125,0.32563,0.52625,0.75188
02/11/2009,0.12125,0.32438,0.52625,0.75063
03/11/2009,0.12125,0.32188,0.52625,0.74938
04/11/2009,0.12000,0.32188,0.52625,0.74813
05/11/2009,0.12125,0.32125,0.52625,0.74500
06/11/2009,0.12125,0.32000,0.52500,0.74125
09/11/2009,0.11750,0.31875,0.52375,0.73875
10/11/2009,0.12125,0.31750,0.52000,0.73750
11/11/2009,0.11875,0.31625,0.51875,0.73500
12/11/2009,0.11875,0.31500,0.51750,0.73250
13/11/2009,0.11875,0.31000,0.51625,0.73125
16/11/2009,0.11875,0.30813,0.51625,0.73125
17/11/2009,0.11875,0.30938,0.51625,0.73125
18/11/2009,0.11750,0.30625,0.51375,0.72875
19/11/2009,0.11500,0.30563,0.50813,0.72750
20/11/2009,0.11625,0.30438,0.50500,0.72625
23/11/2009,0.11625,0.30313,0.50500,0.72375
24/11/2009,0.11500,0.30063,0.50250,0.72000
25/11/2009,0.11625,0.30063,0.50125,0.71750
26/11/2009,0.11875,0.29625,0.49750,0.71375
27/11/2009,0.11875,0.30125,0.49875,0.71313
30/11/2009,0.12000,0.29875,0.49875,0.71250
01/12/2009,0.12000,0.29375,0.49250,0.70500
02/12/2009,0.11875,0.29000,0.48625,0.70125
03/12/2009,0.11875,0.28625,0.48500,0.69875
04/12/2009,0.11875,0.28375,0.48625,0.69875
07/12/2009,0.11625,0.28250,0.48344,0.69750
08/12/2009,0.11625,0.28063,0.48313,0.69688
09/12/2009,0.11500,0.27938,0.48063,0.69563
10/12/2009,0.11500,0.27781,0.48063,0.69500
11/12/2009,0.11500,0.27781,0.48063,0.69375
14/12/2009,0.11625,0.27781,0.48100,0.69250
15/12/2009,0.11625,0.27781,0.48100,0.69250
16/12/2009,0.11500,0.27750,0.48031,0.69375
17/12/2009,0.11500,0.27750,0.48031,0.69375
18/12/2009,0.11500,0.27750,0.48031,0.69375
21/12/2009,0.11375,0.27750,0.48031,0.69375
22/12/2009,0.11375,0.27750,0.48031,0.69500
23/12/2009,0.11375,0.27750,0.48031,0.69500
24/12/2009,0.11500,0.27750,0.48031,0.69375
29/12/2009,0.11625,0.27969,0.48000,0.69313
30/12/2009,0.11250,0.27750,0.48000,0.69375
31/12/2009,0.11500,0.27750,0.48000,0.69375
04/01/2010,0.11375,0.27125,0.47750,0.69375
05/01/2010,0.11375,0.26875,0.47500,0.69375
06/01/2010,0.11375,0.26875,0.47500,0.69375
07/01/2010,0.11375,0.26750,0.47500,0.69375
08/01/2010,0.11375,0.26500,0.47375,0.69125
11/01/2010,0.11375,0.26500,0.47375,0.69125
12/01/2010,0.11375,0.26375,0.47375,0.69125
13/01/2010,0.11250,0.26375,0.47375,0.69125
14/01/2010,0.11250,0.26250,0.47375,0.69125
15/01/2010,0.11250,0.26063,0.47125,0.69000
18/01/2010,0.11250,0.25938,0.47250,0.68938
19/01/2010,0.11500,0.25813,0.47250,0.68938
20/01/2010,0.11750,0.25625,0.47250,0.68813
21/01/2010,0.11750,0.25563,0.47063,0.68625
22/01/2010,0.11750,0.25438,0.46500,0.68500
25/01/2010,0.11875,0.25375,0.46375,0.68375
