,BNPIFEU,BNPIFUS,BNPIFJP,BNPIFCN,BNPIFFR,BNPIFGE,BNPIFGB,BNPIFCH,BNPIFKR,BNPIFUSC,BNPIFBR,BNPIFAU,BNPIFHK,BNPIFTW,BNPIFSG,BNPIFIT,BNPIFSP,BNPIFSW,BNPIFNE,BNPIFRU,BNPIFEM,BNPIFJT,BNPIFE10,BNPIFEU2,BNPIFEU5,BNPIFE30,BNPIFJ10,BNPIFU10,BNPIFUS2,BNPIFU30,BNPIFUS5,BNPIFA10,BNPIFAU3,BNPIFI10,BNPIFF10,BNPIFG10,BPFXEUR1,BPFXGBP1,BPFXCHF1,BPFXJPY1,BPFXAUD1,BPFXNZD1,BPFXNOK1,BPFXSEK1,BPFXCAD1,BPFXCZK1,BPFXPLN1,BPFXHUF1,BPFXTRY1,BPFXZAR1,BPFXSGD1,BPFXMXN1,BPFXINR1,BPFXKRW1,BPFXPHP1,BPFXTWD1,BPFXBRL1,BPFXCLP1,BPFXCOP1,SPGSCLP ,SPGSHOP ,SPGSGOP ,SPGSBRP ,SPGSHUP ,SPGSNGP ,SPGSIAP ,SPGSICP ,SPGSIZP ,SPGSIKP ,SPGSILP ,SPGSGCP ,SPGSSIP ,BNPXCEB5,BNPXCEX5,BNPXCIG5,BNPXCHY5
26/01/2017,279.8943221,390.4138407,138.7164976,136.7056907,251.0572442,308.0681129,208.1769574,333.2310804,443.2807772,408.8184905,54.83054904,268.8085585,301.5943259,214.7082,109.3304134,99.25364073,382.4800265,736.7976586,286.3217406,192.4831,134.6269453,121.2023945,253.1315325,125.8504089,184.3218451,180.2003193,200.5406471,220.9120282,129.590994,256.1670757,174.6962602,133.6622235,131.9302771,203.3131846,137.7981428,207.6752286,83.50660167,104.5482083,100.2976719,56.75601424,183.358038,223.2191,113.7366703,89.494,106.4431623,114.9977,174.3285,179.1156,309.0428,137.1468,100.0564,125.9127,159.7776,122.1871,175.9874,83.07,245.6676,109.9379,120.9806,115.5350967,145.3179937,303.7486,320.631,476.1355699,0.149944,49.38697514,479.9602676,92.85686444,176.8919854,219.2129,170.1871533,181.6782691,114.9928746,234.97756,110.6275,188.4098
27/01/2017,278.7581087,389.9306617,139.1310633,136.0955844,249.7361369,307.4246836,208.8294687,330.9695212,443.2807772,407.3604708,54.5449228,270.4909373,301.4029495,214.7082,109.8783229,98.78991988,382.1960925,729.6343519,286.0861226,197.7568,134.1929195,121.4728589,253.7025747,125.8705859,184.3705172,181.8322228,200.5906637,221.162531,129.6009813,256.9059912,174.7869042,133.1612861,131.8637027,203.3825612,137.7746434,208.5250939,83.79238166,104.2116885,100.5534877,56.60033114,183.8730276,224.4772,114.2145279,89.7636,106.2732492,115.3947,175.455,179.7776,309.3711,135.876,99.929,126.7515,159.6839,122.1871,175.2829,83.07,247.3667,109.6684,121.2688,114.2246253,143.2666606,298.5693,316.147,470.8259518,0.1482225,49.27137303,483.4462603,92.37739475,178.0983894,215.6529,169.9872136,184.76194,114.9342689,234.642997,110.6484,188.5296
30/01/2017,275.7448681,387.6379613,138.4013261,136.0955844,247.214536,304.3868943,207.1936826,329.5832849,443.2807772,401.944549,52.93416724,268.284257,301.4029495,214.7082,109.8783229,95.89482584,377.9069482,725.6906215,282.6650338,194.1859,133.2331921,120.9567372,254.0293279,125.9047794,184.5083075,182.2964938,200.694638,221.1193653,129.6002131,256.3451805,174.7771562,133.7223389,132.0034575,202.0200374,137.5551712,209.0829596,83.66783101,103.9092314,100.6391464,57.20103052,183.9822888,224.7524,114.2862974,89.7294,106.5345596,115.2243,175.1875,180.0145,316.3499,135.7337,100.1947,128.7182,160.1193,122.1871,175.5161,83.07,249.742,109.8677,121.0682,113.0645358,142.3812578,298.1123,313.9902,465.1518986,0.1426608,48.87017795,477.0894392,93.31109965,181.9438108,220.7454,170.686656,184.9344464,114.8596265,234.0983503,110.5933,188.2221
31/01/2017,274.399798,387.2951762,135.9683362,136.0955844,246.6828836,301.6778214,207.2344533,328.3252627,440.2833346,404.4903008,53.32335575,266.6543218,301.4029495,214.7082,108.5009338,95.09454228,377.6993483,730.1184412,282.21406,192.6649,133.9385227,119.1135004,254.2799292,125.9553027,184.6500428,183.026983,200.6357231,221.7529816,129.63312,257.7909896,175.0392137,133.8590972,132.1113412,202.7137425,137.7415902,209.4225789,84.57253948,104.4681248,101.7099761,57.84015963,184.8049089,226.3094,115.4932563,90.6485,106.9808554,116.4651,177.4537,182.2471,316.7049,136.0065,101.227,128.4036,160.6835,121.3773,175.7206,83.07,250.1728,110.3303,121.7029,113.4512323,142.959841,303.2916,315.4659,470.3096687,0.1375847,49.3529656,491.2589581,96.09538174,187.146488,223.5038,172.8844335,189.150257,114.7809108,233.8924662,110.5461,188
01/02/2017,275.2763001,387.4129711,136.8070838,134.8487392,247.7334061,303.6440461,206.8578016,330.3139184,441.2583371,404.7447387,53.56950096,267.634293,300.0143559,214.7082,109.4223203,95.42001248,375.9127905,734.2470115,282.9132728,192.4666,134.1833021,119.7162274,253.5311259,125.9834423,184.5946043,180.8888924,200.5497713,221.4213839,129.6107125,257.0890553,174.8642555,133.6242297,132.0841488,202.0410861,137.2599445,208.7842144,84.19378781,105.01047,101.1158764,57.37293951,184.091056,223.7851,115.1279486,90.4603,106.6254311,115.9482,176.8624,181.436,316.2222,136.4345,100.7257,128.3504,161.1043,122.4588,175.6954,83.07,248.568,110.2055,122.3631,115.7499281,146.746844,305.7289,322.3905,479.1087535,0.1398358,49.32576175,487.2602979,96.78514364,192.6649814,219.7316,172.4419326,188.1475111,114.7935637,233.9710821,110.586,188.2571
02/02/2017,275.6736354,387.6145623,135.176312,134.2739168,248.0783983,303.0742074,208.0644085,328.1759851,439.9847321,403.1802785,53.36514068,267.2373531,298.4336333,213.4235,108.4937019,96.51549509,379.8068043,737.2642498,284.7588972,192.8468,134.4904397,118.3731648,254.5521339,126.0309898,184.9435565,182.478589,200.4681675,221.5038941,129.6372173,257.0243027,174.940594,133.23866,132.0012615,203.3484436,137.7321989,210.0546877,84.56283041,104.0586481,101.4281534,57.9149695,186.9076432,225.5396,115.6849444,90.9349,107.2015058,116.451,178.0161,182.9221,321.0803,137.5265,101.2216,129.7711,161.5948,123.0975,175.6443,83.4005,250.8884,110.8628,123.4385,115.0195014,144.8007585,307.2522,321.0283,465.0911594,0.1406745,49.58415087,482.2158397,95.77573528,195.4123764,220.4625,174.0260303,187.9210999,114.8306444,234.1622623,110.573,188.1425
03/02/2017,277.2322416,390.3268445,135.1897077,134.1674157,249.6554437,303.5371592,209.3675501,331.0588989,439.4447156,409.3393238,53.53250337,266.0237425,297.6774686,213.5613,108.3900135,97.80948543,382.0825145,739.4774362,286.7551924,196.3847,134.9784472,118.6652579,254.8373433,126.0408551,185.054161,182.4737041,200.2843925,221.6087656,129.6470766,256.8850211,174.9906001,133.0244723,131.9119913,202.9088452,137.3580983,210.6345622,84.42199991,103.8535474,101.2189375,57.93392817,187.1328833,226.0428,115.872292,90.5368,107.3042073,116.2587,178.2225,182.3325,323.8642,138.7146,101.3501,131.0781,161.7688,123.3543,175.6356,83.736,250.5909,111.1091,124.604,115.6425124,145.9666888,305.2719,322.4473,471.402468,0.1352011,49.69975299,472.8856936,93.9335744,192.2266752,219.3308,174.2257967,188.4602034,114.8933835,234.9712307,110.6649,188.883
06/02/2017,274.0902064,389.5456784,135.6220903,136.1761523,247.0447356,299.9954811,208.7861567,329.5704478,440.5783567,405.9775279,52.91339312,265.7771901,300.620871,214.895,108.962991,95.51655094,377.4435505,734.6618432,284.3645462,194.8141,135.1372901,119.1231044,255.8813049,126.1169161,185.5182539,183.503635,200.3488906,222.5746873,129.7679487,258.6890235,175.4659749,133.2840464,131.9562352,200.8686512,136.6389835,211.4210351,84.03079318,103.3380175,101.0568048,57.94588408,185.9885058,225.1321,115.0885814,89.7034,106.2958575,115.699,177.766,181.5106,324.7279,136.9105,101.0478,129.8235,162.2529,124.3445,175.7441,83.9382,251.2761,111.5577,124.7697,113.880895,143.3456162,303.5963,316.2606,458.2342103,0.1346273,49.69294729,478.9553951,93.82422014,196.4397038,221.4291,175.838482,190.7675675,114.7380493,234.1989361,110.6375,188.8288
07/02/2017,273.746811,389.5776771,135.0533232,136.3571358,245.6071907,300.8512129,209.0046717,331.6318258,440.0994512,404.3577892,52.69110394,265.885219,300.660365,215.4517,109.4366765,95.24891623,376.4455084,736.8792052,285.5077587,194.9133,134.616242,118.750674,256.2343458,126.122976,185.5648808,183.4094582,200.2453627,222.8004229,129.7322248,259.8455008,175.4978776,134.0455233,132.0445135,201.4606394,137.1624584,211.9671743,83.61428404,103.2065985,100.5638325,58.00976283,186.0028303,225.649,114.3292985,89.3698,106.0104491,115.1168,176.6412,180.9786,320.7674,136.845,100.6432,129.0716,161.8829,123.8643,176.0949,83.8904,250.3394,110.4206,124.3203,112.0763114,142.1972138,298.2647,312.4578,451.3165221,0.1381585,49.56375273,474.5876729,93.87468912,194.5923505,220.8868,176.409367,191.446829,114.715264,233.9816635,110.6449,188.8404
08/02/2017,273.8308163,390.0670558,135.7558938,137.9154304,246.2669841,300.5303162,209.1755164,331.2729336,437.8517262,403.557819,52.87479116,267.5080235,302.8666418,215.3548,109.0983004,95.82258845,376.2775223,735.6053052,285.0075197,192.3012,134.5273583,119.4066248,257.5228918,126.1591201,185.942181,185.9013285,200.2602904,223.5513651,129.805209,262.3950782,175.8513387,134.1098397,132.1135875,203.0034129,138.2166767,213.2767413,83.76207761,104.07882,100.9716295,58.23000789,186.1734397,226.1196,114.5296676,89.6106,106.1074547,115.2972,176.1448,181.1445,322.8022,137.0627,100.8061,130.0785,162.0448,123.5232,175.5571,83.556,250.7695,110.3392,124.3454,112.4235088,143.4039366,301.1259,312.9341,468.8468664,0.138053,50.02453085,482.8945944,95.74498616,197.2304088,225.0168,176.8946626,190.8973784,114.6002659,233.0448553,110.5533,188.2131
09/02/2017,277.3838747,392.4289532,135.107203,139.2750519,249.3232343,303.2246942,210.2582364,333.6862978,439.2651615,409.4741877,53.17969884,267.7769143,302.7087868,216.6641,109.7847352,96.92547369,380.7261355,738.8597793,288.4300633,192.1028,135.7503244,118.5892259,257.3397252,126.1241005,185.8303135,186.1097727,200.5339797,222.5380318,129.7122502,260.1021021,175.3646967,134.6212733,132.2034222,203.9094653,138.4132723,212.905401,83.42735999,103.9859328,100.2250651,57.61991457,185.7142662,221.9601,114.0228398,88.9516,106.2292593,114.8529,175.1256,180.9278,324.8822,136.73,100.5182,130.6476,162.7299,123.4755,175.1993,83.6013,251.4225,110.3015,123.857,113.7409147,143.8991025,301.278,315.8675,473.253495,0.1386745,50.09245515,476.9996972,95.11601512,193.1768639,220.0483,176.5093369,191.2763252,114.7559917,234.0431456,110.5608,188.4132
10/02/2017,276.6444581,393.8582911,138.5402228,140.3514964,249.594878,303.5789546,211.1994163,334.418482,440.2871812,412.864799,54.25899513,270.6673117,304.1324288,218.8217,110.6231034,96.22550352,378.1699915,740.7867328,288.8125678,192.8468,136.1010507,121.2684945,257.1507589,126.1547751,185.8597499,184.9166095,200.5673238,222.3503671,129.6842089,259.7229385,175.2473405,134.0689745,132.0271419,202.5239042,137.8542594,212.6074431,83.10293987,103.6137801,99.80595648,57.31042715,186.7915656,222.2454,113.2752662,88.73,106.6667922,114.4063,175.2492,180.3872,324.4246,136.9457,100.3537,131.082,162.9,122.863,175.0818,83.5433,251.712,111.0302,125.0559,115.5897563,146.0681919,306.8392,321.8849,478.6613081,0.1344033,50.75236162,499.0585342,98.34949418,200.345,226.4162,176.3809527,193.3352488,114.7140914,234.0269023,110.6469,189.0266
13/02/2017,279.9790493,395.9719993,138.967402,141.8767263,252.9451896,306.7783449,212.0558417,335.5262342,439.4299454,413.6978971,55.02822944,272.8002128,305.1081362,219.5758,110.8366512,97.52669176,382.8488267,746.0084813,291.8539994,193.3593,137.1040567,121.7176997,256.7145944,126.1576427,185.7747761,184.037089,200.5050498,222.0085794,129.657448,258.8478585,175.0877006,133.9094077,132.0422612,203.1064014,138.0333211,211.8890585,82.95436174,103.7868716,99.77095826,57.14193413,186.0632894,221.245,113.3501649,88.6712,106.582931,114.1939,174.5466,179.8693,325.8627,137.7956,100.1692,131.4179,162.9262,122.8062,175.1792,83.7741,251.7603,111.0916,124.0954,113.6588573,142.8243177,299.4916,315.6605,468.927852,0.1306752,50.67365057,500.1322273,98.06027924,201.6004549,228.085,174.9396196,192.1399144,114.7855865,234.5630632,110.7002,189.3349
14/02/2017,280.0167935,397.5871291,137.4616238,142.0915143,252.9683415,306.4684279,211.3697878,333.701331,438.275378,414.9934136,54.97824241,272.6454369,305.524591,220.0189,109.1560876,98.00751131,383.5731252,745.8681625,291.8840687,193.5411,137.0148627,120.508907,256.2471001,126.1708044,185.7480389,182.944927,200.4915929,221.2632982,129.5628247,257.3640764,174.6543563,133.5490756,131.8947284,203.1105836,137.8341333,211.6833196,82.62641105,103.4537339,99.46960611,56.88223456,185.6811717,220.492,112.9548775,88.5166,106.4462293,113.7404,173.9422,179.3151,326.4487,138.7838,100.2748,131.0307,163.0015,123.6136,175.1669,84.0634,253.22,111.1883,124.0613,114.2544705,143.8094707,303.2826,317.522,470.2332385,0.1295115,51.09423904,493.0231512,97.5810694,202.301279,221.8632,174.8826177,192.8917999,114.8222593,234.8580766,110.7178,189.4602
15/02/2017,281.5255171,399.661039,138.9267258,144.3580915,254.735772,307.1784763,212.5075547,336.0108093,440.0908423,417.4321368,55.7273854,275.1407766,309.2093231,221.9149,109.3395492,97.50498742,386.7860389,747.6714047,293.2557164,193.6403,137.6888591,121.7077017,256.1086369,126.1581542,185.7049112,182.0344081,200.4597493,220.8799016,129.515705,256.4073826,174.4420517,133.0615568,131.7343427,202.7167363,137.8257937,211.8638373,82.69770894,103.3725633,99.43576804,56.7768517,187.073412,221.6887,113.66803,88.5993,106.5629515,113.8443,174.1384,179.3812,326.1779,140.8104,100.2199,131.2061,163.0525,123.9226,175.2045,84.5889,255.1422,111.5348,124.1423,114.0204674,143.1904935,301.3113,316.4502,470.5794519,0.1308907,51.79973801,496.8132392,96.44610936,205.31174,219.2001,175.9815931,193.6973955,114.8593111,235.0657264,110.726,189.5382
16/02/2017,280.1384961,399.3846511,138.1852738,144.8523055,253.1883609,305.8070464,212.5350571,335.1446433,439.3159805,415.7912276,55.65468395,275.220816,310.6399956,220.9895,109.6274548,97.4319427,385.2017299,748.9930951,292.1025234,193.5411,138.545742,121.5213226,256.7781648,126.128005,185.719169,183.9107897,200.5557667,221.6602814,129.6200596,257.5451567,174.8533681,132.8725464,131.6434199,204.3656037,138.3770361,212.7326769,83.45746791,103.7828855,100.4035367,57.44732239,187.2849203,223.0383,114.4029859,89.3575,106.7653751,114.8889,175.444,181.1783,327.8788,141.9236,100.5691,131.4051,163.0318,124.2135,175.2616,84.3744,257.4664,111.8181,124.1805,114.3395872,143.0335382,299.34,315.8861,465.251106,0.1280462,51.35202152,491.2817148,96.01735405,207.9552788,214.1567,177.1947454,194.9111711,114.8465863,235.1159229,110.7131,189.4166
17/02/2017,279.3110818,399.8160323,137.3356305,143.3202439,250.7975808,305.3827071,212.8345067,336.3311001,439.5343027,415.8180827,55.3930113,274.8895168,310.0221206,220.8942,110.1206956,96.98094021,382.4713501,747.2968411,294.6262603,190.1686,137.0285132,120.9897873,257.9022871,126.223,186.0742668,186.0728493,200.6070771,222.2435142,129.68741,258.6854813,175.1466952,132.8991294,131.6703763,203.8069605,138.0748697,213.8184585,83.13039986,103.1951234,100.1591292,57.68533051,186.6923809,222.0241,113.9778198,88.9916,106.3656104,114.4378,174.1854,180.2439,330.3397,140.404,100.5382,130.4299,162.8102,123.518,175.0757,84.4157,253.8927,110.922,123.0446,114.4034248,143.5479052,298.7334,316.5066,464.2119595,0.1271842,50.90430503,488.1676286,94.36956224,207.5742442,212.0356,176.8380073,194.4493089,114.7660049,234.2595685,110.6735,188.7949
20/02/2017,280.3566921,399.8160323,137.5355527,144.6271807,251.4068664,307.9829316,213.1024932,337.2473297,440.4060441,415.8180827,56.20021611,274.4935613,311.6123644,220.1491,110.0500005,97.01791598,384.5106017,749.7244612,293.03856,190.0529,137.0285132,121.2073863,258.0146203,126.2919987,186.2614228,185.5801356,200.6668052,222.2435142,129.68741,258.6854813,175.1466952,133.0236457,131.7238074,203.7344544,137.882025,213.5270416,83.05566947,103.5407024,100.0352819,57.52973281,187.0946517,221.9691,114.0456526,88.6873,106.4974048,114.3259,174.8259,180.3204,332.2079,140.9468,100.5421,130.9573,163.0096,123.2681,174.3129,84.2885,254.336,111.1777,123.0446,114.4034248,143.5479052,298.7334,316.5066,464.2119595,0.1271842,50.90430503,488.1676286,94.36956224,207.5742442,212.0356,176.8380073,194.4493089,114.7613687,234.4488342,110.6735,188.7949
21/02/2017,282.8034953,402.4179193,138.4862619,143.9193291,252.7612318,311.762506,212.7854214,339.872678,445.8189079,419.310038,56.43228703,274.436353,308.9123649,220.3883,109.8119162,97.35403704,386.2592827,756.4045131,295.1025795,192.1359,138.4549968,121.878688,257.9116617,126.3245982,186.3261254,185.1996884,200.6524086,222.1372274,129.6778068,258.4421988,175.0699769,132.9465947,131.7007642,203.0618395,137.4675963,213.3146559,82.39260888,103.5026537,99.29171456,57.2601269,186.7329834,220.9502,113.7148669,88.124,106.1522332,113.4064,173.9082,179.4529,331.2535,140.0068,100.3218,130.5882,163.0487,123.352,173.5816,84.2057,253.9561,110.9405,123.138,115.57344,144.0884048,305.7089,320.1731,459.28348,0.1159785,51.08068451,496.4034355,96.68992243,203.8629591,213.2847,176.8094197,194.1378127,114.82431,234.8318778,110.7682,189.5649
22/02/2017,282.3130358,401.9671389,138.4939535,145.5339706,252.6797568,312.1884812,213.1271626,339.942123,446.0369712,417.2488552,55.98829074,275.6838893,311.2091748,220.2961,111.1786927,96.59407305,382.0177693,750.7662333,294.9587509,188.8295,138.8261989,122.0265384,258.6854123,126.4010562,186.7186555,186.7291295,200.6926541,222.3844751,129.7142989,258.9311725,175.2087282,132.5524921,131.6374864,203.5344233,138.077529,214.1464272,82.44380214,103.4049349,99.07563433,57.39719294,187.1402925,221.093,113.5389257,88.0618,105.6939322,113.4783,173.8933,179.151,334.651,140.6051,100.5894,134.3767,163.0672,123.9855,173.9387,84.4388,255.249,111.3152,123.5476,113.9992562,142.8940313,298.4301,316.1117,462.1873197,0.1164095,51.06032428,494.7030162,96.31160723,202.9974447,214.3452,176.0101806,193.5792667,114.7208518,234.3766523,110.7381,189.4507
23/02/2017,281.7347766,402.0859337,138.3399889,145.5351769,252.4574029,310.7240952,213.0035318,339.3726026,446.0355807,414.1889349,55.20977889,274.9980154,311.5575726,220.3345,111.6299921,96.14664764,382.9562699,755.3101947,294.2993199,188.8295,139.9756382,121.8600924,259.5248997,126.4221803,186.9220889,188.8432321,200.8808933,222.9103894,129.8018799,259.664137,175.5238301,133.1490173,131.754313,203.480372,138.675524,214.9894004,82.82265187,104.1613193,99.6614196,57.79054257,188.1436973,223.5255,114.1298379,88.1303,106.503977,114.0012,174.8209,179.9159,337.9318,143.6062,101.4509,135.871,163.4004,124.2124,174.0609,84.3398,256.7931,111.5216,124.5107,115.8287223,145.2129851,304.6474,320.5115,465.5973194,0.1184782,50.59903431,479.7883996,93.78948663,198.6605559,210.763,178.5932838,195.3300875,114.83445,235.2363268,110.8365,190.1677
24/02/2017,279.4566056,402.6515091,137.821517,144.4060075,250.2674093,306.9768887,212.2708038,337.3085543,441.9936855,414.257935,54.65248742,272.9103059,310.1994322,220.3955,110.8785681,95.13652579,381.7998366,745.484597,292.6655316,186.8952,137.8504941,121.4622897,260.724356,126.5373968,187.2946958,191.4792713,201.0278964,223.7669107,129.9059784,261.9497452,175.9361592,133.6726571,131.8947266,204.0780743,139.3448357,216.8619971,82.63739504,103.6954339,99.5687033,57.92060586,187.0873413,222.4545,113.8952496,87.8692,106.4667346,113.7463,174.0521,179.2929,334.8993,142.0758,101.4646,135.1174,163.4004,125.0626,174.3265,84.4926,253.87,110.6142,123.8953,114.8502197,143.6873324,301.3113,317.6347,462.6403329,0.1201159,51.11458031,485.4428835,95.10098703,203.9288626,212.8134,179.5780822,197.7039008,114.7747679,234.9727333,110.7619,189.4765
27/02/2017,280.3335263,403.3872772,136.6641974,143.1332976,250.6708573,308.0288238,212.6870181,337.221518,440.319507,418.2766043,54.65248742,272.1655427,309.3410659,220.3955,110.6733388,96.64977952,382.52705,744.6234512,292.9929886,184.9445,137.5639875,120.2250937,260.3991228,126.4699049,187.163125,190.5604105,201.3990827,222.9282218,129.8070016,260.8782823,175.4890157,133.9122252,131.9692939,204.7196228,139.6797468,216.7670503,82.96632644,103.4848976,99.65542543,58.03726144,187.2847227,222.9445,113.801273,87.6659,106.4402705,114.2017,174.8081,180.2552,335.0078,142.4948,101.7122,135.1752,163.7304,124.9363,174.1353,84.4926,253.87,110.7129,123.526,114.9778268,143.6960168,302.9794,318.2552,464.0256927,0.1160646,51.54195553,485.9550923,94.3023184,207.409691,212.6013,179.6494645,197.8220575,114.7822629,235.1783774,110.8067,189.8264
28/02/2017,281.1334448,402.4565176,136.6857704,142.4776638,251.1469345,308.3073092,213.1460374,337.2393058,441.5180298,412.0963885,54.65248742,272.7091968,307.0679723,220.3955,110.4801977,96.89891092,386.1117195,746.7793439,293.2960134,181.6546,136.9542107,120.1809146,260.3444983,126.4169847,187.1087835,189.8941939,201.4678895,222.6389406,129.7192925,261.1256737,175.1255534,133.6884467,131.9067899,205.7410517,139.7202242,216.966246,83.06890911,103.279193,100.0638992,58.14964705,187.2915392,223.4311,113.6757016,87.8789,105.2824253,114.3377,174.9495,180.1277,332.1299,140.8515,101.9444,133.849,163.7091,124.9121,174.1128,84.4926,253.87,110.0915,122.5845,114.8927101,142.9637449,298.4302,318.7629,460.7483069,0.1195556,52.18639277,489.1920462,94.96648491,206.1772544,212.6956,178.9501953,198.3806034,114.8212476,235.1603048,110.8064,189.9137
01/03/2017,286.7335211,407.9190803,138.6521292,142.4671233,256.3189961,314.0334456,216.182007,341.7945543,441.5180298,420.100403,54.80953239,271.1822568,307.1867454,218.1335,110.9419434,98.75965545,393.2787958,756.1847698,298.8180723,183.3904,137.3491463,121.6572227,258.602243,126.2746511,186.4211043,186.7299705,201.3566815,221.4461511,129.5988046,257.8679275,174.5002867,132.9188952,131.6784152,205.0644841,139.3553201,215.9262978,82.51872867,102.2153992,99.32023521,57.15218206,186.39295,220.1162,113.0419901,87.5665,104.4333855,113.5729,174.6036,179.3157,328.9825,141.281,101.1156,134.2504,163.4641,124.9121,174.0945,84.5735,254.4148,109.7468,121.9371,114.5098207,141.5863632,302.8278,317.9168,447.0546552,0.1206331,52.87153151,492.6339019,96.1771051,207.0804475,217.197,178.3936906,198.5954159,114.9909929,236.6034238,110.935,190.7675
02/03/2017,286.369398,405.4361882,139.9218499,141.8162273,256.4254751,313.7561245,216.1599026,344.5756802,446.1221778,414.810132,53.7964513,275.3238748,306.2208098,218.1231,110.9587199,99.3822664,392.5600135,749.8655477,297.9346158,181.4892,136.6604134,122.6320322,257.9518611,126.2853068,186.2505196,185.32988,201.2115405,221.0245422,129.5144246,257.0362047,174.2434198,133.0947725,131.7758644,204.9278658,139.2654847,215.678982,82.28512265,101.9396366,99.12397443,56.86839985,184.6936719,218.7345,112.2176,87.3407,104.2615445,113.2498,173.9328,178.063,325.5201,140.9116,101.0218,134.3955,163.7366,123.8507,174.084,84.2811,253.1551,109.2277,120.918,111.914576,137.6633589,295.3974,310.6965,437.8096434,0.1208486,51.79293231,485.565843,93.43639148,202.3437532,212.1771,175.9531788,190.6361432,115.0384692,237.1235388,110.9431,190.9778
03/03/2017,287.8236487,405.5293841,139.1024906,140.2920372,258.0464804,312.7984813,215.9721174,344.7344085,440.745856,414.4655235,54.47662967,273.0434626,304.0599237,216.7571,110.7028793,100.4507878,394.906469,750.2764487,299.078355,182.9771,136.0965522,122.0575598,257.0795124,126.2295057,185.8701294,184.2145614,201.4245464,221.222963,129.5401612,257.5394891,174.3669792,132.8854714,131.713755,205.4938101,139.0736205,216.222352,82.56295887,101.7561572,99.14263371,56.81980759,184.2855725,216.6102,112.2195179,87.6339,103.9424864,113.6305,174.4949,178.77,324.1968,140.9488,100.7037,136.474,163.5287,122.7004,173.8674,83.682,251.3978,108.9905,120.2647,113.4462014,138.9274461,295.3974,315.322,440.4204165,0.1218399,51.25702608,484.4800374,93.21781289,206.2902905,211.8472,175.0397627,190.5502238,115.0459589,237.4448978,110.9113,190.6278
06/03/2017,286.7309841,404.5216279,138.4920527,140.6848754,257.0023762,311.2258816,215.3876505,344.5044753,441.9267592,411.6047626,54.06010152,274.126497,304.7426166,217.1646,110.7165018,99.47893025,395.9418002,748.997009,298.0920092,183.2747,136.5763384,121.7535872,257.4537909,126.2793086,185.9538806,184.5328979,201.4854913,221.2058383,129.542594,256.9507654,174.3519141,132.8679268,131.7109398,204.8812827,138.8784919,215.8359076,82.83265516,101.7055464,99.06615968,57.17643549,184.8824586,216.4773,112.0593235,87.8535,104.0922448,113.9934,174.6278,178.8337,325.2787,141.9943,101.0287,137.0832,163.7671,122.3371,173.9652,83.7618,253.615,108.5037,120.7867,113.16964,139.8777024,297.2171,315.9425,445.5356691,0.1250292,50.77539483,479.5016471,92.0071927,208.2235513,211.3523,174.8969981,190.9046937,114.988575,237.0041978,110.8956,190.3101
07/03/2017,286.0332818,403.1006896,138.2263082,141.5431738,255.6450613,311.2130839,215.0236771,343.1271649,444.8209114,408.6851948,53.80509072,274.8442796,305.6910265,218.072,110.9362578,99.38408017,395.2324804,748.9182686,297.3140251,181.2578,136.7883874,121.8119895,258.0278845,126.3788759,186.360555,184.7168882,201.5915351,220.8231493,129.4804934,256.3621834,174.1403691,132.7397388,131.6263897,204.3637907,138.9577495,216.1093008,82.6892748,101.1956936,98.83954131,57.05995071,185.1218256,215.756,112.2846252,87.9064,104.0041774,113.7957,174.7033,178.3454,327.8054,142.2356,101.0323,137.1811,164.0039,122.8574,174.1898,83.9517,253.0941,108.2983,120.8068,113.0420328,140.6972158,297.8237,315.4348,447.5339886,0.1217106,50.76860809,472.392571,90.48551558,199.7473471,210.3625,173.5554616,188.3590137,114.9583648,236.5662139,110.8462,189.8797
08/03/2017,287.0905359,402.3873206,137.5511069,142.2349044,256.5573247,311.6883726,215.1835295,343.4537547,445.1487649,406.079852,52.79706643,274.7269754,307.0117151,219.1512,111.6620988,99.74227341,398.0906456,749.5576736,297.6360059,181.2578,136.6374557,121.4624482,256.920964,126.3141086,185.9225567,183.4052623,201.6474449,220.2454361,129.4210817,254.9309684,173.8852745,132.2473186,131.4539581,203.3465112,138.2218754,215.4666104,82.48204998,100.9689716,98.70737949,56.71732831,183.8796465,213.8173,111.8291766,87.5866,103.5691858,113.4958,174.033,177.2013,323.9771,141.1521,100.5907,136.8523,164.1352,123.35,174.5223,84.194,251.0389,108.0504,120.0063,106.9907901,135.6990284,294.6125,299.6524,439.928429,0.124861,50.78894936,471.7329944,90.98141367,191.3474594,212.1533,172.5997706,185.8025972,114.9638997,236.5170015,110.8077,189.5907
