,FSTEMIB,CAC 40,DAX,IBEX,SX5E
31/01/2014,19418.300781,4165.720215,9306.480469,9920.200195,3013.959961
03/02/2014,18907.199219,4107.75,9186.519531,9725.400391,2963.959961
04/02/2014,19019.699219,4117.450195,9127.910156,9754.299805,2962.48999
05/02/2014,19069.599609,4117.790039,9116.320313,9775.0,2962.51001
06/02/2014,19504.199219,4188.100098,9256.580078,9964.599609,3010.790039
07/02/2014,19692.099609,4228.180176,9301.919922,10072.400391,3038.48999
10/02/2014,19682.800781,4237.129883,9289.860352,9982.700195,3032.530029
11/02/2014,19887.400391,4283.319824,9478.769531,10091.200195,3077.080078
12/02/2014,20145.0,4305.5,9540.0,10080.799805,3094.889893
13/02/2014,20110.300781,4312.799805,9596.769531,10098.900391,3097.949951
14/02/2014,20436.5,4340.140136999999,9662.400391,10132.799805,3119.060059
17/02/2014,20459.699219,4335.169922,9656.759766,10118.599609,3118.909912
18/02/2014,20478.5,4330.709961,9659.780273,10042.700195,3117.439941
19/02/2014,20438.300781,4341.100098,9660.049805,10053.799805,3120.800049
20/02/2014,20452.300781,4355.490234000001,9618.849609,10062.200195,3121.590088
21/02/2014,20391.900391,4381.060059,9656.950195,10071.0,3131.669922
24/02/2014,20477.5,4419.129883,9708.94043,10193.099609,3157.310059
25/02/2014,20473.199219,4414.549805,9699.349609,10242.5,3157.47998
26/02/2014,20398.099609,4396.910156,9661.730469,10224.299805,3148.189941
27/02/2014,20321.0,4396.390136999999,9588.330078,10164.099609,3134.939941
28/02/2014,20442.400391,4408.080078,9692.080078,10114.200195,3149.22998
03/03/2014,19759.699219,4290.870117,9358.889648,9878.700195,3053.98999
04/03/2014,20475.099609,4395.899902,9589.150391,10126.700195,3136.330078
05/03/2014,20756.900391,4391.25,9542.019531,10215.200195,3135.969971
06/03/2014,20838.099609,4417.040039,9542.870117,10304.0,3144.530029
07/03/2014,20634.199219,4366.419922,9350.75,10164.200195,3095.310059
10/03/2014,20753.400391,4370.839844,9265.5,10194.599609,3092.790039
11/03/2014,20833.900391,4349.720215,9307.790039,10163.299805,3092.550049
12/03/2014,20781.5,4306.259765999999,9188.69043,10070.400391,3065.459961
13/03/2014,20591.800781,4250.509765999999,9017.790039,9950.299805,3019.540039
14/03/2014,20346.599609,4216.370117,9056.410156,9812.0,3004.639893
17/03/2014,20858.800781,4271.959961,9180.889648,9975.0,3049.189941
18/03/2014,21038.0,4313.259765999999,9242.549805,10051.400391,3073.75
19/03/2014,20977.0,4308.060059,9277.049805,10093.299805,3076.360107
20/03/2014,21094.5,4327.910156,9296.120117,10079.900391,3088.899902
21/03/2014,20972.199219,4335.279785,9342.94043,10053.099609,3096.48999
24/03/2014,20626.599609,4276.339844,9188.769531,9913.099609,3052.909912
25/03/2014,20823.199219,4344.120117,9338.400391,9990.5,3096.639893
26/03/2014,21108.199219,4385.149902,9448.580078,10140.799805,3130.169922
27/03/2014,21173.900391,4379.060059,9451.209961,10199.0,3133.75
28/03/2014,21498.199219,4411.259765999999,9587.19043,10328.900391,3172.429932
31/03/2014,21691.900391,4391.5,9555.910156,10340.5,3161.600098
01/04/2014,21915.400391,4426.720215,9603.709961,10463.099609,3186.340088
02/04/2014,21692.0,4430.859863000001,9623.360352,10435.799805,3187.449951
03/04/2014,21992.099609,4449.330078,9628.820313,10584.099609,3206.76001
04/04/2014,22175.5,4484.549805,9695.769531,10677.200195,3230.330078
07/04/2014,21988.300781,4436.080078,9510.849609,10606.200195,3185.969971
08/04/2014,21667.099609,4424.830078,9490.790039,10480.5,3177.659912
09/04/2014,21717.0,4442.680176,9506.349609,10485.200195,3182.790039
10/04/2014,21429.099609,4413.490234000001,9454.540039,10336.099609,3152.860107
11/04/2014,21198.800781,4365.859863000001,9315.290039,10205.400391,3116.540039
14/04/2014,21314.599609,4384.560059,9339.169922,10188.200195,3131.570068
15/04/2014,20817.5,4345.350098,9173.709961,10103.5,3091.52002
16/04/2014,21534.5,4405.660156,9317.820313,10267.900391,3139.26001
17/04/2014,21613.300781,4431.810059,9409.709961,10292.400391,3155.810059
18/04/2014,21613.300781,4431.810059,9409.709961,10292.400391,3155.810059
21/04/2014,21613.300781,4431.810059,9409.709961,10292.400391,3155.810059
22/04/2014,21935.300781,4484.209961,9600.089844,10437.799805,3199.689941
23/04/2014,21675.800781,4451.080078,9544.19043,10424.400391,3175.969971
24/04/2014,21819.5,4479.540039,9548.679688,10462.0,3189.810059
25/04/2014,21441.599609,4443.629883,9401.549805,10306.200195,3147.399902
28/04/2014,21513.800781,4460.529785,9446.360352,10320.900391,3165.840088
29/04/2014,21976.800781,4497.680176,9584.120117,10461.0,3208.679932
30/04/2014,21783.400391,4487.390136999999,9603.230469,10459.0,3198.389893
01/05/2014,21783.400391,4487.390136999999,9603.230469,10459.0,3198.389893
02/05/2014,21782.0,4458.169922,9556.019531,10474.5,3177.889893
05/05/2014,21640.0,4462.689941,9529.5,10477.0,3171.290039
06/05/2014,21521.699219,4428.069824,9467.530273,10481.400391,3149.790039
07/05/2014,21240.699219,4446.439941,9521.299805,10413.799805,3159.669922
08/05/2014,21729.599609,4507.240234000001,9607.400391,10591.200195,3204.300049
09/05/2014,21390.099609,4477.279785,9581.450195,10487.200195,3184.090088
12/05/2014,21493.699219,4493.649902,9702.459961,10567.0,3206.969971
13/05/2014,21256.0,4505.02002,9754.429688,10587.200195,3211.780029
14/05/2014,21184.599609,4501.040039,9754.389648,10613.900391,3210.419922
15/05/2014,20419.599609,4444.930176,9656.049805,10365.0,3163.219971
16/05/2014,20648.599609,4456.279785,9629.099609,10478.700195,3172.719971
19/05/2014,20318.5,4469.759765999999,9659.389648,10425.5,3169.899902
20/05/2014,20379.800781,4452.350098,9639.080078,10453.799805,3163.929932
21/05/2014,20597.5,4469.029785,9697.870117,10531.400391,3187.080078
22/05/2014,20372.699219,4478.209961,9720.910156,10520.599609,3187.6298829999996
23/05/2014,20746.0,4493.149902,9768.009766,10558.900391,3203.280029
26/05/2014,21493.900391,4526.930176,9892.820313,10687.5,3240.389893
27/05/2014,21403.599609,4529.75,9940.820313,10714.200195,3244.280029
28/05/2014,21586.0,4531.629883,9939.169922,10757.200195,3246.23999
29/05/2014,21511.300781,4530.509765999999,9938.900391,10734.799805,3246.23999
30/05/2014,21629.699219,4519.569824,9943.269531,10798.700195,3244.600098
02/06/2014,21796.199219,4515.890136999999,9950.120117,10827.400391,3247.800049
03/06/2014,21656.699219,4503.689941,9919.740234,10776.700195,3241.040039
04/06/2014,21622.800781,4501.0,9926.669922,10755.599609,3237.929932
05/06/2014,21951.099609,4548.72998,9947.830078,10876.400391,3267.050049
06/06/2014,22290.099609,4581.120117,9987.19043,11064.299805,3294.280029
09/06/2014,22472.099609,4589.120117,10008.629883,11164.099609,3294.280029
10/06/2014,22503.0,4595.0,10028.799805,11153.5,3313.800049
11/06/2014,22223.800781,4555.109863000001,9949.80957,11074.900391,3289.090088
12/06/2014,22163.5,4554.399902,9938.700195,11088.5,3284.280029
13/06/2014,22166.0,4543.279785,9912.870117,11113.700195,3282.840088
16/06/2014,21976.300781,4510.049805,9883.980469,11008.200195,3261.419922
17/06/2014,21996.400391,4536.069824,9920.320313,11058.5,3275.330078
18/06/2014,22030.300781,4530.370117,9930.330078,11112.299805,3279.199951
19/06/2014,22216.599609,4563.040039,10004.0,11187.799805,3314.800049
20/06/2014,21988.099609,4541.339844,9987.240234,11155.099609,3302.360107
23/06/2014,21694.800781,4515.569824,9920.919922,11118.299805,3282.580078
24/06/2014,21641.199219,4518.339844,9938.080078,11105.900391,3284.810059
25/06/2014,21469.099609,4460.600098,9867.75,10966.700195,3252.310059
26/06/2014,21384.5,4439.629883,9804.900391,10989.0,3233.189941
27/06/2014,21319.800781,4436.990234000001,9815.169922,10959.900391,3227.850098
30/06/2014,21283.0,4422.839844,9833.070313,10923.5,3228.23999
01/07/2014,21563.400391,4461.120117,9902.410156,11007.799805,3258.709961
02/07/2014,21678.599609,4444.720215,9911.269531,11016.200195,3252.25
03/07/2014,21884.599609,4489.879883,10029.429688,11090.0,3289.75
04/07/2014,21559.199219,4468.97998,10009.080078,11009.400391,3270.469971
07/07/2014,21273.199219,4405.759765999999,9906.070313,10888.5,3230.919922
08/07/2014,20700.5,4342.529785,9772.669922,10689.099609,3184.3798829999996
09/07/2014,20885.400391,4359.839844,9808.200195,10746.900391,3203.100098
10/07/2014,20488.800781,4301.259765999999,9659.129883,10533.599609,3150.590088
11/07/2014,20614.900391,4316.5,9666.339844,10538.799805,3157.050049
14/07/2014,20697.5,4350.040039,9783.009766,10606.299805,3185.860107
15/07/2014,20422.900391,4305.310059,9719.410156,10475.900391,3153.75
16/07/2014,21070.0,4369.060059,9859.269531,10668.400391,3202.939941
17/07/2014,20603.300781,4316.120117,9753.879883,10543.299805,3157.820068
18/07/2014,20737.099609,4335.310059,9720.019531,10527.0,3164.209961
21/07/2014,20431.199219,4304.740234000001,9612.049805,10482.0,3137.060059
22/07/2014,20873.5,4369.52002,9734.330078,10648.900391,3189.219971
23/07/2014,20831.300781,4376.319824,9753.55957,10659.099609,3193.1298829999996
24/07/2014,21255.599609,4410.649902,9794.05957,10860.700195,3220.070068
25/07/2014,21063.300781,4330.549805,9644.009766,10888.099609,3174.98999
28/07/2014,20939.099609,4344.77002,9598.169922,10879.799805,3171.550049
29/07/2014,21085.099609,4365.580078,9653.629883,10901.200195,3190.540039
30/07/2014,20887.5,4312.299805,9593.679688,10937.400391,3169.22998
31/07/2014,20570.800781,4246.140136999999,9407.480469,10707.200195,3115.51001
01/08/2014,20362.400391,4202.779785,9210.080078,10514.0,3115.51001
04/08/2014,20381.400391,4217.220215,9154.139648,10496.200195,3070.459961
05/08/2014,20052.199219,4232.879883,9189.740234,10353.799805,3072.199951
06/08/2014,19509.800781,4207.140136999999,9130.040039,10246.200195,3050.3701170000004
07/08/2014,19130.699219,4149.830078,9038.969727,10078.599609,3012.8798829999996
08/08/2014,19193.5,4147.810059,9009.320313,10104.799805,3006.830078
11/08/2014,19460.699219,4197.700195,9180.740234,10193.5,3047.560059
12/08/2014,19416.300781,4162.160156,9069.469727,10241.5,3023.77002
13/08/2014,19537.300781,4194.790039,9198.879883,10304.0,3056.169922
14/08/2014,19481.0,4205.430176,9225.099609,10294.799805,3058.159912
15/08/2014,19481.0,4174.359863000001,9092.599609,10222.200195,3033.52002
18/08/2014,19639.900391,4230.649902,9245.330078,10353.400391,3073.449951
19/08/2014,19644.400391,4254.450195,9334.280273,10386.5,3091.110107
20/08/2014,19606.0,4240.790039,9314.570313,10420.900391,3083.5
21/08/2014,20010.5,4292.930176,9401.530273,10556.400391,3124.560059
22/08/2014,19918.0,4252.799805,9339.169922,10500.200195,3098.5
25/08/2014,20375.400391,4342.109863000001,9510.139648,10690.099609,3165.469971
26/08/2014,20645.5,4393.410156,9588.150391,10826.900391,3197.540039
27/08/2014,20763.099609,4395.259765999999,9569.709961,10837.400391,3194.449951
28/08/2014,20341.099609,4366.040039,9462.55957,10722.200195,3164.439941
29/08/2014,20450.5,4381.040039,9470.169922,10728.799805,3172.6298829999996
01/09/2014,20345.800781,4379.72998,9479.030273,10746.5,3175.050049
02/09/2014,20446.300781,4378.330078,9507.019531,10755.0,3180.290039
03/09/2014,20832.0,4421.870117,9626.490234,10886.799805,3218.840088
04/09/2014,21419.400391,4494.939941,9724.259766,11100.099609,3277.25
05/09/2014,21395.099609,4486.490234000001,9747.019531,11148.900391,3275.25
08/09/2014,21294.300781,4474.930176,9758.030273,11102.599609,3267.540039
09/09/2014,21149.800781,4452.370117,9710.700195,10951.599609,3245.429932
10/09/2014,21140.599609,4450.790039,9700.169922,10937.799805,3244.159912
11/09/2014,21092.199219,4440.899902,9691.280273,10886.299805,3237.76001
12/09/2014,21071.099609,4441.700195,9651.129883,10888.900391,3235.070068
15/09/2014,20851.699219,4428.629883,9659.629883,10841.299805,3231.699951
16/09/2014,20788.5,4409.149902,9632.929688,10798.700195,3221.72998
17/09/2014,21111.699219,4431.410156,9661.5,10907.400391,3237.439941
18/09/2014,21128.699219,4464.700195,9798.129883,10991.0,3271.3701170000004
19/09/2014,20972.300781,4461.220215,9799.259766,11001.900391,3273.25
22/09/2014,20673.0,4442.549805,9749.540039,10947.900391,3257.47998
23/09/2014,20351.0,4359.350098,9595.030273,10801.799805,3205.929932
24/09/2014,20691.0,4413.720215,9661.969727,10856.900391,3244.01001
25/09/2014,20411.5,4355.279785,9510.009766,10783.099609,3202.310059
26/09/2014,20795.400391,4394.75,9490.549805,10851.400391,3219.580078
29/09/2014,20526.099609,4358.069824,9422.910156,10686.0,3186.949951
30/09/2014,20892.099609,4416.240234000001,9474.299805,10825.5,3225.929932
01/10/2014,20706.300781,4365.27002,9382.030273,10753.200195,3195.080078
02/10/2014,19894.900391,4242.669922,9195.679688,10418.099609,3106.419922
03/10/2014,20200.599609,4281.740234000001,9195.679688,10567.599609,3133.3701170000004
06/10/2014,20119.699219,4286.52002,9209.509766,10645.700195,3138.669922
07/10/2014,19771.699219,4209.140136999999,9086.209961,10430.700195,3082.100098
08/10/2014,19645.5,4168.120117,8995.330078,10339.0,3053.310059
09/10/2014,19382.5,4141.450195,9005.019531,10273.700195,3042.449951
10/10/2014,19201.0,4073.709961,8788.80957,10150.5,2991.5
13/10/2014,19139.099609,4078.6999509999996,8812.429688,10187.299805,2998.320068
14/10/2014,19155.800781,4088.25,8825.209961,10204.900391,3000.98999
15/10/2014,18305.0,3939.719971,8571.950195,9838.5,2892.550049
16/10/2014,18083.099609,3918.6201170000004,8582.900391,9669.700195,2874.649902
17/10/2014,18701.0,4033.179932,8850.269531,9956.799805,2962.23999
20/10/2014,18540.099609,3991.23999,8717.759766,9915.200195,2927.300049
21/10/2014,19057.699219,4081.23999,8886.959961,10152.099609,2991.459961
22/10/2014,19266.199219,4105.089844,8940.139648,10249.900391,3008.530029
23/10/2014,19435.0,4157.680176,9047.30957,10333.700195,3044.300049
24/10/2014,19495.699219,4128.899902,8987.799805,10339.299805,3030.3701170000004
27/10/2014,19028.699219,4096.740234000001,8902.610352,10195.200195,2998.840088
28/10/2014,19476.599609,4112.669922,9068.19043,10394.799805,3036.149902
29/10/2014,19157.400391,4110.640136999999,9082.80957,10247.799805,3022.419922
30/10/2014,19194.599609,4141.240234000001,9114.839844,10263.700195,3035.899902
31/10/2014,19784.0,4233.089844,9326.870117,10477.799805,3113.320068
03/11/2014,19369.0,4194.029785,9251.700195,10374.400391,3082.320068
04/11/2014,18934.599609,4130.189941,9166.469727,10154.400391,3034.23999
05/11/2014,19427.800781,4208.419922,9315.480469,10276.900391,3091.540039
06/11/2014,19285.800781,4227.680176,9377.410156,10261.799805,3102.070068
07/11/2014,19095.300781,4189.890136999999,9291.830078,10126.299805,3064.919922
10/11/2014,19258.5,4222.819824,9351.870117,10273.0,3094.600098
11/11/2014,19255.5,4244.100098,9369.030273,10338.799805,3104.590088
12/11/2014,18702.199219,4179.879883,9210.959961,10157.299805,3047.300049
13/11/2014,18782.599609,4187.950195,9248.509766,10140.400391,3056.800049
14/11/2014,18965.400391,4202.459961,9252.94043,10148.0,3059.98999
17/11/2014,19216.699219,4226.100098,9306.349609,10309.0,3084.790039
18/11/2014,19352.900391,4262.379883,9456.530273,10432.900391,3120.419922
19/11/2014,19379.900391,4266.189941,9472.799805,10376.799805,3123.1201170000004
20/11/2014,19209.199219,4234.209961,9483.969727,10209.200195,3102.209961
21/11/2014,19954.5,4347.22998,9732.549805,10520.799805,3194.219971
24/11/2014,19925.800781,4368.439941,9785.540039,10642.5,3211.699951
25/11/2014,20009.800781,4382.310059,9861.209961,10699.599609,3226.149902
26/11/2014,19938.400391,4373.419922,9915.55957,10647.0,3226.080078
27/11/2014,20100.5,4382.339844,9974.870117,10727.599609,3244.919922
28/11/2014,20014.800781,4390.180176,9980.849609,10770.700195,3250.929932
01/12/2014,19686.400391,4377.330078,9963.509766,10672.799805,3232.909912
02/12/2014,19780.599609,4388.299805,9934.080078,10749.200195,3238.350098
03/12/2014,19978.300781,4391.859863000001,9971.790039,10875.900391,3247.719971
04/12/2014,19424.400391,4323.890136999999,9851.349609,10619.900391,3191.25
05/12/2014,20087.199219,4419.47998,10087.120117,10900.700195,3277.3798829999996
08/12/2014,19951.199219,4375.47998,10014.990234,10805.200195,3247.98999
09/12/2014,19390.0,4263.939941,9793.709961,10461.599609,3162.77002
10/12/2014,19217.699219,4227.910156,9799.730469,10396.900391,3150.949951
11/12/2014,19201.099609,4225.859863000001,9862.530273,10431.799805,3159.110107
12/12/2014,18600.800781,4108.930176,9594.730469,10145.0,3067.320068
15/12/2014,18079.0,4005.3798829999996,9334.009766,9903.900391,2982.899902
16/12/2014,18670.099609,4093.1999509999996,9563.889648,10081.900391,3049.98999
17/12/2014,18569.0,4111.910156,9544.429688,10049.5,3051.98999
18/12/2014,19061.0,4249.490234000001,9811.05957,10391.299805,3153.77002
19/12/2014,18983.800781,4241.649902,9786.959961,10363.599609,3141.280029
22/12/2014,19074.0,4254.430176,9865.759766,10371.0,3154.909912
23/12/2014,19352.099609,4314.970215,9922.110352,10477.700195,3192.469971
24/12/2014,19352.099609,4295.850098,9922.110352,10481.799805,3192.469971
25/12/2014,19352.099609,4295.850098,9922.110352,10481.799805,3192.469971
26/12/2014,19352.099609,4295.850098,9922.110352,10481.799805,3192.469971
29/12/2014,19130.0,4317.930176,9927.129883,10394.200195,3185.169922
30/12/2014,19012.0,4245.540039,9805.549805,10279.200195,3135.949951
31/12/2014,19012.0,4272.75,9805.549805,10279.5,3135.949951
01/01/2015,19012.0,4272.75,9805.549805,10279.5,3135.949951
02/01/2015,19130.300781,4252.290039,9764.730469,10350.799805,3135.949951
05/01/2015,18188.400391,4111.359863000001,9473.160156,9993.299805,3023.139893
06/01/2015,18143.300781,4083.5,9469.660156,9871.099609,3007.909912
07/01/2015,18123.400391,4112.72998,9518.179688,9891.400391,3026.790039
08/01/2015,18791.800781,4260.189941,9837.610352,10115.0,3135.080078
09/01/2015,18177.099609,4179.069824,9648.5,9719.0,3042.899902
12/01/2015,18349.199219,4228.240234000001,9781.900391,9797.5,3084.179932
13/01/2015,18708.900391,4290.279785,9941.0,9966.0,3133.860107
14/01/2015,18410.699219,4223.240234000001,9817.080078,9846.0,3089.669922
15/01/2015,18844.5,4323.200195,10032.610352,9982.5,3157.360107
16/01/2015,19254.5,4379.620117,10167.769531,10038.900391,3202.23999
19/01/2015,19480.5,4394.930176,10242.349609,10157.5,3220.899902
20/01/2015,19658.699219,4446.02002,10257.129883,10283.900391,3244.919922
21/01/2015,19981.400391,4484.819824,10299.230469,10335.299805,3269.72998
22/01/2015,20469.699219,4552.799805,10435.620117,10510.599609,3322.649902
23/01/2015,20519.699219,4640.689941,10649.580078,10581.5,3382.5500490000004
26/01/2015,20756.699219,4675.129883,10798.330078,10696.099609,3414.280029
27/01/2015,20645.800781,4624.209961,10628.580078,10598.900391,3372.580078
28/01/2015,20478.400391,4610.939941,10710.969727,10456.900391,3358.959961
29/01/2015,20593.699219,4631.430176,10737.870117,10507.599609,3371.830078
30/01/2015,20503.400391,4604.25,10694.320313,10403.299805,3351.439941
02/02/2015,20485.699219,4627.669922,10828.009766,10328.099609,3370.110107
03/02/2015,21011.599609,4677.899902,10890.950195,10598.200195,3414.179932
04/02/2015,20941.699219,4696.299805,10911.320313,10577.799805,3415.530029
05/02/2015,20819.099609,4703.299805,10905.410156,10535.5,3408.959961
06/02/2015,20760.699219,4691.029785,10846.389648,10573.099609,3398.1599119999996
09/02/2015,20366.599609,4651.080078,10663.509766,10364.900391,3347.75
10/02/2015,20725.599609,4695.649902,10753.830078,10500.099609,3383.1298829999996
11/02/2015,20565.800781,4679.379883,10752.110352,10364.799805,3374.139893
12/02/2015,21002.900391,4726.200195,10919.650391,10562.200195,3417.610107
13/02/2015,21204.099609,4759.359863000001,10963.400391,10739.5,3447.5900880000004
16/02/2015,21165.800781,4751.950195,10923.230469,10689.5,3433.3000490000004
17/02/2015,21266.300781,4753.990234000001,10895.620117,10698.0,3438.4399409999996
18/02/2015,21659.300781,4799.029785,10961.0,10805.299805,3465.8000490000004
19/02/2015,21790.0,4833.279785,11001.94043,10910.400391,3488.080078
20/02/2015,21842.599609,4830.899902,11050.639648,10879.299805,3490.530029
23/02/2015,21964.300781,4862.299805,11130.919922,10990.099609,3519.580078
24/02/2015,22149.800781,4886.439941,11205.740234,11064.5,3547.100098
25/02/2015,21937.199219,4882.220215,11210.269531,11049.5,3541.780029
26/02/2015,22165.099609,4910.620117,11327.19043,11139.5,3574.9399409999996
27/02/2015,22337.800781,4951.47998,11401.660156,11178.299805,3599.0
02/03/2015,22297.599609,4917.319824,11410.360352,11178.5,3591.0900880000004
03/03/2015,21987.199219,4869.25,11280.360352,11014.700195,3549.110107
04/03/2015,22131.099609,4917.350098,11390.379883,11051.299805,3583.4399409999996
05/03/2015,22400.099609,4963.509765999999,11504.009766,11124.400391,3618.209961
06/03/2015,22436.099609,4964.350098,11550.969727,11091.900391,3617.6201170000004
09/03/2015,22564.400391,4937.200195,11582.110352,11054.200195,3610.280029
10/03/2015,22345.800781,4881.950195,11500.379883,10902.200195,3567.25
11/03/2015,22833.0,4997.75,11805.990234,11021.799805,3649.540039
12/03/2015,22809.0,4987.330078,11799.389648,11011.799805,3641.320068
13/03/2015,22713.599609,5010.459961,11901.610352,11033.799805,3656.209961
16/03/2015,22930.900391,5061.160156,12167.719727,11114.700195,3706.75
17/03/2015,22723.099609,5028.930176,11980.849609,11028.099609,3672.1599119999996
18/03/2015,22565.199219,5033.419922,11922.769531,11050.0,3668.5200200000004
19/03/2015,22805.199219,5037.180176,11899.400391,11091.0,3670.7299799999996
20/03/2015,23176.699219,5087.490234000001,12039.370117,11419.599609,3726.070068
23/03/2015,23057.099609,5054.52002,11895.839844,11452.799805,3699.040039
24/03/2015,23333.199219,5088.279785,12005.69043,11579.299805,3731.350098
25/03/2015,23145.099609,5020.990234000001,11865.320313,11464.700195,3684.040039
26/03/2015,22900.300781,5006.350098,11843.679688,11453.799805,3669.790039
27/03/2015,22984.199219,5034.060059,11868.330078,11427.400391,3679.030029
30/03/2015,23260.599609,5083.52002,12086.009766,11529.099609,3727.8000490000004
31/03/2015,23157.099609,5033.640136999999,11966.169922,11521.099609,3697.3798829999996
01/04/2015,23359.0,5062.220215,12001.379883,11569.799805,3714.889893
02/04/2015,23308.5,5074.140136999999,11967.389648,11634.0,3715.2700200000004
03/04/2015,23308.5,5074.140136999999,11967.389648,11634.0,3715.2700200000004
06/04/2015,23308.5,5074.140136999999,11967.389648,11634.0,3715.2700200000004
07/04/2015,23706.300781,5151.189941,12123.519531,11730.5,3768.719971
08/04/2015,23578.699219,5136.859863000001,12035.860352,11655.5,3742.6298829999996
09/04/2015,23803.900391,5208.950195,12166.44043,11734.599609,3781.790039
10/04/2015,23877.199219,5240.459961,12374.730469,11749.299805,3816.76001
13/04/2015,24008.900391,5254.120117,12338.730469,11866.400391,3828.780029
14/04/2015,23752.900391,5218.060059,12227.599609,11704.700195,3784.530029
15/04/2015,24030.5,5254.350098,12231.339844,11778.400391,3803.5500490000004
16/04/2015,23610.800781,5224.490234000001,11998.860352,11611.700195,3751.719971
17/04/2015,23044.099609,5143.259765999999,11688.700195,11359.400391,3674.0500490000004
20/04/2015,23333.0,5187.589844,11891.910156,11384.599609,3718.040039
21/04/2015,23240.300781,5192.640136999999,11939.580078,11422.299805,3719.3798829999996
22/04/2015,23315.400391,5211.089844,11867.370117,11399.200195,3724.48999
23/04/2015,23199.400391,5178.910156,11723.580078,11425.799805,3697.8798829999996
24/04/2015,23427.400391,5201.450195,11810.849609,11505.400391,3713.959961
27/04/2015,23806.300781,5268.910156,12039.160156,11640.200195,3771.4499509999996
28/04/2015,23532.099609,5173.379883,11811.660156,11607.700195,3715.419922
29/04/2015,22995.599609,5039.390136999999,11432.719727,11378.900391,3617.110107
30/04/2015,23045.5,5046.490234000001,11454.379883,11385.0,3615.5900880000004
01/05/2015,23045.5,5046.490234000001,11454.379883,11385.0,3615.5900880000004
04/05/2015,23217.199219,5081.970215,11619.849609,11429.099609,3632.9399409999996
05/05/2015,22576.400391,4974.069824,11327.679688,11115.599609,3546.5600590000004
06/05/2015,22659.900391,4981.589844,11350.150391,11163.599609,3558.030029
07/05/2015,22841.900391,4967.220215,11407.969727,11180.299805,3556.209961
08/05/2015,23312.400391,5090.390136999999,11709.730469,11424.700195,3649.4799799999996
11/05/2015,23321.900391,5027.870117,11673.349609,11445.799805,3624.4099119999996
12/05/2015,23104.900391,4974.649902,11472.410156,11322.599609,3573.100098
13/05/2015,23211.0,4961.859863000001,11351.459961,11324.599609,3553.419922
14/05/2015,23548.599609,5029.310059,11559.820313,11398.700195,3553.419922
15/05/2015,23473.5,4993.819824,11447.030273,11317.299805,3573.070068
18/05/2015,23198.099609,5012.310059,11594.280273,11345.0,3589.219971
19/05/2015,23713.300781,5117.299805,11853.330078,11497.700195,3670.5200200000004
20/05/2015,23772.599609,5133.299805,11848.469727,11574.099609,3683.4799799999996
21/05/2015,23739.699219,5146.700195,11864.589844,11595.400391,3688.719971
22/05/2015,23781.800781,5142.890136999999,11815.009766,11554.200195,3679.139893
25/05/2015,23285.099609,5117.169922,11815.009766,11322.299805,3679.139893
26/05/2015,23326.900391,5083.540039,11625.129883,11240.299805,3619.3000490000004
27/05/2015,23861.099609,5182.529785,11771.129883,11431.099609,3682.8701170000004
28/05/2015,23744.099609,5137.830078,11677.570313,11382.799805,3650.709961
29/05/2015,23495.699219,5007.890136999999,11413.820313,11217.599609,3570.780029
01/06/2015,23435.699219,5025.299805,11436.049805,11238.099609,3575.040039
02/06/2015,23576.199219,5004.459961,11328.799805,11271.400391,3561.889893
03/06/2015,23608.800781,5034.169922,11419.620117,11267.599609,3583.820068
04/06/2015,23336.5,4987.129883,11340.599609,11146.099609,3556.3798829999996
05/06/2015,22847.300781,4920.740234000001,11197.150391,11062.0,3510.01001
08/06/2015,22642.300781,4857.660156,11064.919922,10917.299805,3468.3100590000004
09/06/2015,22527.5,4850.220215,11001.290039,10938.099609,3456.790039
10/06/2015,23091.5,4934.910156,11265.389648,11097.5,3526.4799799999996
11/06/2015,23172.300781,4971.370117,11332.780273,11156.700195,3551.9099119999996
12/06/2015,22877.800781,4901.189941,11196.490234,11030.5,3502.7700200000004
15/06/2015,22328.0,4815.359863000001,10984.969727,10842.099609,3438.070068
16/06/2015,22383.5,4839.859863000001,11044.009766,10871.400391,3454.0900880000004
17/06/2015,22225.099609,4790.620117,10978.009766,10813.400391,3428.76001
18/06/2015,22460.0,4803.47998,11100.299805,10871.900391,3450.4499509999996
19/06/2015,22699.400391,4815.370117,11040.099609,10944.299805,3455.8000490000004
22/06/2015,23486.0,4998.609863000001,11460.5,11368.200195,3596.070068
23/06/2015,23567.300781,5057.680176,11542.540039,11402.5,3625.969971
24/06/2015,23443.099609,5045.350098,11471.259766,11321.900391,3610.9499509999996
25/06/2015,23642.599609,5041.709961,11473.129883,11308.400391,3610.9099119999996
26/06/2015,23800.5,5059.169922,11492.429688,11372.299805,3621.3701170000004
29/06/2015,22569.900391,4869.819824,11083.200195,10853.900391,3468.899902
30/06/2015,22460.699219,4790.200195,10944.969727,10769.5,3424.3000490000004
01/07/2015,22943.599609,4883.189941,11180.5,10911.5,3496.280029
02/07/2015,22616.5,4835.560059,11099.349609,10846.400391,3463.25
03/07/2015,22508.099609,4808.220215,11058.389648,10779.799805,3441.76001
06/07/2015,21600.699219,4711.540039,10890.629883,10540.099609,3365.1999509999996
07/07/2015,20958.5,4604.640136999999,10676.780273,10346.0,3294.189941
08/07/2015,21512.400391,4639.02002,10747.299805,10430.299805,3327.5
09/07/2015,22268.5,4757.220215,10996.410156,10706.400391,3420.030029
