,EU_BNPIFEU,US_BNPIFUS,JP_BNPIFJP,GB_BNPIFGB,HK_BNPIFHK,US_BNPIFUSC,AU_BNPIFAU,EU_BNPIFEU2,EU_BNPIFEU5,EU_BNPIFE10,EU_BNPIFE30,US_BNPIFUS2,US_BNPIFUS5,US_BNPIFU10,US_BNPIFU30,US_SPGSENP,US_SPGSINP,US_SPGSGCP,US_BBUXALC,DE_BNPIFGE,US_BPFX1EUR,US_BPFX1GBP,US_BPFX1CHF,US_BPFX1JPY,US_BPFX1AUD,US_BPFX1NZD,US_BPFX1NOK,US_BPFX1SEK,US_BPFX1CAD
37553.0,156.594710768,372.26378751,60.1749021462,99.58667056,94.9347640005,118.205459648,126.900643943,110.957801541,122.423155922,141.449865935,100.0,127.48829449,152.76419317,287.748350531,366.006054207,256.021,126.450084662,26.1184512771,116.6869,102.218373742,80.111,95.5989,82.7675,76.5642,92.0313,95.2245,108.242,83.4774,97.2102
37554.0,155.467908046,378.561297047,60.638792512,98.69960984,94.2995905475,120.339494629,126.223719333,110.888812234,122.656419924,141.992941132,100.0,127.758802427,153.404033513,288.785469789,367.904519618,247.3923,126.96672115,26.3450839155,115.4404,102.179800269,80.3769,96.0936,83.135,76.8169,91.7917,95.1983,108.8957,83.7986,96.7605
37557.0,158.257188675,375.66552093,61.3570258208,99.46768104,95.5576456944,119.150322938,127.409290197,110.980797976,122.977745789,142.442404784,100.0,127.945304402,153.830593741,289.34387092,367.799330687,249.5297,127.452664907,26.4877472408,116.343,104.65648327,80.8657,96.0792,83.608,76.9696,92.5549,95.9466,109.3304,84.5865,97.3459
37558.0,151.265275349,372.210392426,60.5970954963,96.04598536,93.4283021866,119.041838634,126.321197649,111.141773025,123.324584905,142.975092946,100.0,128.253083616,154.875475018,291.975890465,373.178380948,245.7187,126.269599658,26.6976321115,115.5005,100.31364224,81.0516,96.382,83.898,77.7463,92.263,95.2971,109.3399,84.5595,97.1516
37559.0,156.518771094,375.509482868,61.3919946556,97.4176164,92.7038264761,120.839922224,125.992556468,111.164769461,123.133176742,142.521269304,100.0,128.299672712,154.875475018,291.656848398,372.018185997,246.9214,126.636737583,26.5969150304,116.1799,103.568977351,80.9141,96.2538,83.7399,77.5171,91.4331,94.3266,109.438,84.8721,96.9144
37560.0,159.70086198,373.422408996,60.0380367825,98.30643472,91.5431103528,120.62645311,127.524065417,111.11877659,123.526927317,143.228228823,100.0,128.430267771,155.238114974,292.813337137,373.494726918,248.4194,128.708423466,26.7227537633,116.3489,104.865578097,81.468,96.6998,84.4702,77.7068,91.9296,95.2216,110.3739,85.4202,96.9379
37561.0,157.378692298,380.194771903,61.0469983282,97.35487008,91.2127889672,123.840081888,126.268720601,111.291249856,123.26332959,142.453689463,100.0,128.308990531,154.72627458,291.617161921,372.440110487,246.8303,130.16831071,26.7898984839,116.0368,104.568163317,81.9777,96.6935,84.9458,77.8332,92.3235,96.0957,111.0218,85.7927,97.3429
37564.0,163.959220194,382.785729481,61.0469983282,100.6849948,94.2369194199,124.962325763,128.217114261,111.164769461,123.232643146,142.343535604,100.0,128.187713291,154.193074294,290.500359659,370.225299107,243.4739,130.056994491,26.7479522397,114.6815,109.692050672,81.8687,96.044,84.8005,77.6853,92.8065,97.1258,111.0272,85.3748,97.4498
37565.0,166.160651257,385.988397732,62.6411345529,100.85354864,93.5973340785,124.670992916,128.116850849,111.164769461,122.894269256,141.871630828,100.0,128.094535099,154.086434237,290.021641532,369.381450127,237.1866,129.187024465,26.7395783557,113.6062,111.996882199,82.3047,96.5685,85.3571,78.0928,93.0253,97.2202,111.6074,85.664,97.5373
37566.0,163.60164813,389.448191826,62.7996894471,100.0505012,94.7458205786,126.833023847,128.822505911,111.01529263,122.81702407,141.860859088,100.0,128.075899461,154.214434186,290.580042663,370.963569567,233.4928,130.203702806,26.680807519,113.3514,109.346219534,82.0517,96.3858,84.9984,77.9128,92.9648,97.0234,111.1777,85.6478,97.477
37567.0,157.186384634,380.297933279,62.0558713452,99.23901728,95.424525395,123.739908882,127.446229348,111.11877659,123.103430879,142.591542081,100.0,128.010529136,154.854274529,292.973013196,377.819550337,230.3339,128.508259869,26.9326386339,112.5576,104.307991892,82.9189,97.6551,85.8964,78.4393,93.8904,97.8686,112.7613,86.3849,97.7303
37568.0,154.747027469,377.213459971,60.6042663207,98.48061288,94.7062062238,122.394791004,126.079920493,111.256755203,123.672717319,143.510217574,100.0,128.057263822,154.960914586,293.651093859,381.300135187,232.365,128.927384524,26.9997065299,113.1824,102.115688497,83.3261,98.2395,86.2682,79.3836,93.9093,97.741,113.8416,87.1377,97.0049
37571.0,154.141968553,369.564484567,59.0439480577,97.86422256,92.900269249,119.199534567,124.464418949,111.360239163,123.852720941,143.880688469,100.0,128.057263822,154.960914586,293.651093859,381.300135187,232.2246,130.434559133,26.991332646,113.0874,101.2383415,83.2261,98.2716,86.1503,79.6331,92.992,97.0434,113.9644,87.2128,96.8309
37572.0,154.755768726,372.336881752,59.361057846,99.36187352,93.2164127669,120.991712762,124.983472661,111.406232034,124.008151894,144.26000758,100.0,128.178395472,155.067554643,293.730776863,380.878210697,232.7131,129.847432164,27.2511535217,113.5433,102.322655132,83.1134,98.1823,86.0844,79.4679,93.0667,96.9991,113.4538,87.2473,96.5065
37573.0,154.761232012,372.462852678,58.8953083775,98.2832344,93.2398957798,121.478142381,124.449907139,111.406232034,123.918914304,144.021875197,100.0,128.290354892,155.19539519,294.20949499,381.616481158,226.666,129.530078142,26.7653146045,112.0704,101.129005656,82.9986,98.1182,85.8607,79.2046,92.8172,97.1507,113.2806,87.2131,96.1538
37574.0,159.430702491,381.577860102,58.2015975175,98.83230864,94.4405989847,124.757386666,124.204232465,111.406232034,123.679654101,143.509832869,100.0,127.945304402,153.97979418,290.859398254,375.393581917,227.4592,128.467434132,26.6983235331,111.8254,104.624826419,82.6564,97.7644,85.3417,78.9957,93.3769,98.0942,112.9542,86.5756,96.3089
37575.0,160.071819095,383.485567963,59.7567811161,99.52919704,95.6549336936,124.652620574,125.887162619,111.32574451,123.665192673,143.542019852,100.0,127.898715306,153.723953684,290.300997123,374.866078907,230.4657,129.268529084,26.9410893424,113.1174,104.595297761,82.8446,97.6658,85.5705,78.9453,93.2151,97.9864,113.2955,86.7691,96.0479
37578.0,161.466049662,379.554549292,58.4539043004,100.13381144,96.1712805271,123.559903676,126.084318011,111.291249856,123.620279947,143.440585972,100.0,127.926668763,153.830593741,290.739718722,376.448198347,241.1511,129.551518996,26.8155579081,115.9509,105.872212734,83.0338,97.8382,85.6349,78.5244,93.4265,97.6611,113.5392,87.1926,95.6709
37579.0,160.817830787,378.533303507,58.4269915769,99.97597896,96.6031230373,122.581795197,125.357261695,111.371737381,123.677302649,143.620499668,100.0,127.96394004,153.97979418,291.33780633,378.347053346,239.7026,129.149723251,26.7736884884,115.4809,104.693992647,83.3115,98.3495,85.9174,78.2175,93.0835,97.7429,113.5945,87.365,95.861
37580.0,160.433761787,385.882644362,59.1849742701,99.98740336,96.6586747558,125.500372915,126.25157028,111.383235598,123.890344167,143.877739065,100.0,127.768120246,153.21211329,289.263877865,374.760500388,243.834,131.180583397,26.6732018813,116.7846,104.882337606,82.6385,97.4978,85.1899,77.6161,92.7147,97.5137,112.705,86.7285,95.8521
37581.0,166.69496062,394.48858409,60.4635942231,102.19600352,96.9688847512,128.444321962,127.113337232,111.348740945,123.513759188,143.09358208,100.0,127.628207368,152.785553062,288.067392598,371.701840027,246.4635,131.82292791,26.6648279974,117.6621,108.870302682,82.3822,97.7023,84.8908,77.4771,93.2729,98.6271,112.6204,86.9509,96.2094
37582.0,167.582471419,392.716178335,61.3221455147,102.09160208,97.5644081441,129.18621462,127.660095309,111.314246292,123.474842664,142.963423562,100.0,127.506930128,152.550913056,287.548987995,370.857991047,249.3693,131.367676883,26.9494632264,118.0436,109.38904939,82.2669,97.8792,84.5418,77.5349,93.6481,98.8629,112.6137,86.9315,96.0728
37585.0,166.54171545,393.453859935,62.2624087924,100.52294408,97.8961353515,130.739114934,127.993866928,111.187765896,123.324232187,142.685538331,100.0,127.534883585,152.614833329,287.548987995,370.752412528,244.4406,130.913894408,26.6983235331,116.5631,109.102807617,81.7146,96.9674,83.8922,77.6521,92.7656,97.9333,111.9127,86.227,96.5717
37586.0,161.88235205,385.065647734,61.6470458281,99.29490896,97.0056084221,128.649698497,126.695573019,111.233758767,123.622631399,143.267853436,100.0,127.786755885,153.339953837,289.582919933,374.338575898,245.227,129.415824819,26.6815757652,116.0508,106.05497119,81.7626,96.6573,83.9788,78.0733,93.1533,97.8501,112.4326,86.0633,96.6179
37587.0,167.44397712,395.867525098,62.0359523887,100.80855408,96.5120762624,132.508327701,126.217562808,111.302748074,123.284022364,142.691308906,100.0,127.47737517,152.196083807,286.192206568,366.871330562,248.0363,131.344914332,26.6062108098,116.9754,109.98600714,81.5049,95.5902,83.6022,78.0485,92.2576,96.6624,112.0153,85.6971,96.3748
37588.0,168.375194206,395.867525098,64.3715164405,102.13976032,98.4816630666,132.508327701,127.769153756,111.164769461,123.276497719,142.829289759,100.0,127.47737517,152.196083807,286.192206568,366.871330562,248.0363,131.344914332,26.6062108098,116.9754,111.044516448,81.6658,95.838,83.7535,77.7955,92.8899,97.0962,112.0043,85.6987,96.5813
37589.0,167.780242369,394.78821864,64.0650300957,101.51176984,97.7529788985,131.248072545,128.648950532,111.199264114,123.396539325,143.178730116,100.0,127.627333823,152.584546915,287.039884909,368.471371079,247.5778,133.446558669,26.6062108098,116.9754,111.410831431,81.9394,96.3479,83.9897,77.5961,93.229,98.0332,112.5787,86.5217,96.9603
37592.0,168.023904921,393.50673662,64.2082695255,101.11437648,99.0556335571,131.939878699,129.401365869,111.176267679,123.311534348,142.963167092,100.0,127.580453545,152.368716366,286.717122234,369.004717918,252.2035,132.783213867,26.6648279974,118.6142,111.950860055,81.8965,96.3088,83.9491,76.3783,93.0574,97.9694,112.8906,86.523,97.4248
37593.0,163.576790179,388.196776941,64.1679004402,99.14744632,99.2644666266,129.447801771,128.982135816,111.233758767,123.502119503,143.368133201,100.0,127.627333823,152.325518376,286.515279294,368.471371079,252.2377,132.186981877,26.8908460388,118.3333,109.436401654,82.1557,97.0393,84.3929,76.39,92.9,98.0676,113.2261,86.5962,97.5295
37594.0,162.429773299,387.314980454,62.7664026575,98.40591488,97.0167301766,128.392704431,127.092082562,111.245256985,123.449094269,143.405449584,100.0,127.767974656,152.843575455,287.766643516,370.498400739,247.484,132.226339062,27.0499498335,117.8951,108.882007736,82.3824,97.3203,84.5694,76.1793,93.0584,98.4557,113.4707,86.5292,97.5239
37595.0,159.050457791,382.479874145,62.290472389,98.223476,97.151045652,127.401035413,127.637081631,111.279751638,123.561611229,143.661150161,100.0,127.852417392,153.210519269,288.896777954,372.73853538,252.8397,130.831655513,27.2592201072,118.9529,105.571871691,82.4331,97.268,84.6376,75.8873,93.2245,98.6866,113.29,86.5969,97.3342
37596.0,159.668355429,385.038172594,62.2306269907,97.57966712,96.7973689479,128.133304463,126.818410356,111.32574451,123.868240522,144.064962155,100.0,128.105454418,153.642180367,289.905992658,372.845282666,249.9053,131.050029151,27.3848283661,118.5915,105.321277128,83.0404,97.506,85.3016,76.7771,93.2084,98.5554,114.2936,87.1651,97.0067
37599.0,155.437040481,375.751056744,61.7484111848,95.8621404,95.7655292426,124.758917694,127.173729814,111.452224905,124.131132814,144.313096867,100.0,128.199214974,153.96592619,290.874590733,374.872312325,252.4363,130.074323402,27.3345850625,118.5941,102.828898714,83.0052,97.6186,85.2189,76.9938,93.6158,99.031,113.6484,87.0543,97.2871
37600.0,156.775545532,381.619332012,61.72973163,95.51747504,95.660780694,127.081706616,125.715659415,111.613199954,124.20155879,144.329254476,100.0,128.133553467,154.009124181,290.995820518,375.832258718,259.4821,130.908313912,27.1419857321,120.9268,103.514708464,83.1692,97.3545,85.3397,76.919,93.2445,99.1793,113.6089,86.9556,97.4357
37601.0,158.960859902,381.556605748,60.7689296948,96.7154552,94.9812496061,127.226716884,124.253777834,111.590203518,124.420008647,144.661511344,100.0,128.26473089,154.376067995,292.085648378,378.499382502,257.8896,131.142401053,27.2508462232,121.0037,105.275787032,83.1272,97.6338,85.2347,77.0285,93.1965,98.8384,113.2426,87.1003,97.6427
37602.0,156.100283392,380.612082997,61.0312402204,95.85546152,95.2619954197,127.714021378,125.057644132,111.716683914,124.594721503,145.075325668,100.0,128.330392397,154.354548701,292.005035222,378.605740199,266.2422,131.414964248,27.803445738,123.922,104.064313951,83.707,97.7319,85.6308,77.167,93.924,100.108,114.3471,87.5032,97.7238
37603.0,153.194088445,375.144011661,59.4689743261,94.3101796,94.4301212719,125.336334149,124.570399133,111.785673221,124.603774591,145.028519895,100.0,128.292829938,154.160237445,291.157356881,375.618764147,272.1988,130.773354011,27.9457249402,125.0185,101.080323272,84.2145,98.4863,86.2715,78.803,93.9439,101.2547,115.1423,87.7975,97.3341
37606.0,159.185400953,384.195774422,59.0176550351,96.77187416,93.7211280764,127.558512628,123.725635918,111.785673221,124.552630518,144.778589893,100.0,128.142871286,153.771774338,289.86568608,372.525040809,284.4043,129.873425529,28.2638557049,127.1056,104.781514528,84.0451,98.4241,86.0874,78.4067,93.9582,101.0318,115.4754,87.923,97.249
37607.0,157.427588707,380.918456732,59.6456776029,95.14345776,94.2935443537,126.376339923,125.093117445,111.831666092,124.746625278,144.967351803,100.0,128.283512119,154.052322171,290.471214902,372.73853538,281.912,130.86366994,28.2973512406,126.474,103.690018249,84.8501,99.0666,87.1386,78.7498,94.3589,102.1903,116.4778,88.8468,97.9117
37608.0,153.442667954,375.265835397,58.0233892529,93.33084488,92.6685758891,124.014181698,125.18311998,111.900655398,125.03456053,145.491448221,100.0,128.442934181,154.635096534,291.883805437,374.978670022,286.6218,130.253486709,28.6908469607,127.6162,99.9901571137,84.6726,99.2285,87.2414,78.4579,93.8811,101.0409,116.3213,88.8943,97.7437
37609.0,152.028496393,373.281404502,58.78110636,93.04400456,92.7547252294,123.841394198,125.38687165,111.958146487,124.955904473,145.411686056,100.0,128.686507798,155.325786172,293.861928267,378.499382502,284.4658,129.18291252,29.0089777255,127.2156,97.8707442818,84.5303,99.2868,87.3175,78.7833,93.9445,101.7451,116.3631,88.5103,98.0735
37610.0,153.98981604,377.809100279,58.6529168085,94.6810332,93.4392959061,124.973699118,126.411639937,111.935150052,125.024919578,145.51735169,100.0,128.658408749,155.304266878,293.942541423,378.81923477,285.4194,129.369712296,28.5484909339,127.5435,98.8374753263,84.6559,99.4096,87.4577,78.8,93.3262,101.2308,116.59,88.5579,97.7693
37613.0,154.918301482,379.253877944,58.6529168085,95.60517928,92.8744931328,125.859071016,127.35241563,111.912153616,125.051020691,145.531842244,100.0,128.611528472,155.196351603,293.78100506,378.392635216,295.281,129.369859151,28.9336127701,129.4612,98.4722244391,84.6508,98.7651,87.8129,79.0736,93.5638,101.688,116.8865,88.2975,98.1484
37614.0,154.918301482,377.179245645,59.7312848517,95.7206536,92.781120779,125.354706491,127.293782056,111.912153616,125.051020691,145.531842244,100.0,128.770950534,155.476899436,294.790219764,380.846264429,297.2815,129.499972832,29.0759687969,129.8456,98.4722244391,85.0097,99.0406,88.4317,79.0564,93.6998,101.7949,117.5163,88.7323,98.1852
37615.0,154.918301482,377.179245645,59.4310840443,95.7206536,92.781120779,125.354706491,127.293782056,111.912153616,125.051020691,145.531842244,100.0,128.770950534,155.476899436,294.790219764,380.846264429,297.2815,129.499972832,29.0759687969,129.8456,98.4722244391,85.0079,98.9966,88.4095,78.9157,93.7683,101.9363,117.4429,88.6787,98.2297
37616.0,154.918301482,374.807052392,60.751401013,95.69745328,92.781120779,125.770052646,127.293782056,111.912153616,125.051020691,145.531842244,100.0,128.864711089,155.628012701,295.112982439,381.379611268,297.6468,129.499972832,29.2517435348,129.5133,98.4722244391,84.7578,98.8065,88.1757,78.9666,93.7179,101.8338,117.2488,88.3664,98.5073
37617.0,149.692395332,369.112440748,60.6464945085,93.05718656,91.6414694191,124.137976287,126.891995491,112.015637576,125.545295824,146.49963174,100.0,129.108430297,156.383579025,297.171718424,385.220176016,299.6902,129.499972832,29.2768651866,129.9418,95.8912600491,85.8271,99.3466,89.069,79.1386,93.3742,102.014,118.0421,89.118,96.8417
37620.0,150.206217373,370.510044115,59.7062312308,94.58665008,89.9548740929,123.525783613,125.164796989,112.027135794,125.539887485,146.48655177,100.0,129.098966887,156.664126859,297.777247247,386.180122409,288.4106,127.606569125,28.8080813358,126.6438,97.644091874,86.1982,99.5441,89.4099,80.1121,93.8334,103.1699,118.9689,89.7078,96.2992
37621.0,158.755713515,371.152858721,59.7062312308,95.53768744,90.425782698,123.803337205,125.751279311,112.05013223,125.014455619,146.48655177,100.0,129.089649068,156.44829631,297.212025002,384.686829177,285.7483,126.783152187,29.1513337523,126.684,97.644091874,86.5405,99.9034,90.0474,80.1653,93.7919,103.1277,119.5393,89.7858,96.2725
37622.0,158.755713515,371.152858721,59.7062312308,95.53768744,90.425782698,123.803337205,125.751279311,112.05013223,125.014455619,146.48655177,100.0,129.089649068,156.44829631,297.212025002,384.686829177,285.7483,126.783152187,29.1513337523,126.684,97.644091874,86.5405,99.9034,90.0474,80.1653,93.7919,103.1277,119.5393,89.7858,96.2725
37623.0,158.312641027,384.082245068,59.7062312308,97.36805208,90.8483234113,126.860582359,126.898445184,112.027135794,125.034442957,145.387962582,100.0,128.630309701,154.937323064,292.973633297,376.045753289,294.8058,128.269767073,29.0089777255,130.3727,100.856331104,85.5573,99.1417,89.6056,79.834,93.7129,102.6183,118.2558,89.4815,96.6538
37624.0,157.515820775,383.567474985,59.7062312308,97.16223712,92.9649244005,126.125907408,128.058803611,111.866160745,124.939679457,145.13239024,100.0,128.64909093,154.937323064,293.054556504,376.472352843,305.1618,128.470371235,29.4359689813,132.9916,101.944635095,85.9292,99.4605,89.1204,79.4192,94.0964,103.5093,119.1321,90.1316,97.1187
37627.0,159.415951619,392.187929881,60.6414483729,97.0731268,93.7521932585,128.274159083,128.727812689,111.94664827,125.126972579,145.332821535,100.0,128.583429423,154.635096534,292.529640837,375.618764147,294.0342,129.162499651,29.4778384009,130.1272,102.520310929,86.4597,99.9718,89.5703,79.9117,95.983,105.2402,119.9515,90.647,97.5199
