Date,EUR/USD,JPY/USD,GBP/USD
24/01/2008,1.4752,0.00936329,1.9741
25/01/2008,1.467,0.00934492,1.9803
28/01/2008,1.4775,0.00935891,1.9834
29/01/2008,1.4776,0.00934754,1.9895
30/01/2008,1.488,0.00939937,1.9914
31/01/2008,1.4876,0.00939143,1.9864
01/02/2008,1.4799,0.00939055,1.9674
04/02/2008,1.4826,0.00936768,1.9738
05/02/2008,1.4647,0.00935453,1.9638
06/02/2008,1.4627,0.00938526,1.9597
07/02/2008,1.4471,0.00930492,1.9417
08/02/2008,1.4508,0.00931532,1.9451
11/02/2008,1.4517,0.00934841,1.9497
12/02/2008,1.4591,0.00931532,1.962
13/02/2008,1.4579,0.00924043,1.965
14/02/2008,1.4634,0.00926183,1.9688
15/02/2008,1.4678,0.00928936,1.9603
18/02/2008,1.4655,0.00928936,1.9603
19/02/2008,1.4733,0.00929281,1.9487
20/02/2008,1.4682,0.00925240,1.9419
21/02/2008,1.4815,0.00931879,1.9627
22/02/2008,1.4824,0.00935278,1.9684
25/02/2008,1.4823,0.00925411,1.9673
26/02/2008,1.4968,0.00932487,1.9858
27/02/2008,1.5119,0.00939496,1.9833
28/02/2008,1.5218,0.00950389,1.9921
29/02/2008,1.5189,0.00963205,1.9881
03/03/2008,1.5205,0.00968898,1.9846
04/03/2008,1.521,0.00967866,1.9862
05/03/2008,1.5268,0.00963298,1.9917
06/03/2008,1.5376,0.00974848,2.0104
07/03/2008,1.5348,0.00973330,2.0149
10/03/2008,1.5347,0.00982414,2.01
11/03/2008,1.5317,0.00967117,2.0028
12/03/2008,1.5558,0.00983380,2.0274
13/03/2008,1.5584,0.00989805,2.0289
14/03/2008,1.5666,0.01007658,2.0221
17/03/2008,1.5729,0.01026272,2.0021
18/03/2008,1.5633,0.01024800,2.0074
19/03/2008,1.5609,0.01009998,1.9815
20/03/2008,1.5435,0.01013171,1.9838
21/03/2008,1.5446,0.01006745,1.9833
24/03/2008,1.5418,0.00992063,1.9842
25/03/2008,1.5596,0.00996909,1.9995
26/03/2008,1.5832,0.01006846,2.0074
27/03/2008,1.5778,0.01001803,2.0038
28/03/2008,1.5803,0.01008166,1.9932
31/03/2008,1.5783,0.01002707,1.9832
01/04/2008,1.56,0.00980296,1.9765
02/04/2008,1.5683,0.00976753,1.9871
03/04/2008,1.5676,0.00977039,1.995
04/04/2008,1.5718,0.00982704,1.9912
07/04/2008,1.5704,0.00976371,1.9867
08/04/2008,1.5714,0.00975419,1.9693
09/04/2008,1.5826,0.00983477,1.975
10/04/2008,1.5742,0.00981546,1.9723
11/04/2008,1.5832,0.00991866,1.9717
14/04/2008,1.58,0.00989609,1.9751
15/04/2008,1.5775,0.00984542,1.9607
16/04/2008,1.5951,0.00982994,1.9706
17/04/2008,1.5889,0.00975895,1.9909
18/04/2008,1.5801,0.00962834,1.9941
21/04/2008,1.5927,0.00969180,1.9812
22/04/2008,1.5997,0.00971628,1.9951
23/04/2008,1.5892,0.00966463,1.9795
24/04/2008,1.5681,0.00958221,1.9746
25/04/2008,1.5605,0.00957304,1.9821
28/04/2008,1.5643,0.00959232,1.9896
29/04/2008,1.5561,0.00961630,1.988
30/04/2008,1.5633,0.00962093,1.9879
01/05/2008,1.5458,0.00957946,1.974
02/05/2008,1.5416,0.00950118,1.9739
05/05/2008,1.5496,0.00954289,1.9717
06/05/2008,1.5528,0.00954836,1.9729
07/05/2008,1.5401,0.00953652,1.9532
08/05/2008,1.5403,0.00961446,1.9531
09/05/2008,1.5479,0.00971534,1.9519
12/05/2008,1.554,0.00962927,1.9567
13/05/2008,1.5476,0.00954198,1.9456
14/05/2008,1.5457,0.00950028,1.9439
15/05/2008,1.5453,0.00954745,1.9451
16/05/2008,1.558,0.00960522,1.9563
19/05/2008,1.5511,0.00958497,1.9479
20/05/2008,1.5669,0.00964971,1.9679
21/05/2008,1.5782,0.00970308,1.9688
22/05/2008,1.5696,0.00958221,1.9782
23/05/2008,1.579,0.00970120,1.9811
26/05/2008,1.5769,0.00966930,1.9815
27/05/2008,1.5702,0.00968523,1.9761
28/05/2008,1.5634,0.00955292,1.9799
29/05/2008,1.5506,0.00947328,1.9747
30/05/2008,1.5554,0.00948136,1.9807
02/06/2008,1.5542,0.00957946,1.9655
03/06/2008,1.5468,0.00953652,1.9652
04/06/2008,1.5433,0.00950299,1.9547
05/06/2008,1.5588,0.00946431,1.959
06/06/2008,1.5761,0.00951474,1.9708
09/06/2008,1.5652,0.00942595,1.9748
10/06/2008,1.5459,0.00931966,1.9538
11/06/2008,1.557,0.00935191,1.963
12/06/2008,1.542,0.00935366,1.9474
13/06/2008,1.536,0.00924043,1.9471
16/06/2008,1.5483,0.00925154,1.9636
17/06/2008,1.5513,0.00926011,1.9566
18/06/2008,1.5528,0.00927127,1.9597
19/06/2008,1.5495,0.00927127,1.9738
20/06/2008,1.5621,0.00932400,1.976
23/06/2008,1.5521,0.00927815,1.9651
24/06/2008,1.5576,0.00927299,1.9695
25/06/2008,1.5665,0.00926698,1.9695
26/06/2008,1.5758,0.00936855,1.9873
27/06/2008,1.5773,0.00941353,1.9927
30/06/2008,1.5757,0.00942951,1.9927
01/07/2008,1.5789,0.00942951,1.9941
02/07/2008,1.588,0.00943663,1.9936
03/07/2008,1.5699,0.00937207,1.9822
04/07/2008,1.571,0.00937382,1.9828
07/07/2008,1.5721,0.00933009,1.977
08/07/2008,1.5756,0.00930665,1.9689
09/07/2008,1.5743,0.00945268,1.9819
10/07/2008,1.5784,0.00934317,1.9771
11/07/2008,1.5925,0.00939319,1.987
14/07/2008,1.5908,0.00941974,1.9941
15/07/2008,1.5875,0.00951837,2.0018
16/07/2008,1.5815,0.00952290,1.9984
17/07/2008,1.5818,0.00937382,1.9988
18/07/2008,1.5844,0.00936066,1.9978
21/07/2008,1.59,0.00937646,1.9984
22/07/2008,1.5781,0.00933184,1.9908
23/07/2008,1.5686,0.00926869,1.9976
24/07/2008,1.5657,0.00931445,1.9843
25/07/2008,1.5696,0.00926784,1.9901
28/07/2008,1.5753,0.00930232,1.995
29/07/2008,1.5583,0.00925154,1.9786
30/07/2008,1.5583,0.00925411,1.9817
31/07/2008,1.5593,0.00926869,1.9825
01/08/2008,1.554,0.00928591,1.9735
04/08/2008,1.5586,0.00923616,1.9634
05/08/2008,1.5469,0.00924556,1.9555
06/08/2008,1.5412,0.00910746,1.947
07/08/2008,1.5329,0.00913659,1.943
08/08/2008,1.5012,0.00907111,1.9201
11/08/2008,1.4934,0.00909173,1.9127
12/08/2008,1.4923,0.00914829,1.8961
13/08/2008,1.4934,0.00912825,1.8724
14/08/2008,1.48,0.00911909,1.8665
15/08/2008,1.4676,0.00904486,1.8627
18/08/2008,1.47,0.00907770,1.8646
19/08/2008,1.4783,0.00911327,1.867
20/08/2008,1.4743,0.00910663,1.8617
21/08/2008,1.4882,0.00920895,1.8762
22/08/2008,1.477,0.00909338,1.851
25/08/2008,1.4754,0.00914578,1.8521
26/08/2008,1.4647,0.00911577,1.8379
27/08/2008,1.471,0.00911909,1.8328
28/08/2008,1.4701,0.00913408,1.8287
29/08/2008,1.466,0.00920047,1.8194
01/09/2008,1.4605,0.00924470,1.8026
02/09/2008,1.4516,0.00920386,1.8026
03/09/2008,1.4493,0.00923958,1.7757
04/09/2008,1.4327,0.00933968,1.7693
05/09/2008,1.4241,0.00933358,1.7631
08/09/2008,1.4107,0.00926011,1.7547
09/09/2008,1.4102,0.00933358,1.758
10/09/2008,1.404,0.00929022,1.7562
11/09/2008,1.3946,0.00935541,1.7514
12/09/2008,1.4214,0.00927729,1.7931
15/09/2008,1.4194,0.00945358,1.7931
16/09/2008,1.4149,0.00944733,1.7859
17/09/2008,1.4379,0.00952471,1.8235
18/09/2008,1.4301,0.00946700,1.8124
19/09/2008,1.4469,0.00934492,1.8359
22/09/2008,1.4808,0.00950841,1.8603
23/09/2008,1.4715,0.00948946,1.8599
24/09/2008,1.4657,0.00944376,1.8517
25/09/2008,1.4625,0.00940291,1.8373
26/09/2008,1.4618,0.00942951,1.841
29/09/2008,1.4467,0.00960338,1.8135
30/09/2008,1.4065,0.00939584,1.7767
01/10/2008,1.4058,0.00945000,1.7746
02/10/2008,1.3824,0.00950209,1.7655
03/10/2008,1.3834,0.00949036,1.7777
06/10/2008,1.3456,0.00993541,1.7381
07/10/2008,1.3625,0.00982800,1.7499
08/10/2008,1.3666,0.00996611,1.7287
09/10/2008,1.3634,0.01000400,1.718
10/10/2008,1.3412,0.00997307,1.7055
13/10/2008,1.3525,0.00990000,1.7302
14/10/2008,1.3656,0.00980584,1.7453
15/10/2008,1.3494,0.00999300,1.7275
16/10/2008,1.3444,0.00986387,1.7302
17/10/2008,1.3437,0.00983961,1.7333
20/10/2008,1.3327,0.00981643,1.7123
21/10/2008,1.3072,0.00996214,1.6755
22/10/2008,1.2832,0.01023541,1.6247
23/10/2008,1.2902,0.01031991,1.617
24/10/2008,1.263,0.01058425,1.587
27/10/2008,1.2532,0.01064395,1.5638
28/10/2008,1.2701,0.01024380,1.5902
29/10/2008,1.2953,0.01027432,1.6397
30/10/2008,1.2965,0.01025956,1.6447
31/10/2008,1.2759,0.01013068,1.6145
03/11/2008,1.2626,0.01010203,1.582
04/11/2008,1.2951,0.01003109,1.593
05/11/2008,1.2991,0.01010815,1.5954
06/11/2008,1.2743,0.01022808,1.5762
07/11/2008,1.2743,0.01019160,1.5762
10/11/2008,1.2735,0.01021972,1.5618
11/11/2008,1.2552,0.01022704,1.5418
12/11/2008,1.2507,0.01047778,1.496
13/11/2008,1.2815,0.01024170,1.4838
14/11/2008,1.2797,0.01024170,1.495
17/11/2008,1.2678,0.01031246,1.5022
18/11/2008,1.2597,0.01034768,1.4922
19/11/2008,1.253,0.01043950,1.4976
20/11/2008,1.2465,0.01062586,1.4744
21/11/2008,1.2573,0.01042426,1.4869
24/11/2008,1.289,0.01031885,1.5128
25/11/2008,1.3066,0.01047449,1.5493
26/11/2008,1.2873,0.01047449,1.5188
27/11/2008,1.2877,0.01047010,1.5394
28/11/2008,1.2705,0.01045150,1.5415
01/12/2008,1.2671,0.01071237,1.491
02/12/2008,1.2694,0.01073537,1.4869
03/12/2008,1.2657,0.01074806,1.4729
04/12/2008,1.2779,0.01083423,1.4727
05/12/2008,1.268,0.01075731,1.4687
08/12/2008,1.2953,0.01075500,1.4946
09/12/2008,1.2923,0.01085540,1.4756
10/12/2008,1.3012,0.01079330,1.4776
11/12/2008,1.3316,0.01090155,1.499
12/12/2008,1.3371,0.01099021,1.497
15/12/2008,1.3665,0.01104484,1.5254
16/12/2008,1.4126,0.01126379,1.5618
17/12/2008,1.439,0.01144164,1.5471
18/12/2008,1.4263,0.01118943,1.502
19/12/2008,1.3885,0.01117942,1.4856
22/12/2008,1.3944,0.01110247,1.4825
23/12/2008,1.3951,0.01100231,1.4761
24/12/2008,1.3959,0.01102657,1.4663
25/12/2008,1.4019,0.01105094,1.4648
26/12/2008,1.406,0.01103022,1.4648
29/12/2008,1.3983,0.01103143,1.452
30/12/2008,1.4089,0.01107542,1.4415
31/12/2008,1.3954,0.01101321,1.4585
01/01/2009,1.3954,0.01101321,1.4585
02/01/2009,1.3855,0.01084481,1.4472
05/01/2009,1.36,0.01072961,1.4722
06/01/2009,1.3527,0.01064282,1.499
07/01/2009,1.3628,0.01078981,1.511
08/01/2009,1.3726,0.01093972,1.5235
09/01/2009,1.3431,0.01105338,1.5139
12/01/2009,1.3367,0.01123595,1.4828
13/01/2009,1.3169,0.01122964,1.449
14/01/2009,1.3153,0.01122208,1.4583
15/01/2009,1.3165,0.01115324,1.4658
16/01/2009,1.3257,0.01103996,1.4702
19/01/2009,1.3143,0.01105950,1.4501
20/01/2009,1.288,0.01114081,1.3902
21/01/2009,1.3018,0.01117693,1.3975
22/01/2009,1.3001,0.01125239,1.3886
23/01/2009,1.2978,0.01125239,1.377
26/01/2009,1.3181,0.01123848,1.3973
27/01/2009,1.3176,0.01124985,1.4152
28/01/2009,1.3139,0.01107419,1.421
29/01/2009,1.2979,0.01112842,1.4332
30/01/2009,1.2793,0.01112966,1.4455
02/02/2009,1.2827,0.01116320,1.4263
03/02/2009,1.3039,0.01120699,1.4486
04/02/2009,1.2856,0.01116944,1.4464
05/02/2009,1.2796,0.01093374,1.4637
06/02/2009,1.2945,0.01085894,1.48
09/02/2009,1.3024,0.01093732,1.4917
10/02/2009,1.298,0.01108033,1.4497
11/02/2009,1.2904,0.01104972,1.4383
12/02/2009,1.2853,0.01102414,1.4255
13/02/2009,1.289,0.01088968,1.4392
16/02/2009,1.2769,0.01089205,1.4266
17/02/2009,1.2612,0.01081899,1.4265
18/02/2009,1.2553,0.01066325,1.4231
19/02/2009,1.2686,0.01059209,1.4308
20/02/2009,1.2848,0.01074575,1.4452
23/02/2009,1.2699,0.01058425,1.4482
24/02/2009,1.2853,0.01032311,1.449
25/02/2009,1.2715,0.01023960,1.4204
26/02/2009,1.275,0.01017293,1.4313
27/02/2009,1.2694,0.01022599,1.4313
02/03/2009,1.2572,0.01023331,1.404
03/03/2009,1.2587,0.01016983,1.4076
04/03/2009,1.2637,0.01009489,1.417
05/03/2009,1.2637,0.01009489,1.417
06/03/2009,1.2636,0.01017397,1.4072
09/03/2009,1.2627,0.01011838,1.3801
10/03/2009,1.2637,0.01011940,1.3723
11/03/2009,1.2846,0.01028383,1.3875
12/03/2009,1.2914,0.01024590,1.3945
13/03/2009,1.29,0.01020199,1.3972
16/03/2009,1.2988,0.01017604,1.4092
17/03/2009,1.3005,0.01015537,1.4029
18/03/2009,1.3492,0.01040257,1.4277
19/03/2009,1.3665,0.01058761,1.4516
20/03/2009,1.3559,0.01042100,1.4451
23/03/2009,1.3649,0.01030396,1.4581
24/03/2009,1.345,0.01022599,1.466
25/03/2009,1.3566,0.01028066,1.4526
26/03/2009,1.3513,0.01015228,1.444
27/03/2009,1.3305,0.01019991,1.4305
30/03/2009,1.3162,0.01030184,1.4196
31/03/2009,1.3282,0.01030078,1.4347
01/04/2009,1.3282,0.01030078,1.4347
02/04/2009,1.3447,0.01003512,1.4712
03/04/2009,1.3482,0.00997108,1.4822
06/04/2009,1.3395,0.00990883,1.4718
07/04/2009,1.3257,0.00995222,1.4728
08/04/2009,1.3257,0.00995222,1.4728
09/04/2009,1.3159,0.00995024,1.4671
10/04/2009,1.3146,0.00994530,1.464
13/04/2009,1.3376,0.00999700,1.4854
14/04/2009,1.3287,0.01011633,1.4944
15/04/2009,1.3191,0.01007962,1.496
16/04/2009,1.3167,0.01006745,1.4917
17/04/2009,1.3027,0.01007861,1.4793
20/04/2009,1.2926,0.01021972,1.4539
21/04/2009,1.2928,0.01012965,1.4663
22/04/2009,1.3019,0.01018744,1.4506
23/04/2009,1.3123,0.01021450,1.4697
24/04/2009,1.3247,0.01030502,1.4675
27/04/2009,1.3022,0.01033912,1.4654
28/04/2009,1.3146,0.01036914,1.4626
29/04/2009,1.3249,0.01025956,1.477
30/04/2009,1.323,0.01013890,1.4785
01/05/2009,1.3267,0.01006441,1.4916
04/05/2009,1.3373,0.01011020,1.4965
05/05/2009,1.3312,0.01010305,1.5067
06/05/2009,1.3341,0.01016776,1.5133
07/05/2009,1.3341,0.01016776,1.5133
08/05/2009,1.3621,0.01016363,1.5216
11/05/2009,1.3595,0.01026272,1.5132
12/05/2009,1.3642,0.01037452,1.5273
13/05/2009,1.3581,0.01049538,1.5139
14/05/2009,1.3653,0.01044822,1.5237
15/05/2009,1.3479,0.01051967,1.5163
18/05/2009,1.3552,0.01037452,1.5342
19/05/2009,1.3636,0.01040799,1.5483
20/05/2009,1.3768,0.01055408,1.5754
21/05/2009,1.389,0.01061458,1.5839
22/05/2009,1.4011,0.01053851,1.5916
25/05/2009,1.3995,0.01054963,1.5908
26/05/2009,1.3986,0.01052964,1.593
27/05/2009,1.3887,0.01050309,1.6
28/05/2009,1.3942,0.01031459,1.5939
29/05/2009,1.4135,0.01049538,1.6132
01/06/2009,1.4158,0.01033805,1.6436
02/06/2009,1.4319,0.01045478,1.6577
03/06/2009,1.4135,0.01043296,1.6276
04/06/2009,1.4175,0.01032204,1.619
05/06/2009,1.3964,0.01011736,1.5978
08/06/2009,1.3892,0.01016570,1.605
09/06/2009,1.4085,0.01027010,1.6342
10/06/2009,1.3975,0.01017708,1.6314
11/06/2009,1.4127,0.01025220,1.6588
12/06/2009,1.401,0.01018122,1.6452
15/06/2009,1.3786,0.01024065,1.629
16/06/2009,1.3849,0.01035947,1.6428
17/06/2009,1.3947,0.01046134,1.6395
18/06/2009,1.3899,0.01035089,1.6346
19/06/2009,1.3955,0.01039284,1.6517
22/06/2009,1.3874,0.01041992,1.6349
23/06/2009,1.408,0.01049979,1.6447
24/06/2009,1.3916,0.01044168,1.6395
25/06/2009,1.398,0.01043732,1.6366
26/06/2009,1.4077,0.01050751,1.653
29/06/2009,1.4086,0.01041558,1.6575
30/06/2009,1.4042,0.01037882,1.6467
01/07/2009,1.4151,0.01036162,1.6478
02/07/2009,1.4033,0.01043514,1.6399
03/07/2009,1.3975,0.01040907,1.6328
06/07/2009,1.3962,0.01049428,1.6254
07/07/2009,1.3912,0.01054852,1.6124
08/07/2009,1.3851,0.01081782,1.6026
09/07/2009,1.4031,0.01076889,1.6342
10/07/2009,1.3949,0.01083188,1.6189
13/07/2009,1.3996,0.01076078,1.6232
14/07/2009,1.3933,0.01071696,1.6276
15/07/2009,1.4125,0.01059322,1.6422
16/07/2009,1.4137,0.01067121,1.6442
17/07/2009,1.4138,0.01061120,1.638
20/07/2009,1.4221,0.01061458,1.6534
21/07/2009,1.4192,0.01068261,1.6422
22/07/2009,1.4213,0.01069175,1.6456
23/07/2009,1.4209,0.01051193,1.6529
24/07/2009,1.421,0.01055966,1.644
27/07/2009,1.4242,0.01050309,1.6498
28/07/2009,1.4175,0.01058537,1.6432
29/07/2009,1.4041,0.01052631,1.6385
30/07/2009,1.4077,0.01046134,1.6493
31/07/2009,1.4253,0.01055074,1.6698
03/08/2009,1.4408,0.01049207,1.6922
04/08/2009,1.4388,0.01049648,1.6919
05/08/2009,1.4425,0.01053185,1.7016
06/08/2009,1.4341,0.01047778,1.6775
07/08/2009,1.4169,0.01024695,1.6668
10/08/2009,1.4132,0.01030502,1.6461
11/08/2009,1.4148,0.01041449,1.6481
12/08/2009,1.4212,0.01040257,1.6513
13/08/2009,1.4274,0.01049648,1.6563
14/08/2009,1.4174,0.01054073,1.6508
17/08/2009,1.4083,0.01058425,1.634
18/08/2009,1.4142,0.01056635,1.6577
19/08/2009,1.4237,0.01064735,1.6539
20/08/2009,1.4266,0.01062247,1.6519
21/08/2009,1.4346,0.01060332,1.6495
24/08/2009,1.4289,0.01058089,1.6399
25/08/2009,1.4311,0.01061796,1.6352
26/08/2009,1.4241,0.01062247,1.6242
27/08/2009,1.4372,0.01070090,1.6287
28/08/2009,1.4296,0.01068490,1.6282
31/08/2009,1.4322,0.01075384,1.6266
01/09/2009,1.4213,0.01075962,1.6162
02/09/2009,1.4268,0.01085187,1.6269
03/09/2009,1.425,0.01080497,1.6323
04/09/2009,1.4311,0.01075384,1.6395
07/09/2009,1.4329,0.01076658,1.6328
08/09/2009,1.4507,0.01084598,1.6503
09/09/2009,1.4542,0.01085540,1.653
10/09/2009,1.4574,0.01089561,1.6654
11/09/2009,1.4594,0.01103996,1.6679
14/09/2009,1.4615,0.01101079,1.6575
15/09/2009,1.4675,0.01098418,1.6501
16/09/2009,1.4731,0.01100957,1.6505
17/09/2009,1.4744,0.01096972,1.6443
18/09/2009,1.4722,0.01094331,1.6268
21/09/2009,1.4676,0.01086248,1.6208
22/09/2009,1.4799,0.01096731,1.6365
23/09/2009,1.4744,0.01095050,1.636
24/09/2009,1.4652,0.01095770,1.6063
25/09/2009,1.4669,0.01113213,1.5934
28/09/2009,1.4599,0.01115448,1.5872
29/09/2009,1.4571,0.01108401,1.5948
30/09/2009,1.4632,0.01113957,1.5983
01/10/2009,1.4522,0.01114206,1.5936
02/10/2009,1.4571,0.01114330,1.5914
05/10/2009,1.4652,0.01116694,1.5941
06/10/2009,1.4713,0.01126379,1.591
07/10/2009,1.468,0.01128286,1.5948
08/10/2009,1.4779,0.01131477,1.6072
09/10/2009,1.4709,0.01112966,1.5938
12/10/2009,1.4777,0.01112594,1.5787
13/10/2009,1.483,0.01114206,1.5892
14/10/2009,1.4918,0.01118568,1.5971
15/10/2009,1.4887,0.01108278,1.625
16/10/2009,1.4893,0.01100110,1.6355
19/10/2009,1.4944,0.01103387,1.6371
20/10/2009,1.4929,0.01102292,1.6368
21/10/2009,1.4999,0.01100110,1.6579
22/10/2009,1.5025,0.01095530,1.6617
23/10/2009,1.4997,0.01086130,1.6308
26/10/2009,1.496,0.01084598,1.63
27/10/2009,1.4792,0.01088376,1.6372
28/10/2009,1.4715,0.01101321,1.6374
29/10/2009,1.4829,0.01093135,1.6529
30/10/2009,1.4713,0.01111111,1.6415
02/11/2009,1.4813,0.01105460,1.6394
03/11/2009,1.4711,0.01106806,1.6413
04/11/2009,1.4866,0.01103752,1.6561
05/11/2009,1.4875,0.01102049,1.6586
06/11/2009,1.4846,0.01112099,1.6615
09/11/2009,1.4987,0.01111111,1.6745
10/11/2009,1.4978,0.01113337,1.6728
11/11/2009,1.4979,0.01113709,1.6555
12/11/2009,1.4841,0.01106194,1.6581
13/11/2009,1.4914,0.01115697,1.669
16/11/2009,1.4968,0.01122586,1.6829
17/11/2009,1.4868,0.01119946,1.6813
18/11/2009,1.4961,0.01119194,1.6744
19/11/2009,1.4917,0.01123090,1.6658
20/11/2009,1.4859,0.01123974,1.6497
23/11/2009,1.4963,0.01124227,1.6614
24/11/2009,1.4965,0.01129815,1.6576
25/11/2009,1.5136,0.01145213,1.6715
26/11/2009,1.4984,0.01156470,1.6496
27/11/2009,1.4957,0.01152472,1.648
30/11/2009,1.5016,0.01157005,1.6448
01/12/2009,1.5085,0.01153668,1.6619
02/12/2009,1.5044,0.01143772,1.6634
03/12/2009,1.5073,0.01134044,1.6562
04/12/2009,1.4843,0.01105094,1.6442
07/12/2009,1.4818,0.01117443,1.6442
08/12/2009,1.4699,0.01132246,1.6288
09/12/2009,1.4731,0.01138822,1.627
10/12/2009,1.4726,0.01133658,1.627
11/12/2009,1.4619,0.01122334,1.6236
14/12/2009,1.465,0.01128413,1.6304
15/12/2009,1.4528,0.01116071,1.6266
16/12/2009,1.4532,0.01113585,1.6329
17/12/2009,1.4347,0.01111605,1.616
18/12/2009,1.434,0.01107665,1.614
21/12/2009,1.4282,0.01096852,1.6049
22/12/2009,1.425,0.01089324,1.5967
23/12/2009,1.433,0.01091226,1.5958
24/12/2009,1.4349,0.01091464,1.5951
25/12/2009,1.4426,0.01096852,1.5961
28/12/2009,1.4383,0.01092060,1.6004
29/12/2009,1.4359,0.01086838,1.5904
30/12/2009,1.4336,0.01081899,1.6071
31/12/2009,1.4318,0.01074344,1.6166
01/01/2010,1.4318,0.01074344,1.6166
04/01/2010,1.4411,0.01080613,1.6099
05/01/2010,1.4366,0.01091107,1.5993
06/01/2010,1.4412,0.01083188,1.6023
07/01/2010,1.4319,0.01072156,1.5936
08/01/2010,1.4411,0.01080030,1.6029
11/01/2010,1.4526,0.01086248,1.6108
12/01/2010,1.4487,0.01099505,1.6162
13/01/2010,1.4506,0.01093493,1.6283
14/01/2010,1.4496,0.01097574,1.6323
15/01/2010,1.4375,0.01101200,1.6258
18/01/2010,1.4386,0.01101806,1.6326
19/01/2010,1.4304,0.01098056,1.6372
20/01/2010,1.4102,0.01096130,1.6287
21/01/2010,1.4098,0.01106684,1.6208
22/01/2010,1.414,0.01112718,1.611
25/01/2010,1.4153,0.01108524,1.6232
26/01/2010,1.4076,0.01115324,1.614
27/01/2010,1.4018,0.01111605,1.6158
28/01/2010,1.3971,0.01112966,1.6128
29/01/2010,1.3867,0.01107787,1.6
01/02/2010,1.3926,0.01103265,1.5959
02/02/2010,1.3963,0.01106929,1.5978
03/02/2010,1.3903,0.01099626,1.5904
04/02/2010,1.3738,0.01124859,1.575
05/02/2010,1.3652,0.01119444,1.5623
08/02/2010,1.3659,0.01120071,1.5604
09/02/2010,1.378,0.01115697,1.5697
10/02/2010,1.3732,0.01111975,1.5583
11/02/2010,1.3681,0.01114454,1.5694
12/02/2010,1.3609,0.01111111,1.567
15/02/2010,1.3597,0.01111605,1.5662
16/02/2010,1.3765,0.01109508,1.5786
17/02/2010,1.3607,0.01096611,1.5678
18/02/2010,1.3612,0.01096130,1.5618
19/02/2010,1.359,0.01091703,1.5454
22/02/2010,1.3597,0.01097694,1.548
23/02/2010,1.35,0.01109139,1.5407
24/02/2010,1.3532,0.01108647,1.5395
25/02/2010,1.3558,0.01122712,1.527
26/02/2010,1.3613,0.01124732,1.5246
01/03/2010,1.3558,0.01122712,1.4988
02/03/2010,1.3608,0.01127649,1.4961
03/03/2010,1.3701,0.01131221,1.5104
04/03/2010,1.3587,0.01122964,1.5035
05/03/2010,1.3624,0.01107051,1.5146
08/03/2010,1.363,0.01107419,1.506
09/03/2010,1.3599,0.01111481,1.4992
10/03/2010,1.3641,0.01104728,1.496
11/03/2010,1.3677,0.01104484,1.5058
12/03/2010,1.3758,0.01105583,1.5181
15/03/2010,1.3671,0.01104850,1.505
16/03/2010,1.3778,0.01108156,1.5257
17/03/2010,1.3738,0.01108033,1.5323
18/03/2010,1.3612,0.01107542,1.5246
19/03/2010,1.3531,0.01104728,1.5014
22/03/2010,1.3549,0.01109508,1.5093
23/03/2010,1.35,0.01106072,1.5044
24/03/2010,1.3331,0.01085422,1.4889
25/03/2010,1.328,0.01078865,1.4815
26/03/2010,1.3423,0.01081314,1.4899
29/03/2010,1.3477,0.01081548,1.498
30/03/2010,1.3413,0.01077354,1.5066
31/03/2010,1.351,0.01069518,1.5177
01/04/2010,1.3585,0.01065643,1.5287
02/04/2010,1.3485,0.01056747,1.5192
05/04/2010,1.3479,0.01060108,1.5279
06/04/2010,1.3402,0.01066894,1.527
07/04/2010,1.3351,0.01072386,1.5245
08/04/2010,1.3348,0.01071237,1.5265
09/04/2010,1.3492,0.01073422,1.5367
12/04/2010,1.3579,0.01072616,1.5362
13/04/2010,1.3589,0.01073767,1.5369
14/04/2010,1.3654,0.01072961,1.5465
15/04/2010,1.3574,0.01075037,1.5493
16/04/2010,1.3504,0.01085422,1.5389
19/04/2010,1.3486,0.01082368,1.5336
20/04/2010,1.3444,0.01073652,1.5369
21/04/2010,1.3395,0.01073422,1.5407
22/04/2010,1.3311,0.01069404,1.5382
23/04/2010,1.3371,0.01063151,1.5369
26/04/2010,1.3363,0.01064169,1.5455
27/04/2010,1.3174,0.01074806,1.5241
28/04/2010,1.3196,0.01062360,1.5183
29/04/2010,1.3241,0.01063038,1.5339
30/04/2010,1.3314,0.01064735,1.529
03/05/2010,1.3196,0.01057194,1.5244
04/05/2010,1.3007,0.01059209,1.5156
05/05/2010,1.2818,0.01067577,1.5091
06/05/2010,1.2614,0.01111111,1.4816
07/05/2010,1.2732,0.01094451,1.4815
10/05/2010,1.2775,0.01072961,1.4855
11/05/2010,1.2691,0.01078167,1.4948
12/05/2010,1.2626,0.01073422,1.4825
13/05/2010,1.2545,0.01078632,1.4627
14/05/2010,1.238,0.01084010,1.4536
17/05/2010,1.2386,0.01080964,1.4471
18/05/2010,1.221,0.01082719,1.4333
19/05/2010,1.2386,0.01091345,1.4417
20/05/2010,1.2523,0.01114081,1.4409
21/05/2010,1.2575,0.01110740,1.4486
24/05/2010,1.2384,0.01106317,1.4435
25/05/2010,1.2332,0.01110370,1.4395
26/05/2010,1.2191,0.01111111,1.4403
27/05/2010,1.2345,0.01100594,1.4574
28/05/2010,1.2276,0.01100715,1.4458
31/05/2010,1.23,0.01097935,1.4538
